date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-09-25,island_akiba,Lバンドリ！,600,5369,28,8,-2373,85.3,149,192,671
2026-09-25,island_akiba,Lバンドリ！,601,3902,9,4,,,300,434,976
2026-09-25,island_akiba,Lバンドリ！,602,6888,66,3,2372,111.5,100,104,2296
2026-09-25,island_akiba,Lバンドリ！,603,8335,54,5,,,141,154,1667
2026-09-25,island_akiba,Lバンドリ！,605,7083,35,8,,,165,202,885
2026-09-25,island_akiba,Lバンドリ！,606,7297,49,2,2558,111.7,143,149,3649
2026-09-25,island_akiba,Lバンドリ！,607,4370,16,4,,,219,273,1093
2026-09-25,island_akiba,Lバンドリ！,608,5682,44,3,1069,106.3,121,129,1894
2026-09-25,island_akiba,Lバンドリ！,610,7337,44,5,-2884,86.9,150,167,1467
2026-09-25,island_akiba,Lバンドリ！,611,8499,33,10,,,198,258,850
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,612,10901,25,0,139,100.4,436,436,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,613,6438,18,0,,,358,358,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,615,5430,14,0,,,388,388,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,616,9352,21,0,604,102.2,445,445,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,617,10174,11,0,4744,115.5,925,925,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,618,7858,29,0,,,271,271,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,620,4912,14,0,-1396,90.5,351,351,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,621,7374,20,0,,,369,369,
2026-09-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,622,10128,26,0,302,101,390,390,
2026-09-25,island_akiba,戦国コレクション５,623,3487,0,0,465,104.4,,,
2026-09-25,island_akiba,この素晴らしい世界に祝福を！,625,7612,0,22,,,346,,346
2026-09-25,island_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,626,3582,0,14,,,256,,256
2026-09-25,island_akiba,パチスロ　アイドルマスター　ミリオンライブ！,627,8633,0,32,1465,105.7,270,,270
2026-09-25,island_akiba,パチスロ戦国恋姫,628,3852,13,6,,,203,296,642
2026-09-25,island_akiba,,630,5961,88,0,465,102.6,68,68,
2026-09-25,island_akiba,,631,2353,25,0,,,94,94,
2026-09-25,island_akiba,,632,4515,0,14,,,323,,323
2026-09-25,island_akiba,,633,3922,0,10,1209,110.3,392,,392
2026-09-25,island_akiba,,635,1519,0,3,,,506,,506
2026-09-25,island_akiba,,636,4489,0,12,,,374,,374
2026-09-25,island_akiba,,637,4470,11,0,,,406,406,
2026-09-25,island_akiba,,638,5892,15,0,,,393,393,
2026-09-25,island_akiba,スマスロ 攻殻機動隊,650,5301,0,14,-1442,90.9,379,,379
2026-09-25,island_akiba,スマスロ 攻殻機動隊,651,4362,0,12,,,364,,364
2026-09-25,island_akiba,スマスロ 攻殻機動隊,652,1823,0,5,,,365,,365
2026-09-25,island_akiba,スマスロ 攻殻機動隊,653,7416,0,16,2093,109.4,464,,464
2026-09-25,island_akiba,スマスロ 攻殻機動隊,655,3790,0,11,,,345,,345
2026-09-25,island_akiba,スマスロ 攻殻機動隊,656,3316,0,11,,,301,,301
2026-09-25,island_akiba,,657,2574,0,12,,,215,,215
2026-09-25,island_akiba,,658,3060,0,10,,,306,,306
2026-09-25,island_akiba,,660,3265,0,11,-2094,78.6,297,,297
2026-09-25,island_akiba,,661,3730,0,15,,,249,,249
2026-09-25,island_akiba,,662,1943,0,9,,,216,,216
2026-09-25,island_akiba,,663,1821,0,8,,,228,,228
2026-09-25,island_akiba,,665,6832,0,0,,,,,
2026-09-25,island_akiba,,666,4271,0,0,,,,,
2026-09-25,island_akiba,,667,6134,3,0,,,2045,2045,
2026-09-25,island_akiba,,668,6689,0,0,1302,106.5,,,
2026-09-25,island_akiba,,670,2973,0,0,5093,157.1,,,
2026-09-25,island_akiba,,671,7586,0,0,,,,,
2026-09-25,island_akiba,,672,8871,0,0,,,,,
2026-09-25,island_akiba,,673,8603,0,0,2976,111.5,,,
2026-09-25,island_akiba,,675,7280,0,0,,,,,
2026-09-25,island_akiba,,676,8746,0,0,,,,,
2026-09-25,island_akiba,,677,7846,0,0,,,,,
2026-09-25,island_akiba,,678,8022,0,0,,,,,
2026-09-25,island_akiba,,680,8316,0,0,-4535,81.8,,,
2026-09-25,island_akiba,,681,8153,0,0,6790,127.8,,,
