date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-17,bigdipper,スロット ソードアート・オンラインⅡ,4922,8928,2/3,3,118.4
2026-08-17,bigdipper,L東京喰種,4787,8608,6/7,7,118.5
2026-08-17,bigdipper,スマスロ 東京リベンジャーズ,2830,3962,3/3,3,123.8
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,2407,6466,3/8,8,112.4
2026-08-17,bigdipper,スマスロ やじきた道中記参る！,2061,6466,3/3,3,110.6
2026-08-17,bigdipper,ヤバチバ,1815,1957,2/3,3,130.9
2026-08-17,bigdipper,真打 吉宗,1351,3693,1/2,2,112.2
2026-08-17,bigdipper,Lパチスロからくりサーカス,602,969,1/5,5,120.7
2026-08-17,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,588,2977,1/3,3,106.6
2026-08-17,bigdipper,パチスロ　甲鉄城のカバネリ,450,1061,2/3,3,114.1
2026-08-17,bigdipper,Lパチスロからくりサーカス2,397,2585,3/6,6,105.1
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,114,5075,4/10,10,100.8
2026-08-17,bigdipper,スマスロ ゴッドイーター リザレクション,95,1683,2/4,4,101.9
2026-08-17,bigdipper,この素晴らしい世界に祝福を！,68,1555,1/3,3,101.5
2026-08-17,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,61,3084,2/7,7,100.7
2026-08-17,bigdipper,Lパチスロ かぐや様は告らせたい,-15,2862,1/3,3,99.8
2026-08-17,bigdipper,Lゴジラ対エヴァンゲリオン,-74,3668,1/2,2,99.3
2026-08-17,bigdipper,ウルトラミラクルジャグラー,-118,2209,1/3,3,98.2
2026-08-17,bigdipper,スマスロ モンスターハンターライズ,-176,2587,1/3,3,97.7
2026-08-17,bigdipper,回胴式遊技機グランベルム,-224,205,0/3,3,63.6
2026-08-17,bigdipper,ファンキージャグラー２ＫＴ,-226,4587,2/5,5,98.4
2026-08-17,bigdipper,スマスロ化物語,-251,2087,1/4,4,96
2026-08-17,bigdipper,マイジャグラーV,-279,2001,3/11,11,95.4
2026-08-17,bigdipper,スマスロモンキーターンV,-310,2974,1/5,5,96.5
2026-08-17,bigdipper,L真・一騎当千,-342,386,0/3,3,70.4
2026-08-17,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-373,1124,1/2,2,89
2026-08-17,bigdipper,Lパチスロ炎炎ノ消防隊2,-435,5844,2/3,3,97.5
2026-08-17,bigdipper,スマスロ ストリートファイター6,-526,3444,1/2,2,94.9
2026-08-17,bigdipper,Lソードアート・オンライン,-670,1804,1/2,2,87.6
2026-08-17,bigdipper,ゴーゴージャグラー３,-686,2571,1/7,7,91.1
2026-08-17,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-733,4047,1/4,4,94
2026-08-17,bigdipper,スマスロ北斗の拳 転生の章2,-857,1637,0/4,4,82.6
2026-08-17,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,-860,2984,0/4,4,90.4
2026-08-17,bigdipper,スマスロ とある魔術の禁書目録2,-1107,5054,1/3,3,92.7
2026-08-17,bigdipper,スマスロ バイオハザードRE:3,-1159,864,0/3,3,55.3
2026-08-17,bigdipper,スマスロ新鬼武者3,-1418,2324,0/3,3,79.7
2026-08-17,bigdipper,L無職転生～異世界行ったら本気だす～,-1500,2070,0/2,2,75.8
2026-08-17,bigdipper,スマスロ 攻殻機動隊,-1938,5310,0/3,3,87.8
2026-08-17,bigdipper,スロット ワールドダイスター,-2891,3797,0/2,2,74.6
