date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-27,bigdipper,スマスロ北斗の拳 転生の章2,4534,9094,4/5,5,116.6
2026-07-27,bigdipper,L無職転生～異世界行ったら本気だす～,1959,4573,2/2,2,114.3
2026-07-27,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,1945,5144,4/7,7,112.6
2026-07-27,bigdipper,Lパチスロ かぐや様は告らせたい,1388,3700,2/4,4,112.5
2026-07-27,bigdipper,スマスロ 攻殻機動隊,834,3727,2/3,3,107.5
2026-07-27,bigdipper,Lソードアート・オンライン,770,2848,1/2,2,109
2026-07-27,bigdipper,ウルトラミラクルジャグラー,695,5944,3/3,3,103.9
2026-07-27,bigdipper,Lバンドリ！,514,2266,2/3,3,107.6
2026-07-27,bigdipper,スロット ソードアート・オンラインⅡ,368,8136,2/3,3,101.5
2026-07-27,bigdipper,スマスロ ゴッドイーター リザレクション,307,2312,1/4,4,104.4
2026-07-27,bigdipper,マイジャグラーV,258,3153,6/11,11,102.7
2026-07-27,bigdipper,Lゴジラ対エヴァンゲリオン,201,2473,2/3,3,102.7
2026-07-27,bigdipper,この素晴らしい世界に祝福を！,49,2426,2/3,3,100.7
2026-07-27,bigdipper,真打 吉宗,16,4011,1/2,2,100.1
2026-07-27,bigdipper,パチスロ　甲鉄城のカバネリ,-9,1386,1/3,3,99.8
2026-07-27,bigdipper,Lパチスロからくりサーカス,-86,1789,1/4,4,98.4
2026-07-27,bigdipper,L真・一騎当千,-94,1349,1/3,3,97.7
2026-07-27,bigdipper,ファンキージャグラー２ＫＴ,-150,1917,1/5,5,97.4
2026-07-27,bigdipper,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,-160,1787,1/3,3,97
2026-07-27,bigdipper,ヤバチバ,-230,2316,1/3,3,96.7
2026-07-27,bigdipper,スマスロ モンスターハンターライズ,-278,3960,1/4,4,97.7
2026-07-27,bigdipper,忍魂参～奥義皆伝ノ章～,-383,307,0/3,3,58.4
2026-07-27,bigdipper,ゴーゴージャグラー３,-454,2487,1/7,7,93.9
2026-07-27,bigdipper,スマスロ 東京リベンジャーズ,-489,3118,1/3,3,94.8
2026-07-27,bigdipper,回胴式遊技機グランベルム,-493,1242,0/3,3,86.8
2026-07-27,bigdipper,パチスロ頭文字Ｄ,-675,1157,0/2,2,80.5
2026-07-27,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,-676,5941,3/7,7,96.2
2026-07-27,bigdipper,スマスロ新鬼武者3,-686,1046,0/4,4,78.1
2026-07-27,bigdipper,スマスロ バイオハザードRE:3,-820,1749,0/4,4,84.4
2026-07-27,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-1084,2579,0/4,4,86
2026-07-27,bigdipper,スマスロ化物語,-1238,2738,0/3,3,84.9
2026-07-27,bigdipper,L東京喰種,-1320,5409,2/7,7,91.9
2026-07-27,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-1383,5658,1/3,3,91.9
2026-07-27,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-1406,3759,3/10,10,87.5
2026-07-27,bigdipper,Lパチスロからくりサーカス2,-1456,6021,2/5,5,91.9
2026-07-27,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-1834,2113,0/2,2,71.1
2026-07-27,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,-2021,4014,0/4,4,83.2
2026-07-27,bigdipper,Lパチスロ炎炎ノ消防隊2,-2219,2323,0/3,3,68.2
2026-07-27,bigdipper,スマスロモンキーターンV,-2390,4376,0/4,4,81.8
