date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-23,bigdipper,Lバンドリ！,5455,7203,3/3,3,125.2
2026-07-23,bigdipper,スマスロ化物語,3350,6409,2/3,3,117.4
2026-07-23,bigdipper,スロット ソードアート・オンラインⅡ,2743,5833,2/3,3,115.7
2026-07-23,bigdipper,忍魂参～奥義皆伝ノ章～,2087,3114,2/3,3,122.3
2026-07-23,bigdipper,Lパチスロからくりサーカス2,1949,4213,2/5,5,115.4
2026-07-23,bigdipper,パチスロ　甲鉄城のカバネリ,1509,5956,2/3,3,108.4
2026-07-23,bigdipper,スマスロ ゴッドイーター リザレクション,1375,1713,2/4,4,126.7
2026-07-23,bigdipper,スマスロ北斗の拳 転生の章2,1270,2112,2/5,5,120
2026-07-23,bigdipper,ヤバチバ,1112,1889,1/3,3,119.6
2026-07-23,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,972,4168,3/3,3,107.8
2026-07-23,bigdipper,Lパチスロ かぐや様は告らせたい,799,1965,2/4,4,113.6
2026-07-23,bigdipper,真打 吉宗,771,5094,1/2,2,105
2026-07-23,bigdipper,パチスロ頭文字Ｄ,734,5293,1/2,2,104.6
2026-07-23,bigdipper,Lパチスロ炎炎ノ消防隊2,409,3509,1/3,3,103.9
2026-07-23,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,207,3835,5/7,7,101.8
2026-07-23,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,183,1424,5/10,10,104.3
2026-07-23,bigdipper,スマスロ 東京リベンジャーズ,154,2842,2/3,3,101.8
2026-07-23,bigdipper,ゴーゴージャグラー３,65,4396,5/7,7,100.5
2026-07-23,bigdipper,Lゴジラ対エヴァンゲリオン,35,2122,1/3,3,100.5
2026-07-23,bigdipper,回胴式遊技機グランベルム,-82,2753,1/3,3,99
2026-07-23,bigdipper,スマスロ バイオハザードRE:3,-107,1435,1/4,4,97.5
2026-07-23,bigdipper,ウルトラミラクルジャグラー,-165,3757,1/3,3,98.5
2026-07-23,bigdipper,スマスロ 攻殻機動隊,-190,3922,1/3,3,98.4
2026-07-23,bigdipper,ファンキージャグラー２ＫＴ,-263,3174,2/5,5,97.2
2026-07-23,bigdipper,この素晴らしい世界に祝福を！,-330,3058,1/3,3,96.4
2026-07-23,bigdipper,マイジャグラーV,-387,1607,0/11,11,92
2026-07-23,bigdipper,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,-473,5271,1/3,3,97
2026-07-23,bigdipper,スマスロモンキーターンV,-490,3903,1/4,4,95.8
2026-07-23,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-564,3453,1/4,4,94.6
2026-07-23,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,-672,6320,2/4,4,96.5
2026-07-23,bigdipper,L東京喰種,-693,5401,2/7,7,95.7
2026-07-23,bigdipper,L真・一騎当千,-762,1416,1/3,3,82.1
2026-07-23,bigdipper,Lソードアート・オンライン,-1007,1324,0/2,2,74.7
2026-07-23,bigdipper,スマスロ新鬼武者3,-1160,1485,0/4,4,74
2026-07-23,bigdipper,Lパチスロからくりサーカス,-1173,1802,1/4,4,78.3
2026-07-23,bigdipper,L無職転生～異世界行ったら本気だす～,-1215,8413,0/2,2,95.2
2026-07-23,bigdipper,スマスロ モンスターハンターライズ,-1350,1841,1/4,4,75.5
2026-07-23,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-1827,4858,0/2,2,87.5
2026-07-23,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,-3479,7210,1/7,7,83.9
