date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-27,bigapple,戦国乙女5 業火を穿つ宿焔の双刃,475,2718,14/37,37,
2026-08-27,bigapple,攻殻機動隊,1549,741,4/9,9,
2026-08-27,bigapple,ダークハイビ,4043,353,1/2,2,
2026-08-27,bigapple,甲鉄城のカバネリ 海門(うなと)決戦,206,752,10/30,30,
2026-08-27,bigapple,戦国†恋姫,438,2090,7/12,12,
2026-08-27,bigapple,スマスロ ハナビ,937,2760,4/5,5,
2026-08-27,bigapple,ToLOVEるダークネス TRANCE ver.8.7,411,931,3/9,9,
2026-08-27,bigapple,ディスクアップ ULTRAREMIX,1846,4428,1/2,2,
2026-08-27,bigapple,東京喰種,243,927,5/15,15,
2026-08-27,bigapple,A‐SLOT+ 異世界かるてっと,464,1546,4/6,6,
2026-08-27,bigapple,この素晴らしい世界に祝福を！,893,996,1/3,3,
2026-08-27,bigapple,ゾンビランドサガ,794,816,2/2,2,
2026-08-27,bigapple,スマスロ炎炎ノ消防隊2,223,784,3/6,6,
2026-08-27,bigapple,ドッチ,358,564,2/3,3,
2026-08-27,bigapple,からくりサーカス2,63,831,5/15,15,
2026-08-27,bigapple,ULTRAMAN 最終決戦,432,861,2/2,2,
2026-08-27,bigapple,A‐SLOT+ この素晴らしい世界に祝福を！,416,2113,1/2,2,
2026-08-27,bigapple,ツインエンジェルPARTY,211,1972,2/3,3,
2026-08-27,bigapple,ケロット5,294,2502,2/2,2,
2026-08-27,bigapple,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,254,2304,1/2,2,
