date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-04-24,shinkan,,2001,5030,18,13,-397,97.4,162,279,387
2026-04-24,shinkan,,2002,3432,8,10,-1299,87.4,191,429,343
2026-04-24,shinkan,,2003,3660,16,6,0,100,166,229,610
2026-04-24,shinkan,,2004,4353,15,4,-1384,89.4,229,290,1088
2026-04-24,shinkan,,2005,2490,4,4,-1597,78.6,311,623,623
2026-04-24,shinkan,,2006,5345,17,15,-1004,93.7,167,314,356
2026-04-24,shinkan,,2007,8006,42,21,2801,111.7,127,191,381
2026-04-24,shinkan,,2008,4523,15,5,-1391,89.7,226,302,905
2026-04-24,shinkan,,2009,6973,29,17,610,102.9,152,240,410
2026-04-24,shinkan,,2010,1997,3,1,-1386,76.9,499,666,1997
2026-04-24,shinkan,,2011,7375,31,21,1421,106.4,142,238,351
2026-04-24,shinkan,,2012,3967,18,8,603,105.1,153,220,496
2026-04-24,shinkan,,2013,5750,23,12,110,100.6,164,250,479
2026-04-24,shinkan,,2014,7745,40,30,2914,112.5,111,194,258
2026-04-24,shinkan,,2015,9539,35,39,1612,105.6,129,273,245
2026-04-24,shinkan,,2016,8112,25,35,-195,99.2,135,324,232
2026-04-24,shinkan,,2017,9085,45,29,3009,111,123,202,313
2026-04-24,shinkan,,2018,8498,25,27,-1193,95.3,163,340,315
2026-04-24,shinkan,,2019,9277,46,34,3304,111.9,116,202,273
2026-04-24,shinkan,,2020,9726,38,42,2404,108.2,122,256,232
2026-04-24,shinkan,,2021,9194,36,19,-96,99.7,167,255,484
2026-04-24,shinkan,,2022,8128,26,25,-503,97.9,159,313,325
2026-04-24,shinkan,,2023,8620,27,29,-1092,95.8,154,319,297
2026-04-24,shinkan,,2024,7781,37,20,1615,106.9,137,210,389
2026-04-24,shinkan,,2025,9194,34,36,1413,105.1,131,270,255
2026-04-24,shinkan,,2026,8985,48,40,4805,117.8,102,187,225
2026-04-24,shinkan,,2027,7959,40,34,3504,114.7,108,199,234
2026-04-24,shinkan,,2028,8172,30,21,-592,97.6,160,272,389
2026-04-24,shinkan,,2029,9365,26,40,-591,97.9,142,360,234
2026-04-24,shinkan,,2030,7814,32,21,906,103.9,147,244,372
2026-04-24,shinkan,,2031,7235,30,30,2004,109.2,121,241,241
2026-04-24,shinkan,,2032,6673,18,20,-2093,89.5,176,371,334
2026-04-24,shinkan,,2033,6364,20,12,-1605,91.6,199,318,530
2026-04-24,shinkan,,2034,5770,23,22,713,104.1,128,251,262
2026-04-24,shinkan,,2035,3903,11,8,-1603,86.3,205,355,488
2026-04-24,shinkan,,2036,4346,19,9,711,105.5,155,229,483
2026-04-24,shinkan,,2037,2787,9,3,-704,91.6,232,310,929
2026-04-24,shinkan,,2038,3915,15,13,210,101.8,140,261,301
2026-04-24,shinkan,,2039,5194,19,10,-700,95.5,179,273,519
2026-04-24,shinkan,,2040,8622,43,20,2007,107.8,137,201,431
2026-04-24,shinkan,,2041,3521,14,7,-305,97.1,168,252,503
2026-04-24,shinkan,,2042,5885,25,13,708,104,155,235,453
2026-04-24,shinkan,,2043,5074,19,9,-505,96.7,181,267,564
2026-04-24,shinkan,,2044,7595,40,28,3097,113.6,112,190,271
2026-04-24,shinkan,,2045,7090,32,20,1307,106.1,136,222,355
2026-04-24,shinkan,,2046,2305,8,3,-590,91.5,210,288,768
