date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-20,stardust,マイジャグラーV,343,4117,12,10,,,187,343,412
2026-08-20,stardust,マイジャグラーV,344,3375,13,7,,,169,260,482
2026-08-20,stardust,マイジャグラーV,345,2562,7,3,,,256,366,854
2026-08-20,stardust,マイジャグラーV,346,3896,13,12,73,100.6,156,300,325
2026-08-20,stardust,マイジャグラーV,347,2142,12,4,627,109.8,134,179,536
2026-08-20,stardust,マイジャグラーV,348,2714,7,12,,,143,388,226
2026-08-20,stardust,マイジャグラーV,349,1821,5,4,,,202,364,455
2026-08-20,stardust,マイジャグラーV,350,5861,23,21,626,103.6,133,255,279
2026-08-20,stardust,マイジャグラーV,351,3335,10,8,,,185,334,417
2026-08-20,stardust,マイジャグラーV,352,2400,12,7,908,112.6,126,200,343
2026-08-20,stardust,,353,2988,14,7,675,107.5,142,213,427
2026-08-20,stardust,,354,2246,7,7,,,160,321,321
2026-08-20,stardust,,355,2810,13,4,191,102.3,165,216,703
2026-08-20,stardust,,356,3953,20,13,1503,112.7,120,198,304
2026-08-20,stardust,マイジャグラーV,357,5608,21,13,,,165,267,431
2026-08-20,stardust,マイジャグラーV,358,2158,10,4,,,154,216,540
2026-08-20,stardust,マイジャグラーV,359,1605,4,3,,,229,401,535
2026-08-20,stardust,マイジャグラーV,360,3789,15,10,-19,99.8,152,253,379
2026-08-20,stardust,マイジャグラーV,361,1189,4,1,,,238,297,1189
2026-08-20,stardust,マイジャグラーV,362,4418,16,5,,,210,276,884
2026-08-20,stardust,ファンキージャグラー２ＫＴ,363,6514,27,21,335,101.7,136,241,310
2026-08-20,stardust,ファンキージャグラー２ＫＴ,364,1117,2,2,,,279,559,559
2026-08-20,stardust,ファンキージャグラー２ＫＴ,365,4134,25,8,1619,113.1,125,165,517
2026-08-20,stardust,,366,1095,3,4,,,156,365,274
2026-08-20,stardust,,367,1872,5,3,,,234,374,624
2026-08-20,stardust,,368,1106,4,3,,,158,277,369
2026-08-20,stardust,,369,1218,8,1,785,121.5,135,152,1218
2026-08-20,stardust,,370,547,0,1,-585,64.4,547,,547
2026-08-20,stardust,,371,4155,13,13,,,160,320,320
2026-08-20,stardust,,372,2805,16,10,1407,116.7,108,175,281
2026-08-20,stardust,ネオアイムジャグラーEX,373,3671,17,10,729,106.6,136,216,367
2026-08-20,stardust,ネオアイムジャグラーEX,374,2360,10,2,46,100.6,197,236,1180
2026-08-20,stardust,ネオアイムジャグラーEX,375,804,4,2,125,105.2,134,201,402
2026-08-20,stardust,ネオアイムジャグラーEX,376,3811,17,8,273,102.4,152,224,476
2026-08-20,stardust,ネオアイムジャグラーEX,377,1116,3,2,,,223,372,558
2026-08-20,stardust,ファンキージャグラー２ＫＴ,378,3006,11,6,,,177,273,501
2026-08-20,stardust,ファンキージャグラー２ＫＴ,379,2451,9,0,,,272,272,
2026-08-20,stardust,ファンキージャグラー２ＫＴ,380,5007,17,17,-98,99.3,147,295,295
2026-08-20,stardust,ファンキージャグラー２ＫＴ,381,3218,14,10,483,105,134,230,322
2026-08-20,stardust,ファンキージャグラー２ＫＴ,382,1877,5,2,,,268,375,939
2026-08-20,stardust,ゴーゴージャグラー３,383,5001,26,17,1088,107.3,116,192,294
2026-08-20,stardust,ゴーゴージャグラー３,384,771,3,0,,,257,257,
2026-08-20,stardust,ゴーゴージャグラー３,385,5646,24,20,1069,106.3,128,235,282
2026-08-20,stardust,ゴーゴージャグラー３,386,1186,3,2,,,237,395,593
2026-08-20,stardust,ゴーゴージャグラー３,387,1353,4,3,,,193,338,451
2026-08-20,stardust,ゴーゴージャグラー３,388,6119,23,14,,,165,266,437
2026-08-20,stardust,,389,969,2,3,,,194,485,323
2026-08-20,stardust,,390,1625,3,4,-951,80.5,232,542,406
2026-08-20,stardust,,391,809,2,3,,,162,405,270
2026-08-20,stardust,,392,6974,30,22,1320,106.3,134,232,317
2026-08-20,stardust,,393,1692,8,4,,,141,212,423
2026-08-20,stardust,,394,876,3,1,,,219,292,876
2026-08-20,stardust,,395,242,5,1,473,165.2,40,48,242
2026-08-20,stardust,,396,4430,36,8,,,101,123,554
2026-08-20,stardust,,397,493,13,1,1203,181.3,35,38,493
2026-08-20,stardust,,398,47,0,0,,,,,
