date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-13,stardust,スマスロ バイオハザードRE:3,2187,3219,2/3,3,122.6
2026-08-13,stardust,戦国コレクション6,641,3500,2/2,2,106.1
2026-08-13,stardust,真打 吉宗,438,3978,3/5,5,103.7
2026-08-13,stardust,スマスロ とある魔術の禁書目録2,354,7943,2/5,5,101.5
2026-08-13,stardust,ゴーゴージャグラー３,236,3087,4/6,6,102.6
2026-08-13,stardust,スマスロモンキーターンV,227,3709,1/5,5,102
2026-08-13,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,159,3834,2/6,6,101.4
2026-08-13,stardust,スマスロ北斗の拳 転生の章2,133,3223,5/12,12,101.4
2026-08-13,stardust,Lスマスロ北斗の拳,52,3249,2/6,6,100.5
2026-08-13,stardust,スマスロケロット5BT,25,810,1/2,2,101
2026-08-13,stardust,スマスロ ハナビ,-29,1968,1/4,4,99.5
2026-08-13,stardust,ミスタージャグラー,-65,2861,2/4,4,99.2
2026-08-13,stardust,スマスロ スーパーリオエース2,-69,1650,1/3,3,98.6
2026-08-13,stardust,スマスロ サンダーV,-81,1873,1/2,2,98.6
2026-08-13,stardust,ハッピージャグラーＶＩＩＩ,-131,2971,1/3,3,98.5
2026-08-13,stardust,ジャグラーガールズSS,-189,2617,1/4,4,97.6
2026-08-13,stardust,ウルトラミラクルジャグラー,-198,2576,1/4,4,97.4
2026-08-13,stardust,ファンキージャグラー２ＫＴ,-307,3694,3/8,8,97.2
2026-08-13,stardust,Lパチスロからくりサーカス2,-318,2921,2/6,6,96.4
2026-08-13,stardust,スマスロ化物語,-318,1884,1/2,2,94.4
2026-08-13,stardust,マイジャグラーV,-441,3989,3/16,16,96.3
2026-08-13,stardust,Lパチスロ炎炎ノ消防隊2,-689,4439,0/3,3,94.8
2026-08-13,stardust,スロット ソードアート・オンラインⅡ,-730,6869,1/5,5,96.5
2026-08-13,stardust,ネオアイムジャグラーEX,-756,2706,0/5,5,90.7
2026-08-13,stardust,スマスロ ストリートファイター6,-816,2951,2/4,4,90.8
2026-08-13,stardust,スマスロ やじきた道中記参る！,-975,5357,1/3,3,93.9
2026-08-13,stardust,スマスロ ミリオンゴッド-神々の軌跡-,-1083,2264,1/7,7,84
2026-08-13,stardust,L東京喰種,-1086,4297,2/8,8,91.6
2026-08-13,stardust,スロット ワールドダイスター,-1151,5299,0/2,2,92.8
2026-08-13,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,-1244,3602,2/6,6,88.5
2026-08-13,stardust,いざ！番長,-1453,3115,1/3,3,84.5
2026-08-13,stardust,スマスロBIRDIE WING-Golf Girls’ Story-,-2237,3671,1/2,2,79.7
