date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-03,island_akiba,スマスロ シャーマンキング,4279,5029,1/2,2,128.4
2026-05-03,island_akiba,スマスロ 七つの魔剣が支配する,3930,7206,2/2,2,118.2
2026-05-03,island_akiba,回胴式遊技機グランベルム,1837,6476,1/2,2,109.5
2026-05-03,island_akiba,L虚構推理,1139,7938,4/5,5,104.8
2026-05-03,island_akiba,Lパチスロ炎炎ノ消防隊2,935,6725,6/14,14,104.6
2026-05-03,island_akiba,Lアズールレーン THE ANIMATION,892,6676,3/8,8,104.5
2026-05-03,island_akiba,L ToLOVEるダークネス,780,8333,19/42,42,103.1
2026-05-03,island_akiba,Lパチスロうみねこのなく頃に2,692,7565,3/4,4,103
2026-05-03,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,674,4769,3/8,8,104.7
2026-05-03,island_akiba,真打 吉宗,651,6535,4/10,10,103.3
2026-05-03,island_akiba,L無職転生～異世界行ったら本気だす～,593,6862,4/8,8,102.9
2026-05-03,island_akiba,スマスロとある科学の超電磁砲2,534,6849,9/15,15,102.6
2026-05-03,island_akiba,ネオアイムジャグラーEX,442,5401,2/5,5,102.7
2026-05-03,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,430,7589,7/14,14,101.9
2026-05-03,island_akiba,Lバンドリ！,327,5554,4/10,10,102
2026-05-03,island_akiba,Lソードアート・オンライン,327,5958,7/16,16,101.8
2026-05-03,island_akiba,スマスロ化物語,257,6697,10/17,17,101.3
2026-05-03,island_akiba,スマスロ ミリオンゴッド-神々の軌跡-,151,8061,4/10,10,100.6
2026-05-03,island_akiba,L東京喰種,128,6467,8/23,23,100.7
2026-05-03,island_akiba,マイジャグラーV,102,6090,2/5,5,100.6
2026-05-03,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-225,6526,15/43,43,98.8
2026-05-03,island_akiba,スマスロ ゴッドイーター リザレクション,-280,5472,2/4,4,98.3
2026-05-03,island_akiba,スマスロヨルムンガンド,-634,5578,3/8,8,96.2
2026-05-03,island_akiba,スマスロ北斗の拳 転生の章2,-652,4919,1/5,5,95.6
2026-05-03,island_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,-664,4498,0/2,2,95.1
2026-05-03,island_akiba,スマスロ 攻殻機動隊,-726,6095,1/5,5,96
2026-05-03,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-768,4368,0/5,5,94.1
2026-05-03,island_akiba,Lパチスロ かぐや様は告らせたい,-812,6064,4/12,12,95.5
2026-05-03,island_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,-837,5558,7/26,26,95
2026-05-03,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,-899,7668,5/17,17,96.1
2026-05-03,island_akiba,Lパチスロガールズ＆パンツァー 最終章,-1132,3984,1/9,9,90.5
2026-05-03,island_akiba,スロット ゾンビランドサガ,-1156,4517,1/6,6,91.5
2026-05-03,island_akiba,アニマルスロット ドッチ,-1187,5977,0/2,2,93.4
2026-05-03,island_akiba,スマスロ スーパーブラックジャック,-1720,6672,1/14,14,91.4
2026-05-03,island_akiba,スマスロモンキーターンV,-2157,4636,0/7,7,84.5
2026-05-03,island_akiba,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,-2675,5871,0/2,2,84.8
