date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-07,island_akiba,スマスロ シャーマンキング,5628,6992,2/2,2,126.8
2026-05-07,island_akiba,スマスロとある科学の超電磁砲2,2880,6639,11/15,15,114.5
2026-05-07,island_akiba,L虚構推理,1939,8444,3/5,5,107.7
2026-05-07,island_akiba,Lパチスロ炎炎ノ消防隊2,1756,5264,9/14,14,111.1
2026-05-07,island_akiba,スマスロ ゴッドイーター リザレクション,1058,5194,2/4,4,106.8
2026-05-07,island_akiba,スマスロヨルムンガンド,909,5750,3/8,8,105.3
2026-05-07,island_akiba,Lソードアート・オンライン,893,5778,9/16,16,105.2
2026-05-07,island_akiba,L ToLOVEるダークネス,812,6916,17/42,42,103.9
2026-05-07,island_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,744,6244,2/2,2,104
2026-05-07,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,707,4620,3/5,5,105.1
2026-05-07,island_akiba,スマスロ 七つの魔剣が支配する,663,5398,1/2,2,104.1
2026-05-07,island_akiba,回胴式遊技機グランベルム,465,6660,1/2,2,102.3
2026-05-07,island_akiba,スマスロ化物語,280,6938,7/17,17,101.3
2026-05-07,island_akiba,L東京喰種,243,6791,10/23,23,101.2
2026-05-07,island_akiba,スマスロモンキーターンV,234,3751,2/7,7,102.1
2026-05-07,island_akiba,スマスロ ミリオンゴッド-神々の軌跡-,93,8070,4/10,10,100.4
2026-05-07,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,93,8379,6/14,14,100.4
2026-05-07,island_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,18,3843,6/26,26,100.2
2026-05-07,island_akiba,Lパチスロガールズ＆パンツァー 最終章,-28,3953,4/9,9,99.8
2026-05-07,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-117,4870,2/8,8,99.2
2026-05-07,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-234,6566,14/43,43,98.8
2026-05-07,island_akiba,Lパチスロ かぐや様は告らせたい,-250,2891,4/12,12,97.1
2026-05-07,island_akiba,スマスロ スーパーブラックジャック,-483,6468,7/14,14,97.5
2026-05-07,island_akiba,マイジャグラーV,-524,5903,0/5,5,97
2026-05-07,island_akiba,Lパチスロうみねこのなく頃に2,-631,4744,1/4,4,95.6
2026-05-07,island_akiba,ネオアイムジャグラーEX,-666,3913,0/5,5,94.3
2026-05-07,island_akiba,真打 吉宗,-731,6721,3/10,10,96.4
2026-05-07,island_akiba,スマスロ北斗の拳 転生の章2,-810,2361,0/5,5,88.6
2026-05-07,island_akiba,Lバンドリ！,-1133,4522,3/10,10,91.6
2026-05-07,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,-1199,4528,5/17,17,91.2
2026-05-07,island_akiba,L無職転生～異世界行ったら本気だす～,-1224,4609,2/8,8,91.1
2026-05-07,island_akiba,スロット ゾンビランドサガ,-1481,3995,1/6,6,87.6
2026-05-07,island_akiba,アニマルスロット ドッチ,-1559,6093,0/2,2,91.5
2026-05-07,island_akiba,Lアズールレーン THE ANIMATION,-1777,5373,1/8,8,89
2026-05-07,island_akiba,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,-1966,4277,0/2,2,84.7
2026-05-07,island_akiba,スマスロ 攻殻機動隊,-2433,4990,0/5,5,83.7
