date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-05,bigapple,甲鉄城のカバネリ 海門(うなと)決戦,623,2556,11/30,30,
2026-09-05,bigapple,ソードアート・オンラインII,800,7636,9/18,18,
2026-09-05,bigapple,からくりサーカス2,713,2115,6/15,15,
2026-09-05,bigapple,タクトオーパス デスティニー,2039,1696,2/5,5,
2026-09-05,bigapple,化物語,1091,1776,3/9,9,
2026-09-05,bigapple,プリズムナナ,891,2643,4/7,7,
2026-09-05,bigapple,ストリートファイター6,876,2933,4/7,7,
2026-09-05,bigapple,喰霊‐零‐Re,836,7766,4/7,7,
2026-09-05,bigapple,スーパーリオエース2,639,1458,4/9,9,
2026-09-05,bigapple,ミリオンゴッド‐神々の軌跡‐,476,2315,4/12,12,
2026-09-05,bigapple,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,559,5288,5/10,10,
2026-09-05,bigapple,ワールドダイスター,670,7404,5/8,8,
2026-09-05,bigapple,うみねこのなく頃に2,427,7126,6/12,12,
2026-09-05,bigapple,マギアレコード 魔法少女まどか☆マギカ外伝,143,3508,10/30,30,
2026-09-05,bigapple,バンドリ！,339,2778,5/12,12,
2026-09-05,bigapple,ヤバチバ,1968,720,1/2,2,
2026-09-05,bigapple,戦国乙女4 戦乱に閃く炯眼の軍師,693,2590,3/5,5,
2026-09-05,bigapple,戦国コレクション6,220,2283,4/14,14,
2026-09-05,bigapple,ゴーゴージャグラー3,1234,6894,1/2,2,
2026-09-05,bigapple,ULTRAMAN 最終決戦,997,2396,1/2,2,
