date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-03-11,island_akiba,スマスロ ゴッドイーター リザレクション,2502,4100,2/5,5,120.3
2026-03-11,island_akiba,スマスロ シャーマンキング,2221,5079,2/2,2,114.6
2026-03-11,island_akiba,Lバンドリ！,2171,5600,7/11,11,112.9
2026-03-11,island_akiba,Lパチスロうみねこのなく頃に2,1523,7904,3/4,4,106.4
2026-03-11,island_akiba,スマスロモンキーターンV,1069,3818,3/7,7,109.3
2026-03-11,island_akiba,スマスロ スーパーブラックジャック,994,6723,7/14,14,104.9
2026-03-11,island_akiba,マイジャグラーV,912,4451,8/10,10,106.8
2026-03-11,island_akiba,L ToLOVEるダークネス,889,6032,15/42,42,104.9
2026-03-11,island_akiba,スマスロ 攻殻機動隊,827,7869,3/5,5,103.5
2026-03-11,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,800,5182,7/8,8,105.1
2026-03-11,island_akiba,スマスロ化物語,710,7730,8/15,15,103.1
2026-03-11,island_akiba,スマスロ鉄拳6,706,2425,3/5,5,109.7
2026-03-11,island_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,534,4496,11/27,27,104
2026-03-11,island_akiba,Lダーリン・イン・ザ・フランキス,500,4291,1/2,2,103.9
2026-03-11,island_akiba,ネオアイムジャグラーEX,439,5358,3/5,5,102.7
2026-03-11,island_akiba,Lアズールレーン THE ANIMATION,403,6097,3/8,8,102.2
2026-03-11,island_akiba,スマスロとある科学の超電磁砲2,358,4818,6/15,15,102.5
2026-03-11,island_akiba,スマスロ ゴブリンスレイヤーⅡ,235,1548,6/14,14,105.1
2026-03-11,island_akiba,スロット ゾンビランドサガ,197,5399,3/6,6,101.2
2026-03-11,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,148,6995,20/43,43,100.7
2026-03-11,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,68,4313,7/18,18,100.5
2026-03-11,island_akiba,Lパチスロ炎炎ノ消防隊2,31,7034,4/14,14,100.1
2026-03-11,island_akiba,回胴式遊技機グランベルム,-47,4227,1/2,2,99.6
2026-03-11,island_akiba,スマスロ サンダーV,-71,2507,1/2,2,99.1
2026-03-11,island_akiba,スマスロ北斗の拳 転生の章2,-110,3790,1/5,5,99
2026-03-11,island_akiba,スマスロ 七つの魔剣が支配する,-146,3298,1/2,2,98.5
2026-03-11,island_akiba,Lソードアート・オンライン,-310,5577,5/20,20,98.1
2026-03-11,island_akiba,Lパチスロ かぐや様は告らせたい,-513,4214,4/16,16,95.9
2026-03-11,island_akiba,Lパチスロガールズ＆パンツァー 最終章,-841,1759,1/9,9,84.1
2026-03-11,island_akiba,L範馬刃牙,-873,3163,0/2,2,90.8
2026-03-11,island_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,-884,2633,1/2,2,88.8
2026-03-11,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-919,3347,1/5,5,90.8
2026-03-11,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,-1124,8558,4/14,14,95.6
2026-03-11,island_akiba,L無職転生～異世界行ったら本気だす～,-1143,5521,2/8,8,93.1
2026-03-11,island_akiba,パチスロ　ツインエンジェルＰＡＲＴＹ,-1629,2837,0/2,2,80.9
2026-03-11,island_akiba,L東京喰種,-1676,6036,3/17,17,90.7
