date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-15,bigapple,からくりサーカス2,2320,2166,8/15,15,
2026-08-15,bigapple,ゾンビランドサガ,7839,4940,2/2,2,
2026-08-15,bigapple,タクトオーパス デスティニー,2452,1669,2/5,5,
2026-08-15,bigapple,やじきた道中記参る！,1503,4108,2/7,7,
2026-08-15,bigapple,甲鉄城のカバネリ 海門(うなと)決戦,285,3294,14/30,30,
2026-08-15,bigapple,革命機ヴァルヴレイヴ2,1655,2190,3/5,5,
2026-08-15,bigapple,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,418,2832,4/10,10,
2026-08-15,bigapple,ヤバチバ,2066,1099,1/2,2,
2026-08-15,bigapple,戦国コレクション6,258,4369,7/15,15,
2026-08-15,bigapple,この素晴らしい世界に祝福を！,1244,3331,3/3,3,
2026-08-15,bigapple,邪神ちゃんドロップキック,527,8194,2/7,7,
2026-08-15,bigapple,ツインエンジェルPARTY,1164,3086,1/3,3,
2026-08-15,bigapple,戦国†恋姫,225,4607,7/12,12,
2026-08-15,bigapple,マイジャグラーV,218,4159,6/12,12,
2026-08-15,bigapple,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,968,4831,1/2,2,
2026-08-15,bigapple,A‐SLOT+ この素晴らしい世界に祝福を！,894,4655,1/2,2,
2026-08-15,bigapple,ラブ嬢3～Wご指名はいかがですか?～,529,2946,1/3,3,
2026-08-15,bigapple,真打 吉宗,355,3240,2/4,4,
2026-08-15,bigapple,スマート沖スロ ニューキングハナハナV,678,1820,1/2,2,
2026-08-15,bigapple,ネオアイムジャグラーEX,445,2919,1/3,3,
