date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-01,bigapple,L戦国乙女5 業火を穿つ宿焔の双刃,0,3004,14/37,37,100
2026-09-01,bigapple,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,0,1023,11/30,30,100
2026-09-01,bigapple,スマスロ 甲鉄城のカバネリ 海門決戦,0,886,9/30,30,100
2026-09-01,bigapple,スロット ソードアート・オンラインⅡ,0,5144,5/18,18,100
2026-09-01,bigapple,L東京喰種,0,1704,6/15,15,100
2026-09-01,bigapple,スマスロ とある魔術の禁書目録2,0,2467,5/15,15,100
2026-09-01,bigapple,Lパチスロからくりサーカス2,0,1099,4/15,15,100
2026-09-01,bigapple,戦国コレクション6,0,1351,5/14,14,100
2026-09-01,bigapple,スマスロ ミリオンゴッド-神々の軌跡-,-1,1195,3/12,12,100
2026-09-01,bigapple,Lパチスロうみねこのなく頃に2,0,3931,6/12,12,100
2026-09-01,bigapple,Lバンドリ！,-1,395,3/12,12,100
2026-09-01,bigapple,パチスロ戦国恋姫,0,2302,6/12,12,100
2026-09-01,bigapple,マイジャグラーV,0,2620,4/12,12,100
2026-09-01,bigapple,スマスロモンキーターンV,0,1254,3/10,10,100
2026-09-01,bigapple,L少女☆歌劇 レヴュースタァライト -The SLOT-,0,314,2/10,10,100
2026-09-01,bigapple,スマスロ 攻殻機動隊,0,653,3/9,9,100
2026-09-01,bigapple,スマスロ スーパーリオエース2,0,457,0/9,9,100
2026-09-01,bigapple,スマスロ化物語,0,388,3/9,9,100
2026-09-01,bigapple,L ToLOVEるダークネス TRANCE ver.8.7,0,1205,3/9,9,100
2026-09-01,bigapple,スロット ワールドダイスター,0,4919,5/8,8,100
2026-09-01,bigapple,スマスロ ストリートファイター6,-1,734,1/7,7,100
2026-09-01,bigapple,スマスロ やじきた道中記参る！,0,1741,2/7,7,100
2026-09-01,bigapple,Lパチスロ喰霊-零-Re,0,6100,4/7,7,100
2026-09-01,bigapple,プリズムナナ,0,664,3/7,7,100
2026-09-01,bigapple,Lパチスロ炎炎ノ消防隊2,0,1686,4/6,6,100
2026-09-01,bigapple,A-SLOT+異世界かるてっとBT,-1,2160,1/6,6,100
2026-09-01,bigapple,L邪神ちゃんドロップキック,0,6207,3/6,6,100
2026-09-01,bigapple,L虚構推理,-1,859,0/6,6,100
2026-09-01,bigapple,Lパチスロ革命機ヴァルヴレイヴ2,0,1038,2/5,5,100
2026-09-01,bigapple,Lタクトオーパス デスティニー,0,1069,2/5,5,100
