date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-11,island_akiba,スマスロ シャーマンキング,3488,5120,2/2,2,122.7
2026-08-11,island_akiba,Lパチスロガールズ＆パンツァー 最終章,2455,4442,4/7,7,118.4
2026-08-11,island_akiba,スマスロ 攻殻機動隊,1523,6894,3/6,6,107.4
2026-08-11,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,1031,7460,5/11,11,104.6
2026-08-11,island_akiba,L東京喰種,1015,9126,12/23,23,103.7
2026-08-11,island_akiba,L邪神ちゃんドロップキック,992,8692,2/6,6,103.8
2026-08-11,island_akiba,Lパチスロうみねこのなく頃に2,756,5874,1/2,2,104.3
2026-08-11,island_akiba,スロット ワールドダイスター,663,7554,2/4,4,102.9
2026-08-11,island_akiba,スマスロ とある魔術の禁書目録2,630,8146,10/17,17,102.6
2026-08-11,island_akiba,スマスロ ミリオンゴッド-神々の軌跡-,566,7080,3/6,6,102.7
2026-08-11,island_akiba,戦国コレクション6,507,9140,3/10,10,101.8
2026-08-11,island_akiba,L ToLOVEるダークネス,401,7250,21/42,42,101.8
2026-08-11,island_akiba,スマスロ 七つの魔剣が支配する,395,8221,1/2,2,101.6
2026-08-11,island_akiba,マイジャグラーV,280,6410,6/10,10,101.5
2026-08-11,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,256,4397,1/2,2,101.9
2026-08-11,island_akiba,L無職転生～異世界行ったら本気だす～,185,6171,2/7,7,101
2026-08-11,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,184,9497,6/15,15,100.6
2026-08-11,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,181,8395,18/43,43,100.7
2026-08-11,island_akiba,スマスロ化物語,79,8511,8/17,17,100.3
2026-08-11,island_akiba,スロット ソードアート・オンラインⅡ,63,8548,8/19,19,100.2
2026-08-11,island_akiba,L虚構推理,-10,6541,3/5,5,100
2026-08-11,island_akiba,真打 吉宗,-132,6020,3/6,6,99.3
2026-08-11,island_akiba,アニマルスロット ドッチ,-140,3063,1/2,2,98.5
2026-08-11,island_akiba,Lソードアート・オンライン,-192,5795,5/16,16,98.9
2026-08-11,island_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,-257,8014,14/29,29,98.9
2026-08-11,island_akiba,スマスロ スーパーブラックジャック,-310,5483,7/14,14,98.1
2026-08-11,island_akiba,回胴式遊技機グランベルム,-350,4754,1/2,2,97.5
2026-08-11,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-425,4608,1/4,4,96.9
2026-08-11,island_akiba,スマスロ とんでもスキルで異世界放浪メシ,-652,7007,2/6,6,96.9
2026-08-11,island_akiba,Lパチスロ炎炎ノ消防隊2,-741,6246,3/12,12,96
2026-08-11,island_akiba,Lアズールレーン THE ANIMATION,-762,6028,2/8,8,95.8
2026-08-11,island_akiba,Lバンドリ！,-791,6246,4/10,10,95.8
2026-08-11,island_akiba,スロット ゾンビランドサガ,-1155,5363,1/6,6,92.8
2026-08-11,island_akiba,Lタクトオーパス デスティニー,-1187,6803,0/2,2,94.2
2026-08-11,island_akiba,スマスロ ストリートファイター6,-1198,7947,1/2,2,95
2026-08-11,island_akiba,スマスロモンキーターンV,-1574,5294,1/6,6,90.1
2026-08-11,island_akiba,スマスロ スーパーリオエース2,-1625,5390,1/6,6,90
2026-08-11,island_akiba,スマスロ やじきた道中記参る！,-3268,7257,0/2,2,85
