date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-16,stardust,,343,5081,18,17,,,145,282,299
2026-08-16,stardust,,344,4848,13,14,,,180,373,346
2026-08-16,stardust,,345,4582,13,12,,,183,352,382
2026-08-16,stardust,,346,4558,12,14,,,175,380,326
2026-08-16,stardust,,347,5486,23,15,268,101.6,144,239,366
2026-08-16,stardust,,348,7778,35,25,1847,107.9,130,222,311
2026-08-16,stardust,,349,3554,11,5,,,222,323,711
2026-08-16,stardust,,350,4579,10,13,-1697,87.6,199,458,352
2026-08-16,stardust,,351,4796,18,11,,,165,266,436
2026-08-16,stardust,,352,3841,9,9,,,213,427,427
2026-08-16,stardust,,353,4086,17,8,,,163,240,511
2026-08-16,stardust,,354,4841,21,12,286,102,147,231,403
2026-08-16,stardust,,355,2767,8,7,,,184,346,395
2026-08-16,stardust,,356,4170,12,10,,,190,348,417
2026-08-16,stardust,,357,3942,12,8,,,197,329,493
2026-08-16,stardust,,358,6432,20,21,,,157,322,306
2026-08-16,stardust,,359,3674,14,6,,,184,262,612
2026-08-16,stardust,,360,6192,27,16,958,105.2,144,229,387
2026-08-16,stardust,,361,4048,14,9,,,176,289,450
2026-08-16,stardust,,362,4715,14,8,,,214,337,589
2026-08-16,stardust,,363,5860,23,15,340,101.9,154,255,391
2026-08-16,stardust,,364,2250,10,3,,,173,225,750
2026-08-16,stardust,,365,1760,4,1,,,352,440,1760
2026-08-16,stardust,,366,1787,7,2,,,199,255,894
2026-08-16,stardust,,367,2365,5,7,,,197,473,338
2026-08-16,stardust,,368,3907,6,21,,,145,651,186
2026-08-16,stardust,,369,1903,5,6,,,173,381,317
2026-08-16,stardust,,370,2794,9,6,-794,90.5,186,310,466
2026-08-16,stardust,,371,1711,7,3,,,171,244,570
2026-08-16,stardust,,372,5759,18,19,,,156,320,303
2026-08-16,stardust,,373,5391,27,10,854,105.3,146,200,539
2026-08-16,stardust,,374,3769,15,11,441,103.9,145,251,343
2026-08-16,stardust,,375,2747,11,8,323,103.9,145,250,343
2026-08-16,stardust,,376,5980,24,19,455,102.5,139,249,315
2026-08-16,stardust,,377,2034,10,2,566,109.3,170,203,1017
2026-08-16,stardust,,378,3183,14,8,206,102.2,145,227,398
2026-08-16,stardust,,379,3194,7,8,,,213,456,399
2026-08-16,stardust,,380,2595,11,5,40,100.5,162,236,519
2026-08-16,stardust,,381,4616,23,10,1193,108.6,140,201,462
2026-08-16,stardust,,382,6777,31,16,1134,105.6,144,219,424
2026-08-16,stardust,,383,6655,23,24,,,142,289,277
2026-08-16,stardust,,384,5470,29,11,1561,109.5,137,189,497
2026-08-16,stardust,,385,3738,14,14,13,100.1,134,267,267
2026-08-16,stardust,,386,1237,3,4,,,177,412,309
2026-08-16,stardust,,387,4226,18,16,420,103.3,124,235,264
2026-08-16,stardust,,388,1884,4,5,,,209,471,377
2026-08-16,stardust,,389,1488,2,1,,,496,744,1488
2026-08-16,stardust,,390,1657,3,4,-996,80,237,552,414
2026-08-16,stardust,,391,2154,6,7,,,166,359,308
2026-08-16,stardust,,392,4188,12,10,,,190,349,419
2026-08-16,stardust,,393,3779,32,8,207,101.8,94,118,472
2026-08-16,stardust,,394,1968,25,4,1609,127.3,68,79,492
2026-08-16,stardust,,395,2920,42,5,3896,144.5,62,70,584
2026-08-16,stardust,,396,46,0,0,,,,,
2026-08-16,stardust,,397,3026,20,6,,,116,151,504
2026-08-16,stardust,,398,4040,35,10,474,103.9,90,115,404
2026-08-16,stardust,,399,3918,46,4,3034,125.8,78,85,980
2026-08-16,stardust,,400,5999,57,9,1097,106.1,91,105,667
2026-08-16,stardust,,401,5712,25,8,,,173,228,714
2026-08-16,stardust,,402,1855,11,5,,,116,169,371
2026-08-16,stardust,,403,2488,17,9,,,96,146,276
2026-08-16,stardust,,404,4744,19,15,,,140,250,316
2026-08-16,stardust,,405,3913,28,15,,,91,140,261
2026-08-16,stardust,,406,6,0,0,,,,,
2026-08-16,stardust,,407,977,13,22,406,113.9,28,75,44
2026-08-16,stardust,,408,630,6,8,,,45,105,79
2026-08-16,stardust,,409,1574,7,1,,,197,225,1574
2026-08-16,stardust,,410,2486,9,1,-2480,66.7,249,276,2486
2026-08-16,stardust,,411,2101,11,4,,,140,191,525
2026-08-16,stardust,,412,3305,8,20,,,118,413,165
2026-08-16,stardust,,413,4872,14,28,1339,109.2,116,348,174
2026-08-16,stardust,,414,2905,10,6,,,182,291,484
2026-08-16,stardust,,415,4109,19,7,1340,110.9,158,216,587
2026-08-16,stardust,,416,5700,71,7,4470,126.1,73,80,814
2026-08-16,stardust,,417,7284,63,10,,,100,116,728
2026-08-16,stardust,,418,4994,29,6,,,143,172,832
2026-08-16,stardust,,419,3967,36,8,760,106.4,90,110,496
2026-08-16,stardust,,420,4096,32,9,-163,98.7,100,128,455
2026-08-16,stardust,,421,2444,11,4,,,163,222,611
2026-08-16,stardust,,422,746,8,3,,,68,93,249
2026-08-16,stardust,,423,6620,47,15,,,107,141,441
2026-08-16,stardust,,424,2096,12,3,,,140,175,699
2026-08-16,stardust,,425,5598,0,11,,,509,,509
2026-08-16,stardust,,426,2470,0,9,,,274,,274
2026-08-16,stardust,,427,6324,13,42,4751,125,115,486,151
2026-08-16,stardust,,428,796,0,1,,,796,,796
2026-08-16,stardust,,429,4483,0,9,,,498,,498
2026-08-16,stardust,,430,3334,0,5,-3136,68.6,667,,667
2026-08-16,stardust,,431,1554,0,2,,,777,,777
2026-08-16,stardust,,432,3882,37,10,3171,127.2,83,105,388
2026-08-16,stardust,,433,226,2,1,,,75,113,226
2026-08-16,stardust,,434,2005,6,6,,,167,334,334
2026-08-16,stardust,,435,3042,29,8,4142,145.4,82,105,380
2026-08-16,stardust,,436,480,4,1,,,96,120,480
2026-08-16,stardust,,437,1135,19,2,1324,138.9,54,60,568
2026-08-16,stardust,,438,2547,3,8,,,232,849,318
2026-08-16,stardust,,439,3321,6,11,,,195,554,302
