date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-08,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,4617,8222,3/4,4,118.7
2026-09-08,bigdipper,Lパチスロ かぐや様は告らせたい,3123,4136,2/3,3,125.2
2026-09-08,bigdipper,モグモグ風林火山 大海戦の巻,2476,5359,2/3,3,115.4
2026-09-08,bigdipper,パチスロ　甲鉄城のカバネリ,1728,4088,3/4,4,114.1
2026-09-08,bigdipper,スマスロモンキーターンV,1644,2950,2/5,5,118.6
2026-09-08,bigdipper,スロット ワールドダイスター,1637,4501,1/2,2,112.1
2026-09-08,bigdipper,この素晴らしい世界に祝福を！,1482,2572,1/2,2,119.2
2026-09-08,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,1433,3181,4/7,7,115
2026-09-08,bigdipper,スマスロ ゴッドイーター リザレクション,1065,983,4/4,4,136.1
2026-09-08,bigdipper,ウルトラミラクルジャグラー,1013,3621,3/3,3,109.3
2026-09-08,bigdipper,スマスロ リコリス・リコイル,884,9950,3/5,5,103
2026-09-08,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,868,1529,1/4,4,118.9
2026-09-08,bigdipper,スマスロ 攻殻機動隊,577,1332,1/3,3,114.4
2026-09-08,bigdipper,マイジャグラーV,287,2613,6/11,11,103.7
2026-09-08,bigdipper,スマスロ ビッグドリーム THE GOLDEN PUSHER,253,264,1/2,2,131.9
2026-09-08,bigdipper,ファンキージャグラー２ＫＴ,243,2429,2/5,5,103.3
2026-09-08,bigdipper,スマスロ北斗の拳 転生の章2,191,881,2/3,3,107.2
2026-09-08,bigdipper,L東京喰種,85,2841,1/7,7,101
2026-09-08,bigdipper,Lパチスロからくりサーカス,-127,78,0/5,5,45.9
2026-09-08,bigdipper,回胴式遊技機グランベルム,-338,492,0/3,3,77.1
2026-09-08,bigdipper,ゴーゴージャグラー３,-347,2079,3/7,7,94.4
2026-09-08,bigdipper,スマスロ 東京リベンジャーズ,-418,1812,0/3,3,92.3
2026-09-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,-468,8471,3/8,8,98.2
2026-09-08,bigdipper,L無職転生～異世界行ったら本気だす～,-533,2388,0/2,2,92.6
2026-09-08,bigdipper,Lパチスロからくりサーカス2,-540,1613,2/6,6,88.8
2026-09-08,bigdipper,真打 吉宗,-601,2684,1/2,2,92.5
2026-09-08,bigdipper,スマスロ新鬼武者3,-603,1316,0/3,3,84.7
2026-09-08,bigdipper,スロット ソードアート・オンラインⅡ,-674,8172,2/3,3,97.3
2026-09-08,bigdipper,スマスロ モンスターハンターライズ,-810,2970,1/3,3,90.9
2026-09-08,bigdipper,Lパチスロ炎炎ノ消防隊2,-825,1085,0/3,3,74.6
2026-09-08,bigdipper,スマスロ とある魔術の禁書目録2,-911,3581,1/3,3,91.5
2026-09-08,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-1070,1842,0/2,2,80.6
2026-09-08,bigdipper,スマスロ化物語,-1109,1265,0/4,4,70.8
2026-09-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-1164,2604,2/10,10,85.1
2026-09-08,bigdipper,スマスロ やじきた道中記参る！,-1203,1629,0/3,3,75.4
2026-09-08,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-1441,4411,1/3,3,89.1
2026-09-08,bigdipper,Lソードアート・オンライン,-1646,3795,0/2,2,85.5
2026-09-08,bigdipper,L青春ブタ野郎はバニーガール先輩の夢を見ない,-1787,5837,0/2,2,89.8
2026-09-08,bigdipper,スマスロ ストリートファイター6,-1973,2459,0/2,2,73.3
2026-09-08,bigdipper,Lパチスロ彼女、お借りします,-2727,5503,0/3,3,83.5
