date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-25,bigdipper,,1,6152,0,21,,,293,,293
2026-07-25,bigdipper,,2,7715,9,62,12430,153.7,109,857,124
2026-07-25,bigdipper,,3,4376,4,13,,,257,1094,337
2026-07-25,bigdipper,,4,3443,3,5,,,430,1148,689
2026-07-25,bigdipper,,5,4719,5,12,,,278,944,393
2026-07-25,bigdipper,,6,6207,33,14,,,132,188,443
2026-07-25,bigdipper,,7,5252,65,18,2125,113.5,63,81,292
2026-07-25,bigdipper,,8,5765,74,22,2750,115.9,60,78,262
2026-07-25,bigdipper,,9,2885,25,9,917,110.6,85,115,321
2026-07-25,bigdipper,,10,7496,41,8,-3416,84.8,153,183,937
2026-07-25,bigdipper,,11,8204,101,11,7281,129.6,73,81,746
2026-07-25,bigdipper,,12,9100,44,7,,,178,207,1300
2026-07-25,bigdipper,,13,8482,88,4,5687,122.3,92,96,2121
2026-07-25,bigdipper,,14,5252,13,4,,,309,404,1313
2026-07-25,bigdipper,,41,7473,49,6,,,136,153,1246
2026-07-25,bigdipper,,42,6374,35,5,,,159,182,1275
2026-07-25,bigdipper,,43,5804,23,6,,,200,252,967
2026-07-25,bigdipper,,44,5680,48,3,,,111,118,1893
2026-07-25,bigdipper,,45,8139,84,5,2709,111.1,91,97,1628
2026-07-25,bigdipper,,46,7410,46,3,250,101.1,151,161,2470
2026-07-25,bigdipper,,47,4799,13,7,,,240,369,686
2026-07-25,bigdipper,,48,5349,11,3,,,382,486,1783
2026-07-25,bigdipper,,49,5931,27,5,,,185,220,1186
2026-07-25,bigdipper,,50,5563,44,5,2389,114.3,114,126,1113
2026-07-25,bigdipper,,51,7510,17,5,,,341,442,1502
2026-07-25,bigdipper,,52,8566,80,6,6167,124,100,107,1428
2026-07-25,bigdipper,,53,7565,78,24,3472,115.3,74,97,315
2026-07-25,bigdipper,,54,7130,56,15,,,100,127,475
2026-07-25,bigdipper,,55,6802,35,16,,,133,194,425
2026-07-25,bigdipper,,56,7200,64,27,,,79,113,267
2026-07-25,bigdipper,,57,6704,58,16,,,91,116,419
2026-07-25,bigdipper,,120,7488,14,62,10542,146.9,99,535,121
2026-07-25,bigdipper,,401,7742,37,31,3010,113,114,209,250
2026-07-25,bigdipper,,402,8118,34,31,1660,106.8,125,239,262
2026-07-25,bigdipper,,403,7057,24,23,,,150,294,307
2026-07-25,bigdipper,,404,4809,20,7,,,178,240,687
2026-07-25,bigdipper,,405,7356,32,23,1368,106.2,134,230,320
