date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-09-25,espace_akiba,,2001,2935,0,6,,,489,,489
2026-09-25,espace_akiba,,2002,5317,0,11,,,483,,483
2026-09-25,espace_akiba,,2003,2984,0,12,,,249,,249
2026-09-25,espace_akiba,,2004,5598,0,15,14320,185.3,373,,373
2026-09-25,espace_akiba,,2005,6803,0,30,2118,110.4,227,,227
2026-09-25,espace_akiba,,2006,5506,0,16,,,344,,344
2026-09-25,espace_akiba,,2007,3343,0,11,,,304,,304
2026-09-25,espace_akiba,,2008,6028,0,20,,,301,,301
2026-09-25,espace_akiba,,2009,2705,0,7,4807,159.2,386,,386
2026-09-25,espace_akiba,,2010,3945,0,10,1606,113.6,395,,395
2026-09-25,espace_akiba,,2011,4297,0,12,,,358,,358
2026-09-25,espace_akiba,,2012,6567,0,16,4710,123.9,410,,410
2026-09-25,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2013,6032,46,29,4593,125.4,80,131,208
2026-09-25,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2014,5860,30,24,609,103.5,109,195,244
2026-09-25,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2015,5632,28,15,,,131,201,375
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2016,1164,5,0,3196,191.5,233,233,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2017,4382,17,0,,,258,258,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2018,3592,16,0,3009,127.9,225,225,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2019,501,2,0,109,107.3,251,251,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2020,2735,8,0,209,102.5,342,342,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2021,1563,6,0,510,110.9,261,261,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2022,2586,14,0,1208,115.6,185,185,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2023,1692,7,0,308,106.1,242,242,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2024,717,1,0,204,109.5,717,717,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2025,5473,23,0,,,238,238,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2026,669,2,0,,,335,335,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2027,1076,4,0,,,269,269,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2028,5175,22,0,,,235,235,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2029,3951,14,0,,,282,282,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2030,419,1,0,308,124.5,419,419,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2031,1006,2,0,,,503,503,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2032,653,2,0,,,327,327,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2033,717,4,0,410,119.1,179,179,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2034,4121,18,0,1813,114.7,229,229,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2035,2091,8,0,905,114.4,261,261,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2036,1038,5,0,,,208,208,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2037,1895,11,0,1206,121.2,172,172,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2038,2103,7,0,,,300,300,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2039,570,2,0,0,100,285,285,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2040,1929,6,0,1721,129.7,322,322,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2041,4984,21,0,,,237,237,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2042,1902,9,0,608,110.7,211,211,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2043,429,1,0,,,429,429,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2044,2135,10,0,,,214,214,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2045,2029,6,0,,,338,338,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2046,1255,4,0,,,314,314,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2047,568,2,0,102,106,284,284,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2048,2584,10,0,,,258,258,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2049,2130,10,0,,,213,213,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2050,2921,18,0,4407,150.3,162,162,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2051,1162,4,0,,,291,291,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2052,3022,13,0,2121,123.4,232,232,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2053,971,2,0,,,486,486,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2054,3636,13,0,,,280,280,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2055,5054,21,0,1605,110.6,241,241,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2056,6369,28,0,,,227,227,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2057,1247,4,0,,,312,312,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2058,1732,9,0,1509,129,192,192,
2026-09-25,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2059,1136,5,0,,,227,227,
2026-09-25,espace_akiba,,2060,2459,20,0,-893,87.9,123,123,
2026-09-25,espace_akiba,,2061,2144,13,0,,,165,165,
2026-09-25,espace_akiba,,2062,4799,0,18,2117,114.7,267,,267
2026-09-25,espace_akiba,スマスロ ゴッドイーター リザレクション,2063,5638,0,18,,,313,,313
2026-09-25,espace_akiba,スマスロ ゴッドイーター リザレクション,2064,3639,0,13,,,280,,280
2026-09-25,espace_akiba,スマスロ ゴッドイーター リザレクション,2065,6144,0,16,,,384,,384
2026-09-25,espace_akiba,スマスロとある科学の超電磁砲2,2066,6043,0,20,,,302,,302
2026-09-25,espace_akiba,スマスロとある科学の超電磁砲2,2067,5173,0,19,,,272,,272
2026-09-25,espace_akiba,スマスロとある科学の超電磁砲2,2068,5298,0,20,4107,125.8,265,,265
2026-09-25,espace_akiba,Lスマスロとある魔術の禁書目録,2069,4733,0,13,0,100,364,,364
2026-09-25,espace_akiba,Lスマスロとある魔術の禁書目録,2070,2284,0,6,-1998,70.8,381,,381
2026-09-25,espace_akiba,Lスマスロとある魔術の禁書目録,2071,4849,0,15,,,323,,323
2026-09-25,espace_akiba,Lスマスロとある魔術の禁書目録,2072,6298,0,23,,,274,,274
2026-09-25,espace_akiba,,2073,5917,0,15,5026,128.3,394,,394
2026-09-25,espace_akiba,,2074,6363,0,20,3607,118.9,318,,318
2026-09-25,espace_akiba,,2075,3717,0,16,921,108.3,232,,232
2026-09-25,espace_akiba,,2076,5145,0,16,,,322,,322
2026-09-25,espace_akiba,,2077,7773,0,20,5921,125.4,389,,389
2026-09-25,espace_akiba,,2078,7763,0,28,,,277,,277
2026-09-25,espace_akiba,,2079,8463,0,28,1899,107.5,302,,302
2026-09-25,espace_akiba,,2080,6444,0,18,10808,155.9,358,,358
2026-09-25,espace_akiba,,2081,5586,0,17,,,329,,329
2026-09-25,espace_akiba,,2082,5462,0,21,,,260,,260
2026-09-25,espace_akiba,,2083,4246,0,13,,,327,,327
2026-09-25,espace_akiba,,2084,5599,0,21,,,267,,267
2026-09-25,espace_akiba,スマスロ化物語,2085,2190,0,6,0,100,365,,365
2026-09-25,espace_akiba,スマスロ化物語,2086,462,0,2,0,100,231,,231
2026-09-25,espace_akiba,スマスロ化物語,2087,698,0,3,,,233,,233
2026-09-25,espace_akiba,スマスロ化物語,2088,342,0,1,,,342,,342
2026-09-25,espace_akiba,,2089,8421,0,0,,,,,
2026-09-25,espace_akiba,,2090,7227,0,0,-2798,87.1,,,
2026-09-25,espace_akiba,,2091,6463,0,0,,,,,
2026-09-25,espace_akiba,,2092,8811,0,0,,,,,
2026-09-25,espace_akiba,,2093,9402,0,0,,,,,
2026-09-25,espace_akiba,,2094,6966,0,0,9179,143.9,,,
2026-09-25,espace_akiba,,2095,8197,0,0,509,102.1,,,
2026-09-25,espace_akiba,,2096,5911,0,0,,,,,
2026-09-25,espace_akiba,,2097,8278,0,0,394,101.6,,,
2026-09-25,espace_akiba,,2098,10137,0,0,,,,,
2026-09-25,espace_akiba,,2099,7825,0,0,10332,144,,,
2026-09-25,espace_akiba,Lソードアート・オンライン,2100,423,0,2,-99,92.2,212,,212
2026-09-25,espace_akiba,Lソードアート・オンライン,2101,1327,0,4,,,332,,332
2026-09-25,espace_akiba,Lソードアート・オンライン,2102,3661,0,11,2601,123.7,333,,333
2026-09-25,espace_akiba,Lソードアート・オンライン,2103,4067,0,15,4210,134.5,271,,271
2026-09-25,espace_akiba,Lソードアート・オンライン,2104,4373,0,13,2919,122.3,336,,336
2026-09-25,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,2105,4154,12,0,,,346,346,
2026-09-25,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,2106,3576,15,0,,,238,238,
2026-09-25,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,2107,4011,24,0,10008,183.2,167,167,
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2108,7832,0,27,7703,132.8,290,,290
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2109,6863,0,16,,,429,,429
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2110,6622,0,21,4104,120.7,315,,315
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2111,4740,0,5,,,948,,948
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2112,4922,0,7,,,703,,703
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2113,7126,0,17,,,419,,419
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2114,8197,0,36,7507,130.5,228,,228
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2115,7242,0,23,6808,131.3,315,,315
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2116,7338,0,16,712,103.2,459,,459
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2117,5108,0,5,,,1022,,1022
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2118,6237,0,9,,,693,,693
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2119,6538,0,26,3401,117.3,251,,251
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2120,6809,0,19,4003,119.6,358,,358
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2121,8073,0,16,,,505,,505
2026-09-25,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,2122,6495,0,13,,,500,,500
