date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-09,honkan,スロット ソードアート・オンラインⅡ,4854,3762,5/6,6,143
2026-07-09,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,2475,1307,2/3,3,163.1
2026-07-09,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1578,4025,2/6,6,113.1
2026-07-09,honkan,スマスロ スーパーリオエース2,1476,1122,1/3,3,143.8
2026-07-09,honkan,スマスロ 攻殻機動隊,1406,1358,2/4,4,134.5
2026-07-09,honkan,真打 吉宗,1304,1703,2/6,6,125.5
2026-07-09,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,1060,1993,2/2,2,117.7
2026-07-09,honkan,L南国育ち SPECIAL,1005,3928,2/3,3,108.5
2026-07-09,honkan,スマスロ北斗の拳 転生の章2,841,1753,8/12,12,116
2026-07-09,honkan,戦国コレクション6,777,4831,1/3,3,105.4
2026-07-09,honkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,670,2832,1/2,2,107.9
2026-07-09,honkan,L東京喰種,423,3669,8/17,17,103.8
2026-07-09,honkan,沖ドキ！BLACK,352,4064,3/4,4,102.9
2026-07-09,honkan,スマスロ ゴッドイーター リザレクション,339,532,2/3,3,121.2
2026-07-09,honkan,チバリヨ2,333,737,1/3,3,115.1
2026-07-09,honkan,Lパチスロ革命機ヴァルヴレイヴ2,313,1917,2/3,3,105.4
2026-07-09,honkan,L ToLOVEるダークネス TRANCE ver.8.7,305,1047,1/3,3,109.7
2026-07-09,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,295,2985,3/8,8,103.3
2026-07-09,honkan,Lパチスロうみねこのなく頃に2,255,810,1/2,2,110.5
2026-07-09,honkan,スマスロ バイオハザードRE:3,238,626,2/3,3,112.7
2026-07-09,honkan,スマスロ 沖ドキ!DUO アンコール,204,1272,2/4,4,105.3
2026-07-09,honkan,ファンキージャグラー２ＫＴ,194,3078,4/8,8,102.1
2026-07-09,honkan,キングハナハナ-30,194,1804,4/10,10,103.6
2026-07-09,honkan,スマスロ ハナビ,174,1435,2/3,3,104
2026-07-09,honkan,マイジャグラーV,172,4829,25/48,48,101.2
2026-07-09,honkan,Lアズールレーン THE ANIMATION,72,1633,2/3,3,101.5
2026-07-09,honkan,ジャグラーガールズSS,23,1865,2/5,5,100.4
2026-07-09,honkan,スマスロモンキーターンV,18,1214,2/7,7,100.5
2026-07-09,honkan,ネオアイムジャグラーEX,-30,3163,8/26,26,99.7
2026-07-09,honkan,ゴーゴージャグラー３,-31,3185,5/14,14,99.7
2026-07-09,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-48,533,1/4,4,97
2026-07-09,honkan,スマスロ スーパーブラックジャック,-95,863,1/2,2,96.3
2026-07-09,honkan,スマスロ化物語,-148,1772,1/4,4,97.2
2026-07-09,honkan,ニューキングハナハナV‐30,-160,1781,1/3,3,97
2026-07-09,honkan,スマスロ モンスターハンターライズ,-167,3668,1/3,3,98.5
2026-07-09,honkan,沖ドキ！ＧＯＬＤ-30,-189,2695,9/16,16,97.7
2026-07-09,honkan,ウルトラミラクルジャグラー,-191,2113,2/4,4,97
2026-07-09,honkan,Lスマスロ北斗の拳,-198,2006,1/6,6,96.7
2026-07-09,honkan,ハッピージャグラーＶＩＩＩ,-269,1664,1/4,4,94.6
2026-07-09,honkan,Lパチスロ炎炎ノ消防隊2,-381,1161,0/6,6,89.1
2026-07-09,honkan,ミスタージャグラー,-395,2552,1/3,3,94.8
2026-07-09,honkan,スマスロBIRDIE WING-Golf Girls’ Story-,-453,408,0/2,2,63
2026-07-09,honkan,沖ドキ!ゴージャス 30Φ,-471,4135,2/7,7,96.2
2026-07-09,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-471,1034,0/4,4,84.8
2026-07-09,honkan,Lラブ嬢3～Wご指名はいかがですか?～,-487,4332,1/2,2,96.3
2026-07-09,honkan,Lパチスロ かぐや様は告らせたい,-496,747,1/3,3,77.8
2026-07-09,honkan,スマスロ 東京リベンジャーズ,-531,763,0/3,3,76.8
2026-07-09,honkan,アレックス ブライト,-547,979,0/2,2,81.4
2026-07-09,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,-581,2211,3/14,14,91.2
2026-07-09,honkan,L主役は銭形5,-628,607,0/3,3,65.5
2026-07-09,honkan,スマート沖スロ ニューキングハナハナV,-677,3008,0/5,5,92.5
2026-07-09,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-800,781,0/2,2,65.8
2026-07-09,honkan,ローティス,-847,730,0/2,2,61.3
2026-07-09,honkan,いざ！番長,-1130,1093,0/3,3,65.5
2026-07-09,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-1536,2384,0/10,10,78.5
2026-07-09,honkan,Lパチスロからくりサーカス2,-1575,4250,1/10,10,87.6
2026-07-09,honkan,スマスロ シャーマンキング,-2055,1834,0/2,2,62.7
2026-07-09,honkan,ヤバチバ,-2968,4653,1/3,3,78.7
