date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-04,espace_akiba,Lスマスロとある魔術の禁書目録,4306,7493,4/4,4,119.2
2026-08-04,espace_akiba,スマスロ モンスターハンターライズ,3919,3927,2/3,3,133.3
2026-08-04,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,2297,3051,1/3,3,125.1
2026-08-04,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,2068,4488,4/8,8,115.4
2026-08-04,espace_akiba,スマスロ シャーマンキング,1834,7010,2/3,3,108.7
2026-08-04,espace_akiba,Lバンドリ！,1632,3319,4/8,8,116.4
2026-08-04,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,1590,6943,16/30,30,107.6
2026-08-04,espace_akiba,Lパチスロ炎炎ノ消防隊2,1244,4628,2/8,8,109
2026-08-04,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1045,3735,26/50,50,109.3
2026-08-04,espace_akiba,スマスロ ゴッドイーター リザレクション,968,2690,2/3,3,112
2026-08-04,espace_akiba,スマスロ化物語,783,2262,2/8,8,111.5
2026-08-04,espace_akiba,スマスロ ストリートファイター6,750,5050,2/5,5,104.9
2026-08-04,espace_akiba,スマスロ スーパーリオエース2,733,2964,2/4,4,108.2
2026-08-04,espace_akiba,Lタクトオーパス デスティニー,703,4263,1/2,2,105.5
2026-08-04,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,699,7369,14/32,32,103.2
2026-08-04,espace_akiba,Lソードアート・オンライン,566,4095,4/10,10,104.6
2026-08-04,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,553,2412,2/2,2,107.6
2026-08-04,espace_akiba,ファンキージャグラー２ＫＴ,518,5194,6/9,9,103.3
2026-08-04,espace_akiba,回胴式遊技機グランベルム,478,2667,2/7,7,106
2026-08-04,espace_akiba,スマスロとある科学の超電磁砲2,477,2363,1/3,3,106.7
2026-08-04,espace_akiba,Lパチスロうみねこのなく頃に2,470,4057,2/6,6,103.9
2026-08-04,espace_akiba,ゴーゴージャグラー３,390,4116,3/6,6,103.2
2026-08-04,espace_akiba,マイジャグラーV,324,4744,16/27,27,102.3
2026-08-04,espace_akiba,いざ！番長,205,2586,1/2,2,102.6
2026-08-04,espace_akiba,この素晴らしい世界に祝福を！,190,3689,3/5,5,101.7
2026-08-04,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,177,3572,6/10,10,101.7
2026-08-04,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,138,1730,1/3,3,102.7
2026-08-04,espace_akiba,ハッピージャグラーＶＩＩＩ,107,3718,1/2,2,101
2026-08-04,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,106,5168,1/2,2,100.7
2026-08-04,espace_akiba,ジャグラーガールズSS,103,6786,2/4,4,100.5
2026-08-04,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,81,5402,10/25,25,100.5
2026-08-04,espace_akiba,スロット ソードアート・オンラインⅡ,80,9144,10/24,24,100.3
2026-08-04,espace_akiba,スマスロモンキーターンV,71,2348,4/11,11,101
2026-08-04,espace_akiba,ウルトラミラクルジャグラー,55,3092,1/2,2,100.6
2026-08-04,espace_akiba,パチスロ　マクロスデルタ,46,9189,1/2,2,100.2
2026-08-04,espace_akiba,スロット ゾンビランドサガ,10,2897,1/2,2,100.1
2026-08-04,espace_akiba,L邪神ちゃんドロップキック,7,8141,2/4,4,100
2026-08-04,espace_akiba,Lパチスロからくりサーカス2,-195,2340,5/16,16,97.2
2026-08-04,espace_akiba,L虚構推理,-395,1547,1/4,4,91.5
2026-08-04,espace_akiba,L東京喰種,-417,3727,7/28,28,96.3
2026-08-04,espace_akiba,スマスロ ハナビ,-423,5031,1/4,4,97.2
2026-08-04,espace_akiba,Lスマスロ転生したらスライムだった件,-492,3761,1/3,3,95.6
2026-08-04,espace_akiba,スマスロ とある魔術の禁書目録2,-520,8177,7/20,20,97.9
2026-08-04,espace_akiba,A-SLOT+異世界かるてっとBT,-520,3299,1/4,4,94.7
2026-08-04,espace_akiba,ネオアイムジャグラーEX,-556,4975,1/5,5,96.3
2026-08-04,espace_akiba,スマスロ ミリオンゴッド-神々の軌跡-,-564,2338,2/17,17,92
2026-08-04,espace_akiba,真打 吉宗,-577,2972,3/10,10,93.5
2026-08-04,espace_akiba,L南国育ち SPECIAL,-641,3200,0/2,2,93.3
2026-08-04,espace_akiba,戦国コレクション6,-684,6508,4/10,10,96.5
2026-08-04,espace_akiba,パチスロ戦国恋姫,-897,2515,1/4,4,88.1
2026-08-04,espace_akiba,Lアズールレーン THE ANIMATION,-1064,1711,0/3,3,79.3
2026-08-04,espace_akiba,スマスロ 攻殻機動隊,-1181,2283,0/6,6,82.8
2026-08-04,espace_akiba,スマスロ サンダーV,-1445,5886,0/2,2,91.8
2026-08-04,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1793,4880,0/3,3,87.8
2026-08-04,espace_akiba,スロット Re:ゼロから始める異世界生活 season2,-1903,4995,0/2,2,87.3
2026-08-04,espace_akiba,L無職転生～異世界行ったら本気だす～,-1998,2409,0/2,2,72.4
2026-08-04,espace_akiba,スマスロ とんでもスキルで異世界放浪メシ,-2141,5662,1/6,6,87.4
2026-08-04,espace_akiba,スマスロ やじきた道中記参る！,-3775,7176,0/5,5,82.5
2026-08-04,espace_akiba,スロット ワールドダイスター,-5991,8559,0/4,4,76.7
