date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-06-12,espace_akiba,,2001,5685,0,20,-5672,66.7,284,,284
2026-06-12,espace_akiba,,2002,4884,0,14,-3912,73.3,349,,349
2026-06-12,espace_akiba,,2003,4448,0,13,-1297,90.3,342,,342
2026-06-12,espace_akiba,,2004,3605,0,8,-3204,70.4,451,,451
2026-06-12,espace_akiba,,2005,2912,0,12,-1599,81.7,243,,243
2026-06-12,espace_akiba,,2006,6152,0,18,4207,122.8,342,,342
2026-06-12,espace_akiba,,2007,3968,0,11,-1387,88.3,361,,361
2026-06-12,espace_akiba,,2008,2539,0,7,-2608,65.8,363,,363
2026-06-12,espace_akiba,,2009,3447,0,13,1206,111.7,265,,265
2026-06-12,espace_akiba,,2010,4979,0,19,1315,108.8,262,,262
2026-06-12,espace_akiba,,2011,4784,22,12,-1196,91.7,141,217,399
2026-06-12,espace_akiba,,2012,6668,32,31,495,102.5,106,208,215
2026-06-12,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2013,0,0,0,0,,,,
2026-06-12,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2014,6807,47,22,3003,114.7,99,145,309
2026-06-12,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2015,4822,22,13,-1088,92.5,138,219,371
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2016,4021,18,0,-101,99.2,223,223,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2017,3085,12,0,-1689,81.8,257,257,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2018,4127,17,0,3921,131.7,243,243,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2019,4841,20,0,112,100.8,242,242,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2020,5316,19,0,-3086,80.6,280,280,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2021,4314,14,0,220,101.7,308,308,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2022,1272,4,0,-1090,71.4,318,318,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2023,4958,24,0,-2793,81.2,207,207,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2024,2441,9,0,1104,115.1,271,271,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2025,4725,19,0,-3096,78.2,249,249,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2026,5502,25,0,-2304,86,220,220,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2027,4665,13,0,-3582,74.4,359,359,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2028,3401,10,0,-3080,69.8,340,340,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2029,3331,10,0,6590,165.9,333,333,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2030,2980,11,0,3093,134.6,271,271,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2031,1079,2,0,1104,134.1,540,540,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2032,5076,29,0,607,104,175,175,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2033,1644,6,0,416,108.4,274,274,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2034,5014,18,0,-1995,86.7,279,279,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2035,5119,22,0,3114,120.3,233,233,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2036,3876,23,0,5515,147.4,169,169,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2037,1314,5,0,-1495,62.1,263,263,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2038,3692,12,0,3003,127.1,308,308,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2039,2671,9,0,-1002,87.5,297,297,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2040,5557,24,0,902,105.4,232,232,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2041,4255,20,0,-1195,90.6,213,213,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2042,5713,34,0,-698,95.9,168,168,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2043,2401,10,0,712,109.9,240,240,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2044,4733,23,0,-303,97.9,206,206,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2045,4435,15,0,-1998,85,296,296,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2046,5448,19,0,-1692,89.6,287,287,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2047,3759,12,0,-1896,83.2,313,313,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2048,5612,24,0,-1994,88.2,234,234,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2049,3816,13,0,2799,124.4,294,294,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2050,3793,13,0,-700,93.8,292,292,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2051,3142,12,0,2711,128.8,262,262,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2052,778,3,0,-502,78.5,259,259,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2053,6063,23,0,-1904,89.5,264,264,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2054,3636,16,0,3796,134.8,227,227,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2055,4346,16,0,5691,143.6,272,272,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2056,5767,28,0,-2391,86.2,206,206,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2057,3710,19,0,-1793,83.9,195,195,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2058,3951,17,0,4210,135.5,232,232,
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2059,1172,5,0,-194,94.5,234,234,
2026-06-12,espace_akiba,,2060,3947,0,7,-3787,68,564,,564
2026-06-12,espace_akiba,,2061,6802,0,17,-1903,90.7,400,,400
2026-06-12,espace_akiba,,2062,1776,0,5,310,105.8,355,,355
2026-06-12,espace_akiba,スマスロ ゴッドイーター リザレクション,2063,5661,0,11,-4686,72.4,515,,515
2026-06-12,espace_akiba,スマスロ ゴッドイーター リザレクション,2064,6743,0,11,-1599,92.1,613,,613
2026-06-12,espace_akiba,スマスロ ゴッドイーター リザレクション,2065,9182,0,22,-2587,90.6,417,,417
2026-06-12,espace_akiba,スマスロとある科学の超電磁砲2,2066,3800,0,4,-2602,77.2,950,,950
2026-06-12,espace_akiba,スマスロとある科学の超電磁砲2,2067,2866,0,1,-3581,58.4,2866,,2866
2026-06-12,espace_akiba,スマスロとある科学の超電磁砲2,2068,7411,0,23,4907,122.1,322,,322
2026-06-12,espace_akiba,Lスマスロとある魔術の禁書目録,2069,5183,0,19,1013,106.5,273,,273
2026-06-12,espace_akiba,Lスマスロとある魔術の禁書目録,2070,6967,0,29,-2603,87.5,240,,240
2026-06-12,espace_akiba,Lスマスロとある魔術の禁書目録,2071,3019,0,6,802,108.9,503,,503
2026-06-12,espace_akiba,Lスマスロとある魔術の禁書目録,2072,4718,0,15,-1998,85.9,315,,315
2026-06-12,espace_akiba,,2073,2074,37,0,1915,130.8,56,56,
2026-06-12,espace_akiba,,2074,1328,13,0,-704,82.3,102,102,
2026-06-12,espace_akiba,,2075,1350,8,0,-1091,73.1,169,169,
2026-06-12,espace_akiba,,2076,5961,50,0,-2208,87.7,119,119,
2026-06-12,espace_akiba,,2077,6887,0,22,4006,119.4,313,,313
2026-06-12,espace_akiba,,2078,4295,0,7,-2799,78.3,614,,614
2026-06-12,espace_akiba,,2079,3922,0,9,107,100.9,436,,436
2026-06-12,espace_akiba,,2080,3895,0,9,2307,119.7,433,,433
2026-06-12,espace_akiba,,2081,7942,0,21,3708,115.6,378,,378
2026-06-12,espace_akiba,,2082,7976,0,25,-484,98,319,,319
2026-06-12,espace_akiba,,2083,490,0,1,-596,59.5,490,,490
2026-06-12,espace_akiba,,2084,2649,0,9,-504,93.7,294,,294
2026-06-12,espace_akiba,スマスロ化物語,2085,1432,0,5,-1088,74.7,286,,286
2026-06-12,espace_akiba,スマスロ化物語,2086,3763,0,10,-1689,85,376,,376
2026-06-12,espace_akiba,スマスロ化物語,2087,2391,0,4,804,111.2,598,,598
2026-06-12,espace_akiba,スマスロ化物語,2088,1768,0,2,-2086,60.7,884,,884
2026-06-12,espace_akiba,,2089,3299,0,13,-1089,89,254,,254
2026-06-12,espace_akiba,,2090,2176,0,5,-795,87.8,435,,435
2026-06-12,espace_akiba,,2091,8622,0,0,7100,127.4,,,
2026-06-12,espace_akiba,,2092,9816,0,0,-6115,79.2,,,
2026-06-12,espace_akiba,,2093,9286,0,0,2884,110.4,,,
2026-06-12,espace_akiba,,2094,9845,0,0,3928,113.3,,,
2026-06-12,espace_akiba,,2095,9460,0,0,6620,123.3,,,
2026-06-12,espace_akiba,,2096,9847,0,0,7421,125.1,,,
2026-06-12,espace_akiba,,2097,8093,0,0,-3986,83.6,,,
