date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-06-20,island_akiba,スマスロ 七つの魔剣が支配する,3104,8015,2/2,2,112.9
2026-06-20,island_akiba,回胴式遊技機グランベルム,2953,6212,2/2,2,115.8
2026-06-20,island_akiba,スマスロ シャーマンキング,2756,7114,1/2,2,112.9
2026-06-20,island_akiba,Lアズールレーン THE ANIMATION,2130,6535,5/8,8,110.9
2026-06-20,island_akiba,Lパチスロ炎炎ノ消防隊2,1982,6670,7/12,12,109.9
2026-06-20,island_akiba,L東京喰種,1486,9689,14/23,23,105.1
2026-06-20,island_akiba,L ToLOVEるダークネス,1403,8257,24/42,42,105.7
2026-06-20,island_akiba,Lソードアート・オンライン,1312,7394,9/16,16,105.9
2026-06-20,island_akiba,スマスロBIRDIE WING-Golf Girls’ Story-,1302,8273,1/2,2,105.2
2026-06-20,island_akiba,マイジャグラーV,953,7347,4/5,5,104.3
2026-06-20,island_akiba,アニマルスロット ドッチ,930,4665,1/2,2,106.6
2026-06-20,island_akiba,Lパチスロうみねこのなく頃に2,910,5820,3/4,4,105.2
2026-06-20,island_akiba,スマスロ バイオハザードRE:3,855,5859,5/10,10,104.9
2026-06-20,island_akiba,スマスロ スーパーブラックジャック,837,7374,8/14,14,103.8
2026-06-20,island_akiba,スマスロ 攻殻機動隊,772,7397,3/5,5,103.5
2026-06-20,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,518,7684,6/14,14,102.2
2026-06-20,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,381,6210,3/7,7,102
2026-06-20,island_akiba,Lバンドリ！,339,6595,5/10,10,101.7
2026-06-20,island_akiba,L無職転生～異世界行ったら本気だす～,318,6707,4/7,7,101.6
2026-06-20,island_akiba,ネオアイムジャグラーEX,276,5705,2/5,5,101.6
2026-06-20,island_akiba,Lパチスロガールズ＆パンツァー 最終章,232,5164,3/7,7,101.5
2026-06-20,island_akiba,スロット ソードアート・オンラインⅡ,32,8443,4/17,17,100.1
2026-06-20,island_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,19,8540,13/29,29,100.1
2026-06-20,island_akiba,L虚構推理,-195,6477,2/7,7,99
2026-06-20,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,-219,10554,7/15,15,99.3
2026-06-20,island_akiba,真打 吉宗,-262,6727,4/8,8,98.7
2026-06-20,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-297,8424,13/43,43,98.8
2026-06-20,island_akiba,スロット ゾンビランドサガ,-307,5397,3/6,6,98.1
2026-06-20,island_akiba,スマスロ ミリオンゴッド-神々の軌跡-,-398,7761,4/10,10,98.3
2026-06-20,island_akiba,スマスロ化物語,-660,9941,6/17,17,97.8
2026-06-20,island_akiba,スマスロ スーパーリオエース2,-935,7648,5/15,15,95.9
2026-06-20,island_akiba,スマスロモンキーターンV,-1481,7673,2/6,6,93.6
2026-06-20,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1710,5226,0/2,2,89.1
2026-06-20,island_akiba,Lタクトオーパス デスティニー,-1722,8657,0/2,2,93.4
2026-06-20,island_akiba,スマスロとある科学の超電磁砲2,-2222,7130,1/6,6,89.6
2026-06-20,island_akiba,Lパチスロ かぐや様は告らせたい,-3442,6653,0/5,5,82.8
