date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-15,bigdipper,Lパチスロからくりサーカス2,1,4003,0,15,265,102.2,267,,267
2026-07-15,bigdipper,Lパチスロからくりサーカス2,2,6591,0,51,11084,156.1,129,,129
2026-07-15,bigdipper,Lパチスロからくりサーカス2,3,3059,6,8,,,219,510,382
2026-07-15,bigdipper,Lパチスロからくりサーカス2,4,3435,19,6,4729,145.9,137,181,573
2026-07-15,bigdipper,Lパチスロからくりサーカス2,5,3881,16,13,5396,146.3,134,243,299
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,6,1614,12,5,,,95,135,323
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,7,1730,16,5,,,82,108,346
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,8,2035,53,6,7125,216.7,34,38,339
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,9,1792,17,4,,,85,105,448
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,10,6199,32,5,-2042,89,168,194,1240
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,11,5448,73,5,5604,134.3,70,75,1090
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,12,4413,7,4,,,401,630,1103
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,13,4109,45,3,2653,121.5,86,91,1370
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,14,5051,88,2,6969,146,56,57,2526
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,41,6899,90,8,8500,141.1,70,77,862
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,42,4699,31,5,,,131,152,940
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,43,6639,67,2,3570,117.9,96,99,3320
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,44,4869,16,1,,,286,304,4869
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,45,8951,99,4,5937,122.1,87,90,2238
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,46,3148,8,4,,,262,394,787
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,47,3190,22,2,153,101.6,133,145,1595
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,48,2563,20,5,140,101.8,103,128,513
2026-07-15,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,49,3505,31,2,1083,110.3,106,113,1753
2026-07-15,bigdipper,Lパチスロからくりサーカス,50,1206,12,1,479,113.2,93,101,1206
2026-07-15,bigdipper,Lパチスロからくりサーカス,51,7708,78,2,6750,129.2,96,99,3854
2026-07-15,bigdipper,Lパチスロからくりサーカス,52,5194,34,4,427,102.7,137,153,1299
2026-07-15,bigdipper,Lパチスロからくりサーカス,53,5850,37,16,,,110,158,366
2026-07-15,bigdipper,Lパチスロからくりサーカス,54,6752,43,14,,,118,157,482
2026-07-15,bigdipper,,55,7349,55,19,,,99,134,387
2026-07-15,bigdipper,,56,6556,45,15,,,109,146,437
2026-07-15,bigdipper,,57,5668,36,12,,,118,157,472
