date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-20,honkan,Lアズールレーン THE ANIMATION,3354,5749,2/2,2,119.4
2026-09-20,honkan,モグモグ風林火山 大海戦の巻,1675,3915,1/3,3,114.3
2026-09-20,honkan,Lラブ嬢3～Wご指名はいかがですか?～,1656,3997,2/2,2,113.8
2026-09-20,honkan,ハッピージャグラーＶＩＩＩ,1385,8176,3/4,4,105.6
2026-09-20,honkan,スマスロ モンスターハンターライズ,1372,2784,3/3,3,116.4
2026-09-20,honkan,Lパチスロ喰霊-零-Re,1259,5200,2/2,2,108.1
2026-09-20,honkan,ジャグラーガールズSS,890,6586,4/5,5,104.5
2026-09-20,honkan,スマスロ ハナビ,875,3742,1/3,3,107.8
2026-09-20,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,805,5731,1/3,3,104.7
2026-09-20,honkan,ニューキングハナハナV‐30,774,6476,2/3,3,104
2026-09-20,honkan,スマート沖スロ ニューキングハナハナV,742,6081,2/5,5,104.1
2026-09-20,honkan,ウルトラミラクルジャグラー,734,4510,2/4,4,105.4
2026-09-20,honkan,スマスロ とある魔術の禁書目録2,718,5607,3/5,5,104.3
2026-09-20,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,488,7055,2/6,6,102.3
2026-09-20,honkan,ゴーゴージャグラー３,469,7183,10/14,14,102.2
2026-09-20,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,380,5767,3/8,8,102.2
2026-09-20,honkan,L青春ブタ野郎はバニーガール先輩の夢を見ない,262,5614,2/4,4,101.6
2026-09-20,honkan,ネオアイムジャグラーEX,239,5989,11/26,26,101.3
2026-09-20,honkan,ミスタージャグラー,239,6434,2/3,3,101.2
2026-09-20,honkan,マイジャグラーV,207,7125,21/48,48,101
2026-09-20,honkan,キングハナハナ-30,187,5365,6/10,10,101.2
2026-09-20,honkan,Lスマスロ北斗の拳,-23,7091,4/7,7,99.9
2026-09-20,honkan,スマスロ タコスロ,-49,3111,1/2,2,99.5
2026-09-20,honkan,スマスロ 東京リベンジャーズ,-132,5548,1/3,3,99.2
2026-09-20,honkan,スマスロモンキーターンV,-155,2294,3/7,7,97.7
2026-09-20,honkan,真打 吉宗,-243,2525,2/6,6,96.8
2026-09-20,honkan,沖ドキ！ＧＯＬＤ-30,-276,4561,8/16,16,98
2026-09-20,honkan,スマスロ リコリス・リコイル,-325,6610,6/13,13,98.4
2026-09-20,honkan,スマスロ やじきた道中記参る！,-344,2624,1/4,4,95.6
2026-09-20,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-493,1659,1/2,2,90.1
2026-09-20,honkan,Lパチスロからくりサーカス2,-529,1687,1/3,3,89.5
2026-09-20,honkan,スマスロ ストリートファイター6,-544,915,1/2,2,80.2
2026-09-20,honkan,戦国コレクション6,-595,3328,1/3,3,94
2026-09-20,honkan,スマスロ 攻殻機動隊,-646,5654,2/4,4,96.2
2026-09-20,honkan,L東京喰種,-653,5525,6/17,17,96.1
2026-09-20,honkan,ファンキージャグラー２ＫＴ,-693,4587,1/8,8,95
2026-09-20,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,-708,5423,6/15,15,95.6
2026-09-20,honkan,スロット ソードアート・オンラインⅡ,-758,6203,3/10,10,95.9
2026-09-20,honkan,Lパチスロ革命機ヴァルヴレイヴ2,-799,3505,0/3,3,92.4
2026-09-20,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-805,3417,1/10,10,92.1
2026-09-20,honkan,Lパチスロ彼女、お借りします,-827,6515,1/3,3,95.8
2026-09-20,honkan,スロット ワールドダイスター,-842,2972,0/2,2,90.6
2026-09-20,honkan,L ToLOVEるダークネス TRANCE ver.8.7,-959,1194,0/3,3,73.2
2026-09-20,honkan,いざ！番長,-1123,3556,1/3,3,89.5
2026-09-20,honkan,スマスロ シャーマンキング,-1158,3161,0/3,3,87.8
2026-09-20,honkan,L南国育ち SPECIAL,-1159,2502,0/3,3,84.6
2026-09-20,honkan,スマスロ ゴッドイーター リザレクション,-1300,1772,0/3,3,75.5
2026-09-20,honkan,スマスロ北斗の拳 転生の章2,-1377,3331,1/6,6,86.2
2026-09-20,honkan,沖ドキ！BLACK,-1502,6351,1/4,4,92.1
2026-09-20,honkan,沖ドキ!ゴージャス 30Φ,-1852,6389,1/7,7,90.3
2026-09-20,honkan,スマスロ 沖ドキ!DUO アンコール,-1897,3522,0/4,4,82
2026-09-20,honkan,Lパチスロ炎炎ノ消防隊2,-1958,4525,0/3,3,85.6
2026-09-20,honkan,スマスロ化物語,-2248,4510,1/2,2,83.4
2026-09-20,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-2493,5015,1/3,3,83.4
2026-09-20,honkan,チバリヨ2,-3964,5171,0/3,3,74.4
