date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-04-02,honkan,スマスロ真・北斗無双,3046,4719,1/2,2,121.5
2026-04-02,honkan,チバリヨ2,2770,1655,1/3,3,155.8
2026-04-02,honkan,Lパチスロ炎炎ノ消防隊2,2438,2279,3/6,6,135.7
2026-04-02,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,1436,1171,1/3,3,140.9
2026-04-02,honkan,沖ドキ！ＧＯＬＤ,1375,1117,2/4,4,141
2026-04-02,honkan,スマスロ化物語,1356,2453,4/6,6,118.4
2026-04-02,honkan,Lパチスロからくりサーカス,832,578,1/3,3,148
2026-04-02,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,751,2626,1/2,2,109.5
2026-04-02,honkan,スマスロ モンスターハンターライズ,708,1661,2/5,5,114.2
2026-04-02,honkan,プリズムナナ,659,1068,2/2,2,120.6
2026-04-02,honkan,スマスロ 東京リベンジャーズ,523,1469,2/5,5,111.9
2026-04-02,honkan,スマスロ ゴッドイーター リザレクション,506,1333,1/3,3,112.6
2026-04-02,honkan,ネオアイムジャグラーEX,365,3500,13/28,28,103.5
2026-04-02,honkan,スマスロ ハナビ,350,2561,2/4,4,104.6
2026-04-02,honkan,L東京喰種,340,3149,7/12,12,103.6
2026-04-02,honkan,スマート沖スロ ニューキングハナハナV,333,2310,1/3,3,104.8
2026-04-02,honkan,ジャグラーガールズSS,281,3174,2/5,5,103
2026-04-02,honkan,L無職転生～異世界行ったら本気だす～,258,465,1/2,2,118.5
2026-04-02,honkan,新ハナビ,151,1527,1/2,2,103.3
2026-04-02,honkan,L ToLOVEるダークネス TRANCE ver.8.7,137,325,1/3,3,114
2026-04-02,honkan,ウルトラミラクルジャグラー,128,4231,1/4,4,101
2026-04-02,honkan,キングハナハナ-30,106,2327,3/10,10,101.5
2026-04-02,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,5,933,1/3,3,100.2
2026-04-02,honkan,スマスロ鉄拳6,-24,24,0/4,4,65.6
2026-04-02,honkan,スマスロネオプラネット,-42,362,1/2,2,96.1
2026-04-02,honkan,Lパチスロ革命機ヴァルヴレイヴ2,-46,1013,4/8,8,98.5
2026-04-02,honkan,いざ！番長,-47,453,1/4,4,96.5
2026-04-02,honkan,スマスロ スーパーブラックジャック,-65,183,0/3,3,88.2
2026-04-02,honkan,ファンキージャグラー２ＫＴ,-66,2161,4/10,10,99
2026-04-02,honkan,Lラブ嬢3～Wご指名はいかがですか?～,-95,1120,0/2,2,97.2
2026-04-02,honkan,マイジャグラーV,-130,4157,14/43,43,99
2026-04-02,honkan,沖ドキ!ゴージャス 30Φ,-146,5418,2/6,6,99.1
2026-04-02,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-195,1767,2/6,6,96.3
2026-04-02,honkan,吉宗,-196,621,1/3,3,89.5
2026-04-02,honkan,ニューキングハナハナV‐30,-225,4411,1/3,3,98.3
2026-04-02,honkan,Lスマスロ北斗の拳,-262,1426,4/9,9,93.9
2026-04-02,honkan,ゴーゴージャグラー３,-274,2926,3/14,14,96.9
2026-04-02,honkan,スマスロ秘宝伝,-295,890,0/2,2,89
2026-04-02,honkan,スマスロモンキーターンV,-319,1197,3/12,12,91.1
2026-04-02,honkan,ハッピージャグラーＶＩＩＩ,-335,1938,0/5,5,94.2
2026-04-02,honkan,沖ドキ！BLACK,-364,2438,2/4,4,95
2026-04-02,honkan,ミスタージャグラー,-366,2000,0/3,3,93.9
2026-04-02,honkan,スマスロ 攻殻機動隊,-418,2328,2/4,4,94
2026-04-02,honkan,スマート沖スロ ドラゴンハナハナ～閃光～,-448,1820,0/2,2,91.8
2026-04-02,honkan,スマスロ 沖ドキ!DUO アンコール,-495,1501,2/5,5,89
2026-04-02,honkan,L ToLOVEるダークネス,-496,365,0/2,2,54.7
2026-04-02,honkan,Lパチスロ革命機ヴァルヴレイヴ,-499,1187,1/2,2,86
2026-04-02,honkan,Lパチスロ かぐや様は告らせたい,-527,1512,1/3,3,88.4
2026-04-02,honkan,スマスロ北斗の拳 転生の章2,-532,2685,5/16,16,93.4
2026-04-02,honkan,Lアズールレーン THE ANIMATION,-594,1329,1/3,3,85.1
2026-04-02,honkan,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-597,709,0/2,2,72
2026-04-02,honkan,LBパチスロ ヱヴァンゲリヲン～約束の扉～,-629,1197,0/3,3,82.5
2026-04-02,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-630,484,0/3,3,56.6
2026-04-02,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,-694,3498,4/12,12,93.4
2026-04-02,honkan,スマスロ新鬼武者3,-823,1471,1/4,4,81.4
2026-04-02,honkan,L主役は銭形5,-826,1447,0/3,3,81
2026-04-02,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-862,1162,0/3,3,75.3
2026-04-02,honkan,Lパチスロうみねこのなく頃に2,-1094,2986,0/2,2,87.8
2026-04-02,honkan,沖ドキ！ＧＯＬＤ-30,-1096,3379,6/15,15,89.2
2026-04-02,honkan,アレックス ブライト,-1547,1537,0/2,2,66.4
2026-04-02,honkan,Lパチスロ炎炎ノ消防隊,0,0,0/2,2,
2026-04-02,honkan,スマスロ ゴブリンスレイヤーⅡ,0,0,0/4,4,
2026-04-02,honkan,スマスロとある科学の超電磁砲2,0,0,0/3,3,
