date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-04-08,shinkan,Lパチスロ かぐや様は告らせたい,2907,1642,2/4,4,159
2026-04-08,shinkan,ジャグラーガールズSS,1966,8628,4/5,5,107.6
2026-04-08,shinkan,プリズムナナ,1351,2337,1/2,2,119.3
2026-04-08,shinkan,スマスロ ゴッドイーター リザレクション,1307,956,4/4,4,145.6
2026-04-08,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,1144,954,2/5,5,140
2026-04-08,shinkan,スマスロ 沖ドキ!DUO アンコール,890,3321,4/8,8,108.9
2026-04-08,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,752,3397,2/4,4,107.4
2026-04-08,shinkan,この素晴らしい世界に祝福を！,639,1379,2/3,3,115.4
2026-04-08,shinkan,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,604,1663,1/2,2,112.1
2026-04-08,shinkan,スマスロモンキーターンV,536,1593,8/13,13,111.2
2026-04-08,shinkan,スマスロ サンダーV,510,2162,1/2,2,107.9
2026-04-08,shinkan,L少女☆歌劇 レヴュースタァライト -The SLOT-,508,840,1/2,2,120.2
2026-04-08,shinkan,新ハナビ,503,2946,2/2,2,105.7
2026-04-08,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,453,3254,1/4,4,104.6
2026-04-08,shinkan,真打 吉宗,377,5625,3/6,6,102.2
2026-04-08,shinkan,スマスロ ハナビ,364,2048,2/5,5,105.9
2026-04-08,shinkan,マジカルハロウィン　～Trick or Treat!～,302,5742,2/2,2,101.8
2026-04-08,shinkan,L主役は銭形5,243,1817,1/3,3,104.5
2026-04-08,shinkan,スマスロ秘宝伝,228,470,1/4,4,116.1
2026-04-08,shinkan,アレックス ブライト,208,1487,2/4,4,104.7
2026-04-08,shinkan,スマスロ北斗の拳 転生の章2,177,3090,8/18,18,101.9
2026-04-08,shinkan,マイジャグラーV,138,4258,19/43,43,101.1
2026-04-08,shinkan,Lスマスロ北斗の拳,111,852,7/13,13,104.3
2026-04-08,shinkan,沖ドキ！ＧＯＬＤ-30,83,2119,4/9,9,101.3
2026-04-08,shinkan,スマスロ 東京リベンジャーズ,59,390,1/7,7,105
2026-04-08,shinkan,Lパチスロ炎炎ノ消防隊2,54,2761,4/8,8,100.7
2026-04-08,shinkan,Lソードアート・オンライン,53,446,2/4,4,104
2026-04-08,shinkan,スマート沖スロ ニューキングハナハナV,32,1123,2/4,4,100.9
2026-04-08,shinkan,L東京喰種,12,2626,6/14,14,100.2
2026-04-08,shinkan,パチスロ　ディスクアップ２,-34,2912,3/5,5,99.6
2026-04-08,shinkan,L無職転生～異世界行ったら本気だす～,-65,233,1/3,3,90.7
2026-04-08,shinkan,ミスタージャグラー,-96,1827,1/3,3,98.3
2026-04-08,shinkan,クランキークレスト,-96,1357,0/2,2,97.6
2026-04-08,shinkan,ゴーゴージャグラー３,-98,2653,4/10,10,98.8
2026-04-08,shinkan,スマスロ化物語,-126,1944,2/6,6,97.8
2026-04-08,shinkan,ファンキージャグラー２ＫＴ,-138,2020,1/5,5,97.7
2026-04-08,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-138,736,1/5,5,93.7
2026-04-08,shinkan,ハッピージャグラーＶＩＩＩ,-154,2247,1/7,7,97.7
2026-04-08,shinkan,沖ドキ!ゴージャス 30Φ,-162,1279,1/3,3,95.8
2026-04-08,shinkan,バーサスリヴァイズ,-198,3183,1/3,3,97.9
2026-04-08,shinkan,スマスロヨルムンガンド,-208,6867,1/2,2,99
2026-04-08,shinkan,ネオアイムジャグラーEX,-239,1513,7/33,33,94.7
2026-04-08,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-286,966,2/8,8,90.1
2026-04-08,shinkan,スマスロ モンスターハンターライズ,-335,480,0/3,3,76.7
2026-04-08,shinkan,Lパチスロうみねこのなく頃に2,-391,2579,0/2,2,94.9
2026-04-08,shinkan,スマスロ スーパーブラックジャック,-433,1229,0/3,3,88.3
2026-04-08,shinkan,スマスロとある科学の超電磁砲2,-447,466,0/2,2,68
2026-04-08,shinkan,ウルトラミラクルジャグラー,-467,1540,0/3,3,89.9
2026-04-08,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-479,637,0/5,5,75
2026-04-08,shinkan,スマスロ新鬼武者3,-621,916,0/4,4,77.4
2026-04-08,shinkan,A-SLOT+異世界かるてっとBT,-804,5997,1/2,2,95.5
2026-04-08,shinkan,パチスロ　甲鉄城のカバネリ,-852,1154,0/2,2,75.4
2026-04-08,shinkan,スマスロ鉄拳6,-892,1121,0/6,6,73.5
2026-04-08,shinkan,L ToLOVEるダークネス,-895,1284,0/2,2,76.8
2026-04-08,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,-946,5927,4/14,14,94.7
2026-04-08,shinkan,Lアズールレーン THE ANIMATION,-961,1090,0/3,3,70.6
2026-04-08,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,-1141,1524,0/2,2,75.1
2026-04-08,shinkan,L範馬刃牙,-1195,1696,0/2,2,76.5
2026-04-08,shinkan,スマスロ 攻殻機動隊,-1418,2024,0/4,4,76.6
2026-04-08,shinkan,いざ！番長,-1628,2020,0/3,3,73.1
2026-04-08,shinkan,スマスロ シャーマンキング,0,0,0/2,2,
