date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-26,bigapple,戦国乙女5 業火を穿つ宿焔の双刃,787,4915,20/37,37,
2026-08-26,bigapple,甲鉄城のカバネリ 海門(うなと)決戦,663,3577,15/30,30,
2026-08-26,bigapple,バンドリ！,1392,4038,7/12,12,
2026-08-26,bigapple,ソードアート・オンラインII,745,7500,7/18,18,
2026-08-26,bigapple,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,1171,4059,5/10,10,
2026-08-26,bigapple,ヤバチバ,4664,1658,2/2,2,
2026-08-26,bigapple,うみねこのなく頃に2,730,5008,5/12,12,
2026-08-26,bigapple,とある魔術の禁書目録2,578,5201,9/15,15,
2026-08-26,bigapple,無職転生 ～異世界行ったら本気だす～,3014,1506,2/2,2,
2026-08-26,bigapple,スマスロ炎炎ノ消防隊2,956,2817,3/6,6,
2026-08-26,bigapple,モンキーターンV,454,1632,4/10,10,
2026-08-26,bigapple,ULTRAMAN 最終決戦,2107,1624,1/2,2,
2026-08-26,bigapple,ワールドダイスター,519,8570,5/8,8,
2026-08-26,bigapple,スーパーリオエース2,448,2152,5/9,9,
2026-08-26,bigapple,アレックス ブライト,788,3637,3/5,5,
2026-08-26,bigapple,戦国†恋姫,325,4392,6/12,12,
2026-08-26,bigapple,D4DJ Pachi‐Slot Mix,1822,2992,2/2,2,
2026-08-26,bigapple,攻殻機動隊,402,2823,4/9,9,
2026-08-26,bigapple,翔べ！ハーレムエース,1612,4687,1/2,2,
2026-08-26,bigapple,アズールレーン THE ANIMATION,623,2650,2/5,5,
