date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-09-13,bigapple,,2001,3205,37,13,1,100,64,87,247
2026-09-13,bigapple,,2002,3678,15,15,,,123,245,245
2026-09-13,bigapple,,2003,3150,24,9,,,95,131,350
2026-09-13,bigapple,,2004,3399,10,12,,,155,340,283
2026-09-13,bigapple,,2005,3835,11,11,,,174,349,349
2026-09-13,bigapple,,2006,3129,11,14,,,125,284,224
2026-09-13,bigapple,,2007,3079,27,11,1,100,81,114,280
2026-09-13,bigapple,,2008,4157,38,14,1,100,80,109,297
2026-09-13,bigapple,,2009,2881,44,16,1,100,48,65,180
2026-09-13,bigapple,,2010,2547,49,8,1,100,45,52,318
2026-09-13,bigapple,,2011,3467,17,10,,,128,204,347
2026-09-13,bigapple,,2012,2850,6,8,,,204,475,356
2026-09-13,bigapple,,2013,3766,15,13,,,135,251,290
2026-09-13,bigapple,,2014,3415,44,17,1,100,56,78,201
2026-09-13,bigapple,,2015,4403,19,16,,,126,232,275
2026-09-13,bigapple,,2016,2976,13,28,1,100,73,229,106
2026-09-13,bigapple,,2017,4644,24,51,1,100,62,194,91
2026-09-13,bigapple,,2018,2646,11,13,,,110,241,204
2026-09-13,bigapple,,2019,5352,26,41,1,100,80,206,131
2026-09-13,bigapple,,2020,2725,10,17,-1,100,101,273,160
2026-09-13,bigapple,,2021,3997,15,24,,,102,266,167
2026-09-13,bigapple,,2022,4435,16,15,,,143,277,296
2026-09-13,bigapple,,2023,3511,13,62,1,100,47,270,57
2026-09-13,bigapple,,2024,3211,15,25,1,100,80,214,128
2026-09-13,bigapple,,2025,4034,16,11,,,149,252,367
2026-09-13,bigapple,,2026,3815,16,9,,,153,238,424
2026-09-13,bigapple,,2027,2811,10,11,,,134,281,256
2026-09-13,bigapple,,2028,1876,6,15,1,100,89,313,125
2026-09-13,bigapple,,2029,3578,14,19,,,108,256,188
2026-09-13,bigapple,,2030,4380,20,35,1,100,80,219,125
2026-09-13,bigapple,,2031,5293,17,24,,,129,311,221
2026-09-13,bigapple,,2032,6129,29,20,,,125,211,306
2026-09-13,bigapple,,2033,3178,16,20,1,100,88,199,159
2026-09-13,bigapple,,2034,3431,12,11,,,149,286,312
2026-09-13,bigapple,,2035,2936,13,20,1,100,89,226,147
2026-09-13,bigapple,,2036,1843,8,8,,,115,230,230
2026-09-13,bigapple,,2037,4657,19,17,,,129,245,274
2026-09-13,bigapple,,2038,1288,6,4,,,129,215,322
2026-09-13,bigapple,,2039,5105,32,23,,,93,160,222
2026-09-13,bigapple,,2040,4549,19,26,-1,100,101,239,175
2026-09-13,bigapple,,2041,4822,16,15,,,156,301,321
2026-09-13,bigapple,,2042,3857,14,12,,,148,276,321
2026-09-13,bigapple,,2043,2456,10,4,,,175,246,614
2026-09-13,bigapple,,2044,5433,25,50,1,100,72,217,109
2026-09-13,bigapple,,2045,2627,12,37,1,100,54,219,71
2026-09-13,bigapple,,2046,9468,74,19,,,102,128,498
2026-09-13,bigapple,,2047,9090,121,14,1,100,67,75,649
2026-09-13,bigapple,,2048,9648,122,15,1,100,70,79,643
2026-09-13,bigapple,,2049,7648,85,15,1,100,76,90,510
2026-09-13,bigapple,,2050,7450,72,12,-1,100,89,103,621
2026-09-13,bigapple,,2051,6155,62,14,,,81,99,440
2026-09-13,bigapple,,2052,9130,109,18,1,100,72,84,507
2026-09-13,bigapple,,2053,7999,59,14,,,110,136,571
2026-09-13,bigapple,,2054,7977,76,15,,,88,105,532
2026-09-13,bigapple,,2055,7554,75,13,1,100,86,101,581
2026-09-13,bigapple,,2056,6808,58,11,,,99,117,619
2026-09-13,bigapple,,2057,8787,93,24,,,75,94,366
2026-09-13,bigapple,,2058,9313,91,16,,,87,102,582
2026-09-13,bigapple,,2059,6433,56,14,,,92,115,460
2026-09-13,bigapple,,2060,9061,85,18,-1,100,88,107,503
2026-09-13,bigapple,,2061,6961,52,15,,,104,134,464
2026-09-13,bigapple,,2062,9432,105,18,1,100,77,90,524
2026-09-13,bigapple,,2063,6906,55,16,,,97,126,432
2026-09-13,bigapple,,2064,7115,62,12,,,96,115,593
2026-09-13,bigapple,,2065,8034,62,18,,,100,130,446
2026-09-13,bigapple,,2066,8493,80,16,,,88,106,531
2026-09-13,bigapple,,2067,8849,92,18,1,100,80,96,492
2026-09-13,bigapple,,2068,8149,81,15,,,85,101,543
2026-09-13,bigapple,,2069,8240,76,16,,,90,108,515
2026-09-13,bigapple,,2070,7280,104,9,1,100,64,70,809
2026-09-13,bigapple,,2071,7196,82,15,1,100,74,88,480
2026-09-13,bigapple,,2072,8573,90,19,,,79,95,451
2026-09-13,bigapple,,2073,8756,90,19,1,100,80,97,461
2026-09-13,bigapple,,2074,8566,62,16,,,110,138,535
2026-09-13,bigapple,,2075,8939,106,22,1,100,70,84,406
2026-09-13,bigapple,,2076,2872,21,9,,,96,137,319
2026-09-13,bigapple,,2077,4466,34,14,1,100,93,131,319
2026-09-13,bigapple,,2078,3341,35,12,1,100,71,95,278
2026-09-13,bigapple,,2079,2400,8,5,,,185,300,480
