date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-18,bigdipper,スマスロ新鬼武者3,7380,4487,3/3,3,154.8
2026-08-18,bigdipper,スロット ワールドダイスター,1685,5966,1/2,2,109.4
2026-08-18,bigdipper,L東京喰種,1593,4196,3/7,7,112.7
2026-08-18,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,1560,7311,3/8,8,107.1
2026-08-18,bigdipper,スマスロ ビッグドリーム THE GOLDEN PUSHER,1464,2111,1/2,2,123.1
2026-08-18,bigdipper,スロット ソードアート・オンラインⅡ,1271,6502,2/3,3,106.5
2026-08-18,bigdipper,Lパチスロからくりサーカス,1096,908,2/5,5,140.2
2026-08-18,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,898,3264,4/7,7,109.2
2026-08-18,bigdipper,パチスロ　甲鉄城のカバネリ,828,1015,2/3,3,127.2
2026-08-18,bigdipper,回胴式遊技機グランベルム,430,1359,1/3,3,110.6
2026-08-18,bigdipper,この素晴らしい世界に祝福を！,222,2013,1/3,3,103.7
2026-08-18,bigdipper,Lパチスロ炎炎ノ消防隊2,213,4096,2/3,3,101.7
2026-08-18,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,142,4280,1/4,4,101.1
2026-08-18,bigdipper,ファンキージャグラー２ＫＴ,74,2140,2/5,5,101.2
2026-08-18,bigdipper,スマスロ やじきた道中記参る！,39,3698,1/3,3,100.4
2026-08-18,bigdipper,ゴーゴージャグラー３,29,1875,3/7,7,100.5
2026-08-18,bigdipper,スマスロ モンスターハンターライズ,-8,1917,2/3,3,99.9
2026-08-18,bigdipper,スマスロ化物語,-210,1274,1/4,4,94.5
2026-08-18,bigdipper,マイジャグラーV,-275,2477,2/11,11,96.3
2026-08-18,bigdipper,ウルトラミラクルジャグラー,-355,2090,1/3,3,94.3
2026-08-18,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-480,3454,0/2,2,95.4
2026-08-18,bigdipper,Lパチスロ かぐや様は告らせたい,-504,1086,1/3,3,84.5
2026-08-18,bigdipper,スマスロ とある魔術の禁書目録2,-559,5324,1/3,3,96.5
2026-08-18,bigdipper,スマスロ北斗の拳 転生の章2,-614,3100,1/4,4,93.4
2026-08-18,bigdipper,L真・一騎当千,-620,1173,1/3,3,82.4
2026-08-18,bigdipper,スマスロモンキーターンV,-684,2363,0/5,5,90.4
2026-08-18,bigdipper,スマスロ バイオハザードRE:3,-741,1323,1/3,3,81.3
2026-08-18,bigdipper,真打 吉宗,-745,4270,1/2,2,94.2
2026-08-18,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-778,9013,4/10,10,97.1
2026-08-18,bigdipper,スマスロ 東京リベンジャーズ,-867,6103,0/3,3,95.3
2026-08-18,bigdipper,Lソードアート・オンライン,-886,1249,0/2,2,76.3
2026-08-18,bigdipper,ヤバチバ,-911,680,0/3,3,55.3
2026-08-18,bigdipper,Lパチスロからくりサーカス2,-984,1378,2/6,6,76.2
2026-08-18,bigdipper,L無職転生～異世界行ったら本気だす～,-1445,2508,0/2,2,80.8
2026-08-18,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-1608,4035,0/4,4,86.7
2026-08-18,bigdipper,スマスロ ゴッドイーター リザレクション,-1757,1746,0/4,4,66.5
2026-08-18,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-1768,3633,0/3,3,83.8
2026-08-18,bigdipper,スマスロ 攻殻機動隊,-2177,5058,0/3,3,85.7
2026-08-18,bigdipper,スマスロ ストリートファイター6,-4458,4607,0/2,2,67.7
