date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-14,stardust,いざ！番長,4078,2914,2/3,3,146.6
2026-09-14,stardust,スロット ソードアート・オンラインⅡ,2622,3513,4/5,5,124.9
2026-09-14,stardust,スマスロ やじきた道中記参る！,2489,2274,2/3,3,136.5
2026-09-14,stardust,L青春ブタ野郎はバニーガール先輩の夢を見ない,1762,5590,1/2,2,110.5
2026-09-14,stardust,スマスロ ハナビ,1229,5035,3/3,3,108.1
2026-09-14,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,888,2357,3/6,6,112.6
2026-09-14,stardust,ゴーゴージャグラー３,448,4207,4/6,6,103.5
2026-09-14,stardust,ジャグラーガールズSS,296,1893,1/4,4,105.2
2026-09-14,stardust,Lパチスロからくりサーカス2,135,1295,3/6,6,103.5
2026-09-14,stardust,ミスタージャグラー,94,1689,2/4,4,101.9
2026-09-14,stardust,ウルトラミラクルジャグラー,63,1647,1/4,4,101.3
2026-09-14,stardust,ネオアイムジャグラーEX,51,2682,2/5,5,100.6
2026-09-14,stardust,マイジャグラーV,-5,3875,7/16,16,100
2026-09-14,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,-43,642,2/5,5,97.8
2026-09-14,stardust,スマスロ リコリス・リコイル,-109,5092,3/8,8,99.3
2026-09-14,stardust,Lスマスロ北斗の拳,-224,2312,2/6,6,96.8
2026-09-14,stardust,L東京喰種,-264,1969,2/7,7,95.5
2026-09-14,stardust,スマスロ北斗の拳 転生の章2,-269,2735,3/10,10,96.7
2026-09-14,stardust,ハッピージャグラーＶＩＩＩ,-277,1772,1/3,3,94.8
2026-09-14,stardust,スロット ワールドダイスター,-292,2912,1/2,2,96.7
2026-09-14,stardust,真打 吉宗,-366,3764,3/5,5,96.8
2026-09-14,stardust,スマスロモンキーターンV,-500,2845,2/5,5,94.1
2026-09-14,stardust,Lパチスロ彼女、お借りします,-545,3271,1/5,5,94.4
2026-09-14,stardust,ファンキージャグラー２ＫＴ,-555,1964,1/8,8,90.6
2026-09-14,stardust,スマスロ ミリオンゴッド-神々の軌跡-,-591,2655,2/7,7,92.6
2026-09-14,stardust,スマスロ スーパーリオエース2,-664,1141,1/3,3,80.6
2026-09-14,stardust,スマスロ ストリートファイター6,-777,875,0/4,4,70.4
2026-09-14,stardust,Lパチスロ炎炎ノ消防隊2,-977,2063,1/3,3,84.2
2026-09-14,stardust,スマスロ サンダーV,-1176,1827,0/2,2,78.6
2026-09-14,stardust,スマスロ とある魔術の禁書目録2,-1672,2394,0/5,5,76.7
