date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-19,bigdipper,スロット ソードアート・オンラインⅡ,3979,7592,2/3,3,117.5
2026-09-19,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,3698,8141,2/4,4,115.1
2026-09-19,bigdipper,スマスロ 攻殻機動隊,3656,7254,2/3,3,116.8
2026-09-19,bigdipper,Lパチスロ かぐや様は告らせたい,2990,4417,1/3,3,122.6
2026-09-19,bigdipper,スマスロ とある魔術の禁書目録2,1278,6362,1/3,3,106.7
2026-09-19,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,963,5230,4/7,7,106.1
2026-09-19,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,958,7592,3/8,8,104.2
2026-09-19,bigdipper,パチスロ　甲鉄城のカバネリ,567,1271,3/4,4,114.9
2026-09-19,bigdipper,ファンキージャグラー２ＫＴ,564,4290,4/5,5,104.4
2026-09-19,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,462,8467,3/4,4,101.8
2026-09-19,bigdipper,Lパチスロからくりサーカス,398,1949,2/5,5,106.8
2026-09-19,bigdipper,L東京喰種,154,5699,3/7,7,100.9
2026-09-19,bigdipper,ウルトラミラクルジャグラー,38,2174,1/3,3,100.6
2026-09-19,bigdipper,スマスロ北斗の拳 転生の章2,-131,3509,1/3,3,98.8
2026-09-19,bigdipper,スマスロ リコリス・リコイル,-190,6934,1/5,5,99.1
2026-09-19,bigdipper,マイジャグラーV,-279,3337,4/11,11,97.2
2026-09-19,bigdipper,この素晴らしい世界に祝福を！,-344,3538,0/2,2,96.8
2026-09-19,bigdipper,スマスロ モンスターハンターライズ,-378,3240,1/3,3,96.1
2026-09-19,bigdipper,L無職転生～異世界行ったら本気だす～,-424,2205,1/2,2,93.6
2026-09-19,bigdipper,ゴーゴージャグラー３,-447,1966,1/7,7,92.4
2026-09-19,bigdipper,スマスロ ストリートファイター6,-571,2381,0/2,2,92
2026-09-19,bigdipper,スマスロ やじきた道中記参る！,-625,4057,1/3,3,94.9
2026-09-19,bigdipper,スマスロ化物語,-648,4109,2/4,4,94.7
2026-09-19,bigdipper,スマスロ新鬼武者3,-669,4214,1/3,3,94.7
2026-09-19,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-744,5253,4/10,10,95.3
2026-09-19,bigdipper,スマスロ ゴッドイーター リザレクション,-753,3369,1/4,4,92.6
2026-09-19,bigdipper,Lソードアート・オンライン,-1026,2600,1/2,2,86.8
2026-09-19,bigdipper,Lパチスロ炎炎ノ消防隊2,-1028,4760,1/3,3,92.8
2026-09-19,bigdipper,Lパチスロからくりサーカス2,-1039,1842,1/6,6,81.2
2026-09-19,bigdipper,スマスロ 東京リベンジャーズ,-1156,3230,0/3,3,88.1
2026-09-19,bigdipper,スロット ワールドダイスター,-1167,5582,1/2,2,93
2026-09-19,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-1298,1034,0/2,2,58.2
2026-09-19,bigdipper,回胴式遊技機グランベルム,-1366,3284,0/3,3,86.1
2026-09-19,bigdipper,スマスロ ビッグドリーム THE GOLDEN PUSHER,-1417,1489,0/2,2,68.3
2026-09-19,bigdipper,スマスロモンキーターンV,-1519,4414,1/5,5,88.5
2026-09-19,bigdipper,Lパチスロ彼女、お借りします,-2066,3946,1/3,3,82.5
2026-09-19,bigdipper,真打 吉宗,-2464,4341,0/2,2,81.1
2026-09-19,bigdipper,L青春ブタ野郎はバニーガール先輩の夢を見ない,-2876,6618,0/2,2,85.5
2026-09-19,bigdipper,モグモグ風林火山 大海戦の巻,-3802,3218,0/3,3,60.6
2026-09-19,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-4430,7883,0/3,3,81.3
