date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-23,island_akiba,スロット ゾンビランドサガ,1004,6446,4/6,6,105.2
2026-05-23,island_akiba,スマスロ 七つの魔剣が支配する,918,7640,1/2,2,104
2026-05-23,island_akiba,スマスロ ゴッドイーター リザレクション,802,5311,2/4,4,105
2026-05-23,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,747,7372,24/43,43,103.4
2026-05-23,island_akiba,スマスロ ミリオンゴッド-神々の軌跡-,706,7936,5/10,10,103
2026-05-23,island_akiba,Lソードアート・オンライン,577,7580,7/16,16,102.5
2026-05-23,island_akiba,スマスロ シャーマンキング,558,6220,1/2,2,103
2026-05-23,island_akiba,マイジャグラーV,397,6703,2/5,5,102
2026-05-23,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,378,7879,6/14,14,101.6
2026-05-23,island_akiba,スマスロヨルムンガンド,183,4619,4/8,8,101.3
2026-05-23,island_akiba,Lパチスロ かぐや様は告らせたい,139,6609,2/5,5,100.7
2026-05-23,island_akiba,Lパチスロうみねこのなく頃に2,122,6789,2/4,4,100.6
2026-05-23,island_akiba,Lアズールレーン THE ANIMATION,84,6356,4/8,8,100.4
2026-05-23,island_akiba,L ToLOVEるダークネス,50,7229,19/42,42,100.2
2026-05-23,island_akiba,L虚構推理,46,7891,3/7,7,100.2
2026-05-23,island_akiba,Lパチスロガールズ＆パンツァー 最終章,39,4905,3/7,7,100.3
2026-05-23,island_akiba,L無職転生～異世界行ったら本気だす～,-20,5483,3/7,7,99.9
2026-05-23,island_akiba,真打 吉宗,-59,6917,5/10,10,99.7
2026-05-23,island_akiba,スマスロ化物語,-61,7737,5/17,17,99.7
2026-05-23,island_akiba,ネオアイムジャグラーEX,-100,6104,2/5,5,99.5
2026-05-23,island_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,-114,5943,5/14,14,99.4
2026-05-23,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,-156,7829,5/17,17,99.3
2026-05-23,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-224,4240,1/5,5,98.2
2026-05-23,island_akiba,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,-442,4704,1/2,2,96.9
2026-05-23,island_akiba,L東京喰種,-455,7663,9/23,23,98
2026-05-23,island_akiba,スマスロ スーパーブラックジャック,-492,6881,3/14,14,97.6
2026-05-23,island_akiba,Lパチスロ炎炎ノ消防隊2,-607,6374,5/14,14,96.8
2026-05-23,island_akiba,アニマルスロット ドッチ,-722,5790,1/2,2,95.8
2026-05-23,island_akiba,スマスロ バイオハザードRE:3,-798,7413,4/10,10,96.4
2026-05-23,island_akiba,スマスロ スーパーリオエース2,-862,8550,5/15,15,96.6
2026-05-23,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-1092,5969,2/8,8,93.9
2026-05-23,island_akiba,スマスロとある科学の超電磁砲2,-1313,4989,3/15,15,91.2
2026-05-23,island_akiba,Lバンドリ！,-1356,5985,1/10,10,92.4
2026-05-23,island_akiba,スマスロモンキーターンV,-1499,3868,1/7,7,87.1
2026-05-23,island_akiba,回胴式遊技機グランベルム,-1559,5064,0/2,2,89.7
2026-05-23,island_akiba,Lタクトオーパス デスティニー,-1559,8319,0/2,2,93.8
2026-05-23,island_akiba,スマスロ 攻殻機動隊,-1684,7407,1/5,5,92.4
