date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-16,island_akiba,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,2930,6489,2/2,2,115.1
2026-05-16,island_akiba,スマスロ ミリオンゴッド-神々の軌跡-,2479,8293,6/10,10,110
2026-05-16,island_akiba,Lソードアート・オンライン,1540,7420,8/16,16,106.9
2026-05-16,island_akiba,スマスロ シャーマンキング,1512,5981,1/2,2,108.4
2026-05-16,island_akiba,スマスロ 七つの魔剣が支配する,1244,6540,1/2,2,106.3
2026-05-16,island_akiba,Lパチスロうみねこのなく頃に2,1061,7266,3/4,4,104.9
2026-05-16,island_akiba,Lパチスロ かぐや様は告らせたい,942,6441,5/6,6,104.9
2026-05-16,island_akiba,L ToLOVEるダークネス,887,7111,20/42,42,104.2
2026-05-16,island_akiba,Lアズールレーン THE ANIMATION,883,5988,4/8,8,104.9
2026-05-16,island_akiba,Lバンドリ！,872,6366,5/10,10,104.6
2026-05-16,island_akiba,ネオアイムジャグラーEX,851,6687,4/5,5,104.2
2026-05-16,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,644,8306,8/14,14,102.6
2026-05-16,island_akiba,L無職転生～異世界行ったら本気だす～,590,7140,5/8,8,102.8
2026-05-16,island_akiba,Lパチスロ炎炎ノ消防隊2,433,7427,6/14,14,101.9
2026-05-16,island_akiba,スマスロ スーパーリオエース2,213,8367,8/15,15,100.9
2026-05-16,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,166,8119,7/17,17,100.7
2026-05-16,island_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,146,6622,7/14,14,100.7
2026-05-16,island_akiba,スマスロ バイオハザードRE:3,125,7935,3/10,10,100.5
2026-05-16,island_akiba,Lパチスロガールズ＆パンツァー 最終章,53,5116,2/7,7,100.3
2026-05-16,island_akiba,スマスロ化物語,-10,7201,7/17,17,100
2026-05-16,island_akiba,スマスロ 攻殻機動隊,-19,7153,2/5,5,99.9
2026-05-16,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-67,6265,3/8,8,99.6
2026-05-16,island_akiba,スマスロ スーパーブラックジャック,-212,7286,6/14,14,99
2026-05-16,island_akiba,マイジャグラーV,-228,6945,2/5,5,98.9
2026-05-16,island_akiba,L東京喰種,-384,7109,8/23,23,98.2
2026-05-16,island_akiba,スマスロとある科学の超電磁砲2,-449,6581,7/15,15,97.7
2026-05-16,island_akiba,スマスロモンキーターンV,-489,7158,3/7,7,97.7
2026-05-16,island_akiba,真打 吉宗,-710,7850,3/10,10,97
2026-05-16,island_akiba,回胴式遊技機グランベルム,-722,6572,0/2,2,96.3
2026-05-16,island_akiba,L虚構推理,-791,7914,1/5,5,96.7
2026-05-16,island_akiba,アニマルスロット ドッチ,-815,4678,0/2,2,94.2
2026-05-16,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-962,6698,15/43,43,95.2
2026-05-16,island_akiba,スマスロヨルムンガンド,-1088,5685,1/8,8,93.6
2026-05-16,island_akiba,スマスロ ゴッドイーター リザレクション,-1175,6513,0/4,4,94
2026-05-16,island_akiba,スロット ゾンビランドサガ,-1454,4488,1/6,6,89.2
2026-05-16,island_akiba,Lタクトオーパス デスティニー,-1931,8442,0/2,2,92.4
2026-05-16,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-2438,3772,0/5,5,78.5
