date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-24,stardust,Lスマスロ北斗の拳,848,2477,2/6,6,111.4
2026-09-24,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,780,1671,1/5,5,115.6
2026-09-24,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,619,2663,3/6,6,107.7
2026-09-24,stardust,スマスロ北斗の拳 転生の章2,598,2398,2/10,10,108.3
2026-09-24,stardust,スマスロ ハナビ,475,1907,2/3,3,108.3
2026-09-24,stardust,ゴーゴージャグラー３,173,3621,3/6,6,101.6
2026-09-24,stardust,スマスロモンキーターンV,85,2017,3/5,5,101.4
2026-09-24,stardust,スマスロ とある魔術の禁書目録2,-57,3404,2/5,5,99.4
2026-09-24,stardust,マイジャグラーV,-87,3005,6/16,16,99
2026-09-24,stardust,ウルトラミラクルジャグラー,-89,1255,1/4,4,97.6
2026-09-24,stardust,ネオアイムジャグラーEX,-107,2489,1/5,5,98.6
2026-09-24,stardust,Lパチスロ彼女、お借りします,-108,3068,2/5,5,98.8
2026-09-24,stardust,いざ！番長,-156,1060,1/3,3,95.1
2026-09-24,stardust,ジャグラーガールズSS,-232,2322,1/4,4,96.7
2026-09-24,stardust,ミスタージャグラー,-422,2291,2/4,4,93.9
2026-09-24,stardust,Lパチスロからくりサーカス2,-570,899,1/6,6,78.9
2026-09-24,stardust,Lパチスロ炎炎ノ消防隊2,-629,1883,1/3,3,88.9
2026-09-24,stardust,ファンキージャグラー２ＫＴ,-661,1762,1/8,8,87.5
2026-09-24,stardust,ハッピージャグラーＶＩＩＩ,-722,1676,0/3,3,85.6
2026-09-24,stardust,スマスロ スーパーリオエース2,-727,2039,1/3,3,88.1
2026-09-24,stardust,スマスロ サンダーV,-816,2576,0/2,2,89.4
2026-09-24,stardust,スマスロ ストリートファイター6,-825,874,0/4,4,68.5
2026-09-24,stardust,スマスロ リコリス・リコイル,-1045,4535,2/8,8,92.3
2026-09-24,stardust,スロット ソードアート・オンラインⅡ,-1046,5207,1/5,5,93.3
2026-09-24,stardust,L東京喰種,-1266,3438,2/7,7,87.7
2026-09-24,stardust,スマスロ やじきた道中記参る！,-1295,1466,0/3,3,70.6
2026-09-24,stardust,スマスロ ミリオンゴッド-神々の軌跡-,-2012,3373,0/7,7,80.1
2026-09-24,stardust,真打 吉宗,-2120,3232,1/5,5,78.1
2026-09-24,stardust,スロット ワールドダイスター,-2522,3588,0/2,2,76.6
2026-09-24,stardust,L青春ブタ野郎はバニーガール先輩の夢を見ない,-2748,5011,0/2,2,81.7
