date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-04-02,shinkan,L ToLOVEるダークネス,2009,1561,1/2,2,142.9
2026-04-02,shinkan,スマスロ秘宝伝,1902,1533,1/4,4,141.4
2026-04-02,shinkan,スマスロモンキーターンV,1171,2802,5/13,13,113.9
2026-04-02,shinkan,Lアズールレーン THE ANIMATION,1131,1127,2/4,4,133.5
2026-04-02,shinkan,Lパチスロうみねこのなく頃に2,814,8272,1/2,2,103.3
2026-04-02,shinkan,スマスロ新鬼武者3,601,1263,1/4,4,115.9
2026-04-02,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,507,1775,2/4,4,109.5
2026-04-02,shinkan,この素晴らしい世界に祝福を！,435,1369,2/3,3,110.6
2026-04-02,shinkan,スマスロ ゴブリンスレイヤーⅡ,337,772,1/3,3,114.5
2026-04-02,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,254,2193,3/4,4,103.9
2026-04-02,shinkan,ゴーゴージャグラー３,245,2613,6/10,10,103.1
2026-04-02,shinkan,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,206,2174,1/2,2,103.2
2026-04-02,shinkan,L無職転生～異世界行ったら本気だす～,203,1850,1/3,3,103.7
2026-04-02,shinkan,沖ドキ！ＧＯＬＤ-30,194,3604,6/9,9,101.8
2026-04-02,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,163,1271,1/5,5,104.3
2026-04-02,shinkan,クランキークレスト,115,3320,1/2,2,101.1
2026-04-02,shinkan,ファンキージャグラー２ＫＴ,106,1950,2/5,5,101.8
2026-04-02,shinkan,スマスロ モンスターハンターライズ,105,1401,2/3,3,102.5
2026-04-02,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,81,949,2/5,5,102.9
2026-04-02,shinkan,スマスロ スーパーブラックジャック,52,254,1/4,4,106.9
2026-04-02,shinkan,ミスタージャグラー,37,2984,1/3,3,100.4
2026-04-02,shinkan,Lスマスロ北斗の拳,37,1502,5/13,13,100.8
2026-04-02,shinkan,マイジャグラーV,26,3389,15/43,43,100.3
2026-04-02,shinkan,スマスロ ゴッドイーター リザレクション,26,717,2/4,4,101.2
2026-04-02,shinkan,ネオアイムジャグラーEX,20,2448,14/33,33,100.3
2026-04-02,shinkan,スマスロ シャーマンキング,5,498,1/2,2,100.3
2026-04-02,shinkan,スマート沖スロ ニューキングハナハナV,-1,1298,1/4,4,100
2026-04-02,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-21,672,3/8,8,99
2026-04-02,shinkan,ハッピージャグラーＶＩＩＩ,-96,1895,2/7,7,98.3
2026-04-02,shinkan,プリズムナナ,-148,933,1/2,2,94.7
2026-04-02,shinkan,スマスロ鉄拳6,-175,804,3/6,6,92.7
2026-04-02,shinkan,ジャグラーガールズSS,-176,1833,2/5,5,96.8
2026-04-02,shinkan,パチスロ　甲鉄城のカバネリ,-195,812,1/2,2,92
2026-04-02,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,-215,3409,6/14,14,97.9
2026-04-02,shinkan,スマスロ ハナビ,-220,2399,1/5,5,96.9
2026-04-02,shinkan,スマスロ サンダーV,-245,3795,0/2,2,97.9
2026-04-02,shinkan,マジカルハロウィン　～Trick or Treat!～,-251,1205,0/2,2,93.1
2026-04-02,shinkan,スマスロ北斗の拳 転生の章2,-257,5710,6/18,18,98.5
2026-04-02,shinkan,沖ドキ!ゴージャス 30Φ,-294,3165,1/3,3,96.9
2026-04-02,shinkan,バーサスリヴァイズ,-327,3173,1/3,3,96.6
2026-04-02,shinkan,スマスロ 東京リベンジャーズ,-366,1285,2/7,7,90.5
2026-04-02,shinkan,パチスロ　ディスクアップ２,-392,2226,2/5,5,94.1
2026-04-02,shinkan,スマスロ 攻殻機動隊,-442,2505,2/4,4,94.1
2026-04-02,shinkan,アレックス ブライト,-446,2221,1/4,4,93.3
2026-04-02,shinkan,L少女☆歌劇 レヴュースタァライト -The SLOT-,-448,403,0/2,2,62.9
2026-04-02,shinkan,スマスロとある科学の超電磁砲2,-464,371,0/3,3,58.3
2026-04-02,shinkan,ウルトラミラクルジャグラー,-627,2095,0/3,3,90
2026-04-02,shinkan,L範馬刃牙,-646,595,0/2,2,63.8
2026-04-02,shinkan,スマスロ 沖ドキ!DUO アンコール,-671,2851,2/8,8,92.2
2026-04-02,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,-710,1164,1/10,10,79.7
2026-04-02,shinkan,Lパチスロ炎炎ノ消防隊2,-759,5284,1/8,8,95.2
2026-04-02,shinkan,Lパチスロ かぐや様は告らせたい,-839,5478,1/5,5,94.9
2026-04-02,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,-891,1683,0/2,2,82.3
2026-04-02,shinkan,L東京喰種,-927,2998,4/14,14,89.7
2026-04-02,shinkan,スマスロ化物語,-1077,2533,1/6,6,85.8
2026-04-02,shinkan,いざ！番長,-1258,2101,0/3,3,80
2026-04-02,shinkan,L主役は銭形5,-1535,1847,0/3,3,72.3
2026-04-02,shinkan,Lソードアート・オンライン,0,0,0/4,4,
