date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-14,espace_akiba,,2001,5148,0,14,2222,114.4,368,,368
2026-07-14,espace_akiba,,2002,2843,0,8,-1104,87.1,355,,355
2026-07-14,espace_akiba,,2003,3139,0,10,-1498,84.1,314,,314
2026-07-14,espace_akiba,,2004,3148,0,6,499,105.3,525,,525
2026-07-14,espace_akiba,,2005,2519,0,7,-2396,68.3,360,,360
2026-07-14,espace_akiba,,2006,3042,0,11,5527,160.6,277,,277
2026-07-14,espace_akiba,,2007,1881,0,7,-2605,53.8,269,,269
2026-07-14,espace_akiba,,2008,3119,0,7,-1303,86.1,446,,446
2026-07-14,espace_akiba,,2009,2796,0,8,1614,119.2,350,,350
2026-07-14,espace_akiba,,2010,4312,0,13,1113,108.6,332,,332
2026-07-14,espace_akiba,,2011,0,0,0,0,,,,
2026-07-14,espace_akiba,,2012,1455,7,3,-296,93.2,146,208,485
2026-07-14,espace_akiba,,2013,1803,6,3,-1192,78,200,301,601
2026-07-14,espace_akiba,,2014,1430,3,4,-1301,69.7,204,477,358
2026-07-14,espace_akiba,,2015,1485,7,2,-698,84.3,165,212,743
2026-07-14,espace_akiba,,2016,4293,18,0,2802,121.8,239,239,
2026-07-14,espace_akiba,,2017,736,3,0,-296,86.6,245,245,
2026-07-14,espace_akiba,,2018,4779,19,0,-597,95.8,252,252,
2026-07-14,espace_akiba,,2019,2281,10,0,1014,114.8,228,228,
2026-07-14,espace_akiba,,2020,5128,17,0,1089,107.1,302,302,
2026-07-14,espace_akiba,,2021,3186,14,0,-596,93.8,228,228,
2026-07-14,espace_akiba,,2022,1059,3,0,-793,75,353,353,
2026-07-14,espace_akiba,,2023,3007,14,0,1399,115.5,215,215,
2026-07-14,espace_akiba,,2024,4252,15,0,-4194,67.1,283,283,
2026-07-14,espace_akiba,,2025,3538,15,0,-1008,90.5,236,236,
2026-07-14,espace_akiba,,2026,2115,6,0,-1490,76.5,353,353,
2026-07-14,espace_akiba,,2027,4805,19,0,1202,108.3,253,253,
2026-07-14,espace_akiba,,2028,4942,22,0,-2698,81.8,225,225,
2026-07-14,espace_akiba,,2029,3806,16,0,-1497,86.9,238,238,
2026-07-14,espace_akiba,,2030,3469,17,0,5692,154.7,204,204,
2026-07-14,espace_akiba,,2031,5647,35,0,-896,94.7,161,161,
2026-07-14,espace_akiba,,2032,829,3,0,802,132.2,276,276,
2026-07-14,espace_akiba,,2033,3471,10,0,-1602,84.6,347,347,
