date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-09-14,shinkan,,2001,7728,30,24,902,103.9,143,258,322
2026-09-14,shinkan,,2002,8724,37,36,2319,108.9,120,236,242
2026-09-14,shinkan,,2003,7503,31,22,1110,104.9,142,242,341
2026-09-14,shinkan,,2004,6132,13,18,,,198,472,341
2026-09-14,shinkan,,2005,5942,27,21,1609,109,124,220,283
2026-09-14,shinkan,,2006,7766,27,38,1603,106.9,119,288,204
2026-09-14,shinkan,,2007,6638,19,16,,,190,349,415
2026-09-14,shinkan,,2008,6425,17,20,,,174,378,321
2026-09-14,shinkan,,2009,7513,35,30,2318,110.3,116,215,250
2026-09-14,shinkan,,2010,5532,18,15,-392,97.6,168,307,369
2026-09-14,shinkan,,2011,8539,30,31,301,101.2,140,285,275
2026-09-14,shinkan,,2012,9594,39,30,806,102.8,139,246,320
2026-09-14,shinkan,,2013,8252,34,25,910,103.7,140,243,330
2026-09-14,shinkan,,2014,8231,34,21,604,102.4,150,242,392
2026-09-14,shinkan,,2015,8022,33,31,1604,106.7,125,243,259
2026-09-14,shinkan,,2016,9779,36,41,1108,103.8,127,272,239
2026-09-14,shinkan,,2017,8788,34,31,1107,104.2,135,258,283
2026-09-14,shinkan,,2018,8953,43,28,2121,107.9,126,208,320
2026-09-14,shinkan,,2019,9073,39,31,1917,107,130,233,293
2026-09-14,shinkan,,2020,6757,32,18,1804,108.9,135,211,375
2026-09-14,shinkan,,2021,8443,38,29,2504,109.9,126,222,291
2026-09-14,shinkan,,2022,6817,25,19,,,155,273,359
2026-09-14,shinkan,,2023,9168,27,26,,,173,340,353
2026-09-14,shinkan,,2024,8314,40,20,2118,108.5,139,208,416
2026-09-14,shinkan,,2025,9040,44,34,3204,111.8,116,205,266
2026-09-14,shinkan,,2026,7959,29,23,308,101.3,153,274,346
2026-09-14,shinkan,,2027,5690,13,13,,,219,438,438
2026-09-14,shinkan,,2028,7197,28,18,206,101,156,257,400
2026-09-14,shinkan,,2029,7314,28,23,609,102.8,143,261,318
2026-09-14,shinkan,,2030,9205,41,33,3006,110.9,124,225,279
2026-09-14,shinkan,,2031,7651,23,19,,,182,333,403
2026-09-14,shinkan,,2032,6239,22,24,307,101.6,136,284,260
2026-09-14,shinkan,,2033,6691,32,16,1204,106,139,209,418
2026-09-14,shinkan,,2034,6850,20,26,,,149,343,263
2026-09-14,shinkan,,2035,6334,20,21,,,154,317,302
2026-09-14,shinkan,,2036,6237,19,15,,,183,328,416
2026-09-14,shinkan,,2037,8370,31,32,1310,105.2,133,270,262
2026-09-14,shinkan,,2038,6247,33,8,901,104.8,152,189,781
2026-09-14,shinkan,,2039,6868,30,15,602,102.9,153,229,458
2026-09-14,shinkan,,2040,8673,39,32,3314,112.7,122,222,271
2026-09-14,shinkan,,2041,6687,27,14,,,163,248,478
2026-09-14,shinkan,,2042,7142,27,23,301,101.4,143,265,311
2026-09-14,shinkan,,2043,7054,31,38,3196,115.1,102,228,186
2026-09-14,shinkan,,2044,9141,39,40,2521,109.2,116,234,229
2026-09-14,shinkan,,2045,8418,34,29,1309,105.2,134,248,290
2026-09-14,shinkan,,2046,7344,36,13,1604,107.3,150,204,565
2026-09-14,shinkan,,2047,7978,29,35,904,103.8,125,275,228
2026-09-14,shinkan,,2048,6192,29,15,1307,107,141,214,413
2026-09-14,shinkan,,2049,8603,29,28,,,151,297,307
2026-09-14,shinkan,,2050,5965,21,14,-1196,93.3,170,284,426
2026-09-14,shinkan,,2051,8946,37,31,1304,104.9,132,242,289
2026-09-14,shinkan,,2052,8556,38,26,1401,105.5,134,225,329
2026-09-14,shinkan,,2053,7642,30,25,103,100.4,139,255,306
2026-09-14,shinkan,,2054,7517,38,20,2313,110.3,130,198,376
2026-09-14,shinkan,,2055,7996,29,30,901,103.8,136,276,267
2026-09-14,shinkan,,2056,7946,30,38,1205,105.1,117,265,209
2026-09-14,shinkan,,2057,6017,21,22,,,140,287,274
2026-09-14,shinkan,,2058,4873,24,0,,,203,203,
2026-09-14,shinkan,,2059,2623,15,0,,,175,175,
2026-09-14,shinkan,,2060,1983,4,0,-893,85,496,496,
2026-09-14,shinkan,,2061,4282,11,0,,,389,389,
2026-09-14,shinkan,,2062,8116,30,0,,,271,271,
2026-09-14,shinkan,,2063,2536,8,0,,,317,317,
2026-09-14,shinkan,,2064,8828,18,0,7502,128.3,490,490,
2026-09-14,shinkan,,2065,9683,29,0,4004,113.8,334,334,
2026-09-14,shinkan,,2066,7223,22,0,,,328,328,
2026-09-14,shinkan,,2067,5765,17,0,,,339,339,
2026-09-14,shinkan,,2068,5313,16,0,,,332,332,
2026-09-14,shinkan,,2069,7303,20,0,,,365,365,
2026-09-14,shinkan,,2070,8235,26,0,907,103.7,317,317,
2026-09-14,shinkan,,2071,9536,28,0,2007,107,341,341,
2026-09-14,shinkan,,2072,8875,0,23,5997,122.5,386,,386
2026-09-14,shinkan,,2073,7909,0,14,5018,121.1,565,,565
2026-09-14,shinkan,,2074,4902,0,14,,,350,,350
2026-09-14,shinkan,,2075,5707,0,13,,,439,,439
2026-09-14,shinkan,,2076,3100,0,8,,,388,,388
2026-09-14,shinkan,,2077,1815,0,3,,,605,,605
2026-09-14,shinkan,,2078,8115,0,48,1516,106.2,169,,169
2026-09-14,shinkan,,2079,6693,0,44,1208,106,152,,152
2026-09-14,shinkan,,2080,6963,0,47,2401,111.5,148,,148
2026-09-14,shinkan,,2081,7582,0,18,1317,105.8,421,,421
2026-09-14,shinkan,,2082,5254,0,12,,,438,,438
2026-09-14,shinkan,,2083,6042,0,17,,,355,,355
2026-09-14,shinkan,スマスロケロット5BT,2084,3684,12,9,,,175,307,409
2026-09-14,shinkan,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,2085,5339,20,14,807,105,157,267,381
2026-09-14,shinkan,SHAKE BONUS TRIGGER,2086,4889,11,9,,,244,444,543
2026-09-14,shinkan,L不二子BT,2087,1783,7,4,,,162,255,446
2026-09-14,shinkan,,2088,7048,31,26,3398,116.1,124,227,271
2026-09-14,shinkan,,2089,5865,18,18,,,163,326,326
2026-09-14,shinkan,,2090,5542,15,16,-96,99.4,179,369,346
2026-09-14,shinkan,,2091,6632,21,15,,,184,316,442
2026-09-14,shinkan,,2092,7013,0,0,8675,141.2,,,
2026-09-14,shinkan,,2093,5000,0,0,,,,,
2026-09-14,shinkan,,2094,7783,26,0,1207,105.2,299,299,
2026-09-14,shinkan,,2095,5667,0,0,1697,110,,,
2026-09-14,shinkan,,2096,3062,3,0,,,1021,1021,
2026-09-14,shinkan,,2097,5780,0,0,,,,,
2026-09-14,shinkan,,2098,3419,0,0,,,,,
2026-09-14,shinkan,,2099,7715,5,0,2118,109.2,1543,1543,
2026-09-14,shinkan,,2100,6271,2,0,-2595,86.2,3136,3136,
2026-09-14,shinkan,,2101,5922,9,0,2925,116.5,658,658,
2026-09-14,shinkan,,2102,6549,23,14,,,177,285,468
2026-09-14,shinkan,,2103,7924,29,30,702,103,134,273,264
2026-09-14,shinkan,,2104,7220,27,15,,,172,267,481
2026-09-14,shinkan,,2105,8476,39,26,2119,108.3,130,217,326
2026-09-14,shinkan,,2106,8617,35,33,1508,105.8,127,246,261
2026-09-14,shinkan,,2107,8136,30,39,2119,108.7,118,271,209
2026-09-14,shinkan,,2108,7356,27,24,404,101.8,144,272,307
2026-09-14,shinkan,,2109,8467,20,30,,,169,423,282
2026-09-14,shinkan,,2110,7745,38,33,3506,115.1,109,204,235
2026-09-14,shinkan,,2111,6942,25,22,,,148,278,316
2026-09-14,shinkan,,2112,9326,30,38,,,137,311,245
2026-09-14,shinkan,,2113,8016,25,29,,,148,321,276
2026-09-14,shinkan,,2114,7067,26,21,209,101,150,272,337
2026-09-14,shinkan,,2115,8164,34,29,1521,106.2,130,240,282
2026-09-14,shinkan,,2116,8306,37,29,2113,108.5,126,224,286
