date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-17,bigdipper,Lパチスロからくりサーカス2,1,1614,8,3,,,147,202,538
2026-08-17,bigdipper,Lパチスロからくりサーカス2,2,2442,32,9,958,113.1,60,76,271
2026-08-17,bigdipper,Lパチスロからくりサーカス2,3,642,0,2,,,321,,321
2026-08-17,bigdipper,Lパチスロからくりサーカス2,4,4589,32,11,,,107,143,417
2026-08-17,bigdipper,Lパチスロからくりサーカス2,5,4578,52,14,5875,142.8,69,88,327
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,6,9122,117,6,9709,135.5,74,78,1520
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,7,3128,8,2,,,313,391,1564
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,8,10384,112,3,9187,129.5,90,93,3461
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,9,8718,40,4,,,198,218,2180
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,10,2606,5,2,-2521,67.8,372,521,1303
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,11,4622,25,4,,,159,185,1156
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,12,5966,55,3,2278,112.7,103,108,1989
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,13,6673,48,6,1695,108.5,124,139,1112
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,14,5363,64,2,4875,130.3,81,84,2682
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,41,2233,8,3,,,203,279,744
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,42,6203,29,2,,,200,214,3102
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,43,3180,12,3,,,212,265,1060
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,44,9604,82,7,3354,111.6,108,117,1372
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,45,4295,26,5,,,139,165,859
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,46,6905,28,6,,,203,247,1151
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,47,1529,5,2,,,218,306,765
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,48,9841,90,1,9312,131.5,108,109,9841
2026-08-17,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,49,2100,6,1,,,300,350,2100
2026-08-17,bigdipper,Lパチスロからくりサーカス,50,64,0,0,-115,,,,
2026-08-17,bigdipper,Lパチスロからくりサーカス,51,63,0,0,,,,,
2026-08-17,bigdipper,Lパチスロからくりサーカス,52,86,0,0,,,,,
2026-08-17,bigdipper,Lパチスロからくりサーカス,53,67,0,0,,,,,
2026-08-17,bigdipper,Lパチスロからくりサーカス,54,4563,56,11,3472,125.4,68,81,415
2026-08-17,bigdipper,,55,839,0,1,,,839,,839
2026-08-17,bigdipper,,56,2311,0,6,,,385,,385
2026-08-17,bigdipper,,57,5781,7,34,3604,120.8,141,826,170
2026-08-17,bigdipper,Lパチスロからくりサーカス2,120,1646,20,5,588,111.9,66,82,329
2026-08-17,bigdipper,マイジャグラーV,401,1796,5,2,,,257,359,898
2026-08-17,bigdipper,マイジャグラーV,402,1295,4,3,,,185,324,432
2026-08-17,bigdipper,マイジャグラーV,403,4961,28,9,1698,111.4,134,177,551
2026-08-17,bigdipper,マイジャグラーV,404,882,2,3,,,176,441,294
2026-08-17,bigdipper,マイジャグラーV,405,3916,18,13,693,105.9,126,218,301
2026-08-17,bigdipper,ファンキージャグラー２ＫＴ,406,3815,15,9,,,159,254,424
2026-08-17,bigdipper,ファンキージャグラー２ＫＴ,407,4971,23,13,854,105.7,138,216,382
2026-08-17,bigdipper,ファンキージャグラー２ＫＴ,408,8101,30,25,83,100.3,147,270,324
2026-08-17,bigdipper,ファンキージャグラー２ＫＴ,409,1822,6,3,,,202,304,607
2026-08-17,bigdipper,ファンキージャグラー２ＫＴ,410,4224,11,8,-1555,87.7,222,384,528
2026-08-17,bigdipper,回胴式遊技機グランベルム,411,0,0,0,0,,,,
2026-08-17,bigdipper,回胴式遊技機グランベルム,412,0,0,0,0,,,,
2026-08-17,bigdipper,回胴式遊技機グランベルム,413,615,2,2,,,154,308,308
2026-08-17,bigdipper,この素晴らしい世界に祝福を！,414,675,9,2,,,61,75,338
