date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-20,bigapple,L戦国乙女5 業火を穿つ宿焔の双刃,0,4717,20/37,37,100
2026-09-20,bigapple,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,0,3948,10/30,30,100
2026-09-20,bigapple,スマスロ リコリス・リコイル,0,7661,18/30,30,100
2026-09-20,bigapple,スマスロ 甲鉄城のカバネリ 海門決戦,0,4205,7/21,21,100
2026-09-20,bigapple,スロット ソードアート・オンラインⅡ,0,7386,7/18,18,100
2026-09-20,bigapple,L青春ブタ野郎はバニーガール先輩の夢を見ない,0,6020,11/18,18,100
2026-09-20,bigapple,L東京喰種,0,4566,7/15,15,100
2026-09-20,bigapple,スマスロ とある魔術の禁書目録2,0,4907,8/15,15,100
2026-09-20,bigapple,戦国コレクション6,0,3591,4/14,14,100
2026-09-20,bigapple,Lパチスロうみねこのなく頃に2,-1,6649,2/12,12,100
2026-09-20,bigapple,Lバンドリ！,0,3829,4/12,12,100
2026-09-20,bigapple,パチスロ戦国恋姫,0,5381,5/12,12,100
2026-09-20,bigapple,マイジャグラーV,0,4568,6/12,12,100
2026-09-20,bigapple,スマスロモンキーターンV,0,2451,6/10,10,100
2026-09-20,bigapple,L少女☆歌劇 レヴュースタァライト -The SLOT-,0,4698,5/10,10,100
2026-09-20,bigapple,Lパチスロからくりサーカス2,-1,2711,2/9,9,100
2026-09-20,bigapple,スマスロ 攻殻機動隊,0,3466,3/9,9,100
2026-09-20,bigapple,L ToLOVEるダークネス TRANCE ver.8.7,-1,4422,2/9,9,100
2026-09-20,bigapple,スロット ワールドダイスター,1,7773,6/8,8,100
2026-09-20,bigapple,スマスロ ミリオンゴッド-神々の軌跡-,0,4518,2/7,7,100
2026-09-20,bigapple,Lパチスロ喰霊-零-Re,0,6229,4/7,7,100
2026-09-20,bigapple,プリズムナナ,0,4660,4/7,7,100
2026-09-20,bigapple,Lパチスロ炎炎ノ消防隊2,0,3889,3/6,6,100
2026-09-20,bigapple,L邪神ちゃんドロップキック,0,7914,4/6,6,100
2026-09-20,bigapple,L虚構推理,0,3596,2/6,6,100
2026-09-20,bigapple,Lパチスロ革命機ヴァルヴレイヴ2,-1,5755,1/5,5,100
2026-09-20,bigapple,スマスロ やじきた道中記参る！,0,2592,2/5,5,100
2026-09-20,bigapple,スマスロ化物語,1,3745,4/5,5,100
2026-09-20,bigapple,Lソードアート・オンライン,-1,2629,0/5,5,100
2026-09-20,bigapple,スマスロ スーパーリオエース2,0,3886,2/5,5,100
2026-09-20,bigapple,SHAKE BONUS TRIGGER,-1,4269,1/5,5,100
2026-09-20,bigapple,A-SLOT+異世界かるてっとBT,0,4169,3/5,5,100
2026-09-20,bigapple,スマスロ ハナビ,0,3111,3/5,5,100
2026-09-20,bigapple,スマスロ サンダーV,-1,2485,1/5,5,100
2026-09-20,bigapple,Lタクトオーパス デスティニー,0,3291,2/5,5,100
2026-09-20,bigapple,Lひぐらしのなく頃に業,0,3194,3/5,5,100
2026-09-20,bigapple,Lアズールレーン THE ANIMATION,-1,2861,0/4,4,100
2026-09-20,bigapple,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,0,4148,2/4,4,100
2026-09-20,bigapple,真打 吉宗,0,4924,2/4,4,100
2026-09-20,bigapple,ミスタージャグラー,-1,4149,1/4,4,100
2026-09-20,bigapple,Lラブ嬢3～Wご指名はいかがですか?～,0,2337,1/3,3,100
2026-09-20,bigapple,Lパチスロガールズ＆パンツァー 最終章,0,3202,1/3,3,100
2026-09-20,bigapple,スマスロ とんでもスキルで異世界放浪メシ,-1,2985,0/3,3,100
2026-09-20,bigapple,Lマジカルハロウィン8,0,7965,1/3,3,100
2026-09-20,bigapple,スマスロBIRDIE WING-Golf Girls’ Story-,1,2190,3/3,3,100
2026-09-20,bigapple,Lパチスロ彼女、お借りします,0,5513,2/3,3,100
2026-09-20,bigapple,この素晴らしい世界に祝福を！,0,3075,1/3,3,100
2026-09-20,bigapple,アニマルスロット ドッチ,-1,4480,0/3,3,100
2026-09-20,bigapple,スマスロ タコスロ,0,5035,1/3,3,100
2026-09-20,bigapple,ウルトラミラクルジャグラー,-1,2201,0/3,3,100
2026-09-20,bigapple,ネオアイムジャグラーEX,0,3032,1/3,3,100
2026-09-20,bigapple,アレックス ブライト,0,3662,1/3,3,100
2026-09-20,bigapple,L D4DJ Pachi-Slot Mix,-1,2813,0/2,2,100
2026-09-20,bigapple,L無職転生～異世界行ったら本気だす～,-1,4607,0/2,2,100
2026-09-20,bigapple,パチスロ見える子ちゃん,0,5635,1/2,2,100
2026-09-20,bigapple,スロット ゾンビランドサガ,-1,3308,0/2,2,100
2026-09-20,bigapple,スマスロ ストリートファイター6,1,1803,2/2,2,100
2026-09-20,bigapple,回胴式遊技機グランベルム,-1,3606,0/2,2,100
2026-09-20,bigapple,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,1,7068,2/2,2,100
2026-09-20,bigapple,A-SLOT+ この素晴らしい世界に祝福を！,-1,3380,0/2,2,100
2026-09-20,bigapple,スマスロケロット5BT,-1,1080,0/2,2,100
2026-09-20,bigapple,翔べ！ハーレムエース,0,5877,1/2,2,100
2026-09-20,bigapple,ゴーゴージャグラー３,1,6185,2/2,2,100
2026-09-20,bigapple,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-1,3614,0/2,2,100
2026-09-20,bigapple,L南国育ち SPECIAL,0,1437,1/2,2,100
2026-09-20,bigapple,スマート沖スロ ニューキングハナハナV,0,1641,1/2,2,100
2026-09-20,bigapple,スマート沖スロ ダークハイビ,-1,585,0/2,2,99.9
2026-09-20,bigapple,A-SLOT+ ディスクアップ ULTRAREMIX,-1,3975,0/2,2,100
