date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-02-22,island_akiba,スマスロ 七つの魔剣が支配する,5663,8049,2/2,2,123.5
2026-02-22,island_akiba,スマスロ シャーマンキング,2500,6180,1/2,2,113.5
2026-02-22,island_akiba,スマスロとある科学の超電磁砲2,2134,7707,8/15,15,109.2
2026-02-22,island_akiba,L無職転生～異世界行ったら本気だす～,1744,7930,3/5,5,107.3
2026-02-22,island_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,1489,6515,15/27,27,107.6
2026-02-22,island_akiba,回胴式遊技機グランベルム,1139,4745,1/2,2,108
2026-02-22,island_akiba,Lソードアート・オンライン,1059,7342,11/20,20,104.8
2026-02-22,island_akiba,L ToLOVEるダークネス,972,7714,18/42,42,104.2
2026-02-22,island_akiba,ネオアイムジャグラーEX,918,6924,2/5,5,104.4
2026-02-22,island_akiba,L範馬刃牙,709,5262,1/2,2,104.5
2026-02-22,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,594,7500,8/18,18,102.6
2026-02-22,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,577,7427,21/43,43,102.6
2026-02-22,island_akiba,Lパチスロ かぐや様は告らせたい,537,7779,9/16,16,102.3
2026-02-22,island_akiba,スマスロ化物語,468,8093,7/15,15,101.9
2026-02-22,island_akiba,Lパチスロ炎炎ノ消防隊2,403,8214,7/14,14,101.6
2026-02-22,island_akiba,スマスロ ゴブリンスレイヤーⅡ,402,5995,5/14,14,102.2
2026-02-22,island_akiba,マイジャグラーV,174,6220,4/10,10,100.9
2026-02-22,island_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,81,5784,1/2,2,100.5
2026-02-22,island_akiba,スマスロ スーパーブラックジャック,53,7032,5/14,14,100.2
2026-02-22,island_akiba,Lアズールレーン THE ANIMATION,-12,7213,3/8,8,99.9
2026-02-22,island_akiba,Lパチスロうみねこのなく頃に2,-70,8067,2/4,4,99.7
2026-02-22,island_akiba,スマスロ ゴッドイーター リザレクション,-240,5836,4/7,7,98.6
2026-02-22,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-272,6337,1/8,8,98.6
2026-02-22,island_akiba,スマスロ北斗の拳 転生の章2,-297,6153,6/12,12,98.4
2026-02-22,island_akiba,スマスロ鉄拳6,-454,5252,3/8,8,97.1
2026-02-22,island_akiba,Lパチスロガールズ＆パンツァー 最終章,-658,4955,3/9,9,95.6
2026-02-22,island_akiba,スマスロ ハナビ,-733,5891,1/2,2,95.9
2026-02-22,island_akiba,スロット ゾンビランドサガ,-737,4477,2/6,6,94.5
2026-02-22,island_akiba,スマスロ 攻殻機動隊,-763,7986,1/5,5,96.8
2026-02-22,island_akiba,スマスロ新鬼武者3,-847,5190,2/5,5,94.6
2026-02-22,island_akiba,Lバンドリ！,-988,7130,2/11,11,95.4
2026-02-22,island_akiba,L東京喰種,-1036,7160,6/17,17,95.2
2026-02-22,island_akiba,スマスロモンキーターンV,-1519,6580,2/7,7,92.3
2026-02-22,island_akiba,パチスロ　ツインエンジェルＰＡＲＴＹ,-1628,5076,0/2,2,89.3
2026-02-22,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1750,5029,0/5,5,88.4
2026-02-22,island_akiba,Lダーリン・イン・ザ・フランキス,-4198,5681,0/2,2,75.4
