date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-06,honkan,L南国育ち SPECIAL,4049,3164,3/3,3,142.7
2026-08-06,honkan,戦国コレクション6,2368,1796,2/3,3,144
2026-08-06,honkan,スマスロ とある魔術の禁書目録2,2127,7146,4/5,5,109.9
2026-08-06,honkan,Lアズールレーン THE ANIMATION,2060,1605,2/2,2,142.8
2026-08-06,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1937,1527,2/3,3,142.3
2026-08-06,honkan,スマスロ スーパーリオエース2,670,766,1/3,3,129.2
2026-08-06,honkan,Lパチスロ かぐや様は告らせたい,562,1631,1/2,2,111.5
2026-08-06,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,506,1149,1/3,3,114.7
2026-08-06,honkan,スマスロ 東京リベンジャーズ,471,1650,2/3,3,109.5
2026-08-06,honkan,マイジャグラーV,383,5516,23/48,48,102.3
2026-08-06,honkan,ネオアイムジャグラーEX,366,3675,16/26,26,103.3
2026-08-06,honkan,Lパチスロ革命機ヴァルヴレイヴ2,336,2373,1/3,3,104.7
2026-08-06,honkan,スマスロ 攻殻機動隊,180,1502,1/4,4,104
2026-08-06,honkan,スマスロ化物語,180,657,2/4,4,109.1
2026-08-06,honkan,ウルトラミラクルジャグラー,155,2538,2/4,4,102
2026-08-06,honkan,キングハナハナ-30,136,2581,4/10,10,101.8
2026-08-06,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,122,828,3/6,6,104.9
2026-08-06,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,115,1979,9/15,15,101.9
2026-08-06,honkan,スマスロ ハナビ,72,2059,2/3,3,101.2
2026-08-06,honkan,スマート沖スロ ニューキングハナハナV,43,2646,2/5,5,100.5
2026-08-06,honkan,スマスロ バイオハザードRE:3,36,638,1/3,3,101.9
2026-08-06,honkan,スマスロ モンスターハンターライズ,-24,1656,1/3,3,99.5
2026-08-06,honkan,スマスロ ストリートファイター6,-75,4745,1/4,4,99.5
2026-08-06,honkan,沖ドキ!ゴージャス 30Φ,-79,3691,4/7,7,99.3
2026-08-06,honkan,沖ドキ！ＧＯＬＤ-30,-151,3683,8/16,16,98.6
2026-08-06,honkan,ゴーゴージャグラー３,-238,3689,3/14,14,97.8
2026-08-06,honkan,スマスロ やじきた道中記参る！,-243,5297,1/4,4,98.5
2026-08-06,honkan,スマスロモンキーターンV,-264,1464,3/7,7,94
2026-08-06,honkan,Lラブ嬢3～Wご指名はいかがですか?～,-297,658,1/2,2,85
2026-08-06,honkan,ファンキージャグラー２ＫＴ,-307,2887,2/8,8,96.5
2026-08-06,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,-333,2929,2/8,8,96.2
2026-08-06,honkan,ハッピージャグラーＶＩＩＩ,-347,3007,1/4,4,96.2
2026-08-06,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-348,501,0/2,2,76.8
2026-08-06,honkan,いざ！番長,-362,1350,1/3,3,91.1
2026-08-06,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-428,755,1/3,3,81.1
2026-08-06,honkan,スマスロ北斗の拳 転生の章2,-458,2946,1/8,8,94.8
2026-08-06,honkan,ミスタージャグラー,-463,3512,1/3,3,95.6
2026-08-06,honkan,Lパチスロ炎炎ノ消防隊2,-495,2327,1/6,6,92.9
2026-08-06,honkan,スマスロ スーパーブラックジャック,-495,1255,0/2,2,86.9
2026-08-06,honkan,真打 吉宗,-577,1435,1/6,6,86.6
2026-08-06,honkan,ジャグラーガールズSS,-595,2681,1/5,5,92.6
2026-08-06,honkan,Lスマスロ北斗の拳,-628,1222,2/6,6,82.9
2026-08-06,honkan,L東京喰種,-635,2599,3/17,17,91.9
2026-08-06,honkan,Lパチスロからくりサーカス2,-731,1095,2/8,8,77.7
2026-08-06,honkan,ニューキングハナハナV‐30,-831,1921,0/3,3,85.6
2026-08-06,honkan,チバリヨ2,-998,771,0/3,3,56.8
2026-08-06,honkan,スマスロ 沖ドキ!DUO アンコール,-1162,2199,1/3,3,82.4
2026-08-06,honkan,沖ドキ！BLACK,-1224,3171,1/4,4,87.1
2026-08-06,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-1225,1686,0/10,10,75.8
2026-08-06,honkan,スロット ワールドダイスター,-1386,6417,1/2,2,92.8
2026-08-06,honkan,スロット ソードアート・オンラインⅡ,-1466,3736,3/10,10,86.9
2026-08-06,honkan,L ToLOVEるダークネス TRANCE ver.8.7,-1494,1335,0/3,3,62.7
2026-08-06,honkan,スマスロ ゴッドイーター リザレクション,-1757,1633,0/3,3,64.1
2026-08-06,honkan,ヤバチバ,-2891,4105,1/3,3,76.5
2026-08-06,honkan,スマスロ シャーマンキング,0,0,0/2,2,
