date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-12,bigapple,,2001,1961,4,7,,,178,490,280
2026-08-12,bigapple,,2002,2532,13,6,,,133,195,422
2026-08-12,bigapple,,2003,1385,5,5,,,139,277,277
2026-08-12,bigapple,,2004,1160,4,5,,,129,290,232
2026-08-12,bigapple,,2005,3612,20,15,,,103,181,241
2026-08-12,bigapple,,2006,675,1,4,,,135,675,169
2026-08-12,bigapple,,2007,998,4,7,,,91,250,143
2026-08-12,bigapple,,2008,4528,42,25,1,100,68,108,181
2026-08-12,bigapple,,2009,273,9,1,1,100.1,27,30,273
2026-08-12,bigapple,,2010,1684,6,7,-1,100,130,281,241
2026-08-12,bigapple,,2011,2008,5,11,,,126,402,183
2026-08-12,bigapple,,2012,2316,40,12,1,100,45,58,193
2026-08-12,bigapple,,2013,4426,21,18,,,113,211,246
2026-08-12,bigapple,,2014,553,27,4,1,100.1,18,20,138
2026-08-12,bigapple,,2015,2680,15,8,,,117,179,335
2026-08-12,bigapple,,2016,3170,11,41,1,100,61,288,77
2026-08-12,bigapple,,2017,3956,13,22,,,113,304,180
2026-08-12,bigapple,,2018,2458,11,22,1,100,74,223,112
2026-08-12,bigapple,,2019,3162,9,15,,,132,351,211
2026-08-12,bigapple,,2020,3766,13,17,-1,100,126,290,222
2026-08-12,bigapple,,2021,1799,7,12,,,95,257,150
2026-08-12,bigapple,,2022,1625,5,6,,,148,325,271
2026-08-12,bigapple,,2023,942,3,5,1,100,118,314,188
2026-08-12,bigapple,,2024,1166,3,1,,,292,389,1166
2026-08-12,bigapple,,2025,1794,8,29,1,100,48,224,62
2026-08-12,bigapple,,2026,198,1,5,1,100.2,33,198,40
2026-08-12,bigapple,,2027,281,1,0,,,281,281,
2026-08-12,bigapple,,2028,4915,24,27,1,100,96,205,182
2026-08-12,bigapple,,2029,4100,16,37,1,100,77,256,111
2026-08-12,bigapple,,2030,454,1,7,1,100.1,57,454,65
2026-08-12,bigapple,,2031,2413,11,9,,,121,219,268
2026-08-12,bigapple,,2032,498,3,6,1,100.1,55,166,83
2026-08-12,bigapple,,2033,2335,5,24,1,100,81,467,97
2026-08-12,bigapple,,2034,4406,20,16,,,122,220,275
2026-08-12,bigapple,,2035,728,3,6,1,100,81,243,121
2026-08-12,bigapple,,2036,2332,9,4,,,179,259,583
