date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-01,stardust,マイジャグラーV,343,7182,30,14,0,100,163,239,513
2026-08-01,stardust,マイジャグラーV,344,7501,29,17,,,163,259,441
2026-08-01,stardust,マイジャグラーV,345,5248,15,16,,,169,350,328
2026-08-01,stardust,マイジャグラーV,346,3952,13,6,,,208,304,659
2026-08-01,stardust,マイジャグラーV,347,4162,9,10,,,219,462,416
2026-08-01,stardust,マイジャグラーV,348,7764,22,25,,,165,353,311
2026-08-01,stardust,マイジャグラーV,349,6951,22,28,,,139,316,248
2026-08-01,stardust,マイジャグラーV,350,6214,19,14,-1124,94,188,327,444
2026-08-01,stardust,マイジャグラーV,351,5633,21,12,,,171,268,469
2026-08-01,stardust,マイジャグラーV,352,5600,15,12,,,207,373,467
2026-08-01,stardust,,353,3049,8,5,,,235,381,610
2026-08-01,stardust,,354,2655,7,9,,,166,379,295
2026-08-01,stardust,,355,5768,21,13,,,170,275,444
2026-08-01,stardust,,356,4274,20,11,871,106.8,138,214,389
2026-08-01,stardust,マイジャグラーV,357,7232,38,21,2268,110.5,123,190,344
2026-08-01,stardust,マイジャグラーV,358,5535,20,16,12,100.1,154,277,346
2026-08-01,stardust,マイジャグラーV,359,3192,8,7,,,213,399,456
2026-08-01,stardust,マイジャグラーV,360,4758,18,4,-962,93.3,216,264,1190
2026-08-01,stardust,マイジャグラーV,361,8204,37,24,1517,106.2,134,222,342
2026-08-01,stardust,マイジャグラーV,362,6322,24,18,94,100.5,151,263,351
2026-08-01,stardust,ファンキージャグラー２ＫＴ,363,6142,28,19,1501,108.1,131,219,323
2026-08-01,stardust,ファンキージャグラー２ＫＴ,364,4714,15,10,,,189,314,471
2026-08-01,stardust,ファンキージャグラー２ＫＴ,365,3525,10,8,,,196,353,441
2026-08-01,stardust,,366,3459,11,12,,,150,314,288
2026-08-01,stardust,,367,1552,6,4,,,155,259,388
2026-08-01,stardust,,368,4575,20,11,209,101.5,148,229,416
2026-08-01,stardust,,369,7710,33,22,388,101.7,140,234,350
2026-08-01,stardust,,370,1699,10,2,519,110.2,142,170,850
2026-08-01,stardust,,371,4702,15,13,,,168,313,362
2026-08-01,stardust,,372,4371,17,12,,,151,257,364
2026-08-01,stardust,ネオアイムジャグラーEX,373,4685,23,7,976,106.9,156,204,669
2026-08-01,stardust,ネオアイムジャグラーEX,374,5237,23,9,,,164,228,582
2026-08-01,stardust,ネオアイムジャグラーEX,375,3618,13,5,,,201,278,724
2026-08-01,stardust,ネオアイムジャグラーEX,376,4895,20,15,555,103.8,140,245,326
2026-08-01,stardust,ネオアイムジャグラーEX,377,3524,24,13,3064,129,95,147,271
2026-08-01,stardust,ファンキージャグラー２ＫＴ,378,4760,18,8,,,183,264,595
2026-08-01,stardust,ファンキージャグラー２ＫＴ,379,2549,3,7,,,255,850,364
2026-08-01,stardust,ファンキージャグラー２ＫＴ,380,7097,36,17,2274,110.7,134,197,417
2026-08-01,stardust,ファンキージャグラー２ＫＴ,381,5667,27,16,1966,111.6,132,210,354
2026-08-01,stardust,ファンキージャグラー２ＫＴ,382,4733,18,15,,,143,263,316
2026-08-01,stardust,ゴーゴージャグラー３,383,5597,23,17,477,102.8,140,243,329
