date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-31,stardust,,343,7297,30,17,251,101.1,155,243,429
2026-08-31,stardust,,344,1353,4,1,,,271,338,1353
2026-08-31,stardust,,345,6280,27,16,954,105.1,146,233,393
2026-08-31,stardust,,346,8204,36,33,2247,109.1,119,228,249
2026-08-31,stardust,,347,1095,2,1,,,365,548,1095
2026-08-31,stardust,,348,6667,26,24,1109,105.5,133,256,278
2026-08-31,stardust,,349,1509,3,4,,,216,503,377
2026-08-31,stardust,,350,5612,22,16,184,101.1,148,255,351
2026-08-31,stardust,,351,5319,24,12,953,106,148,222,443
2026-08-31,stardust,,352,4761,11,11,,,216,433,433
2026-08-31,stardust,,353,7877,40,20,2609,111,131,197,394
2026-08-31,stardust,,354,1058,2,2,,,265,529,529
2026-08-31,stardust,,355,2626,13,5,245,103.1,146,202,525
2026-08-31,stardust,,356,1963,4,3,,,280,491,654
2026-08-31,stardust,,357,5023,25,7,1140,107.6,157,201,718
2026-08-31,stardust,,358,4436,12,11,,,193,370,403
2026-08-31,stardust,,359,3126,8,8,,,195,391,391
2026-08-31,stardust,,360,7813,32,35,2426,110.4,117,244,223
2026-08-31,stardust,,361,6507,20,23,,,151,325,283
2026-08-31,stardust,,362,6940,19,22,,,169,365,315
2026-08-31,stardust,,363,4209,15,7,,,191,281,601
2026-08-31,stardust,,364,1330,3,0,,,443,443,
2026-08-31,stardust,,365,3656,9,9,,,203,406,406
2026-08-31,stardust,,366,8395,42,31,3786,115,115,200,271
2026-08-31,stardust,,367,3181,12,9,148,101.6,151,265,353
2026-08-31,stardust,,368,2906,10,6,,,182,291,484
2026-08-31,stardust,,369,1771,10,6,720,113.6,111,177,295
2026-08-31,stardust,,370,4616,19,10,-9,99.9,159,243,462
2026-08-31,stardust,,371,2229,4,7,,,203,557,318
2026-08-31,stardust,,372,4015,17,6,,,175,236,669
2026-08-31,stardust,,373,4957,21,7,,,177,236,708
2026-08-31,stardust,,374,1224,2,3,,,245,612,408
2026-08-31,stardust,,375,3483,15,15,1419,113.6,116,232,232
2026-08-31,stardust,,376,5706,27,11,1084,106.3,150,211,519
2026-08-31,stardust,,377,3801,8,11,,,200,475,346
2026-08-31,stardust,,378,2976,10,11,140,101.6,142,298,271
2026-08-31,stardust,,379,120,0,0,,,,,
2026-08-31,stardust,,380,8231,43,30,3869,115.7,113,191,274
2026-08-31,stardust,,381,5249,24,15,1243,107.9,135,219,350
2026-08-31,stardust,,382,3177,11,7,,,177,289,454
2026-08-31,stardust,,383,2350,5,7,,,196,470,336
2026-08-31,stardust,,384,5655,28,27,2854,116.8,103,202,209
2026-08-31,stardust,,385,6742,26,23,562,102.8,138,259,293
2026-08-31,stardust,,386,994,2,2,,,249,497,497
2026-08-31,stardust,,387,2477,13,7,832,111.2,124,191,354
2026-08-31,stardust,,388,2694,7,8,,,180,385,337
2026-08-31,stardust,,389,2213,8,7,,,148,277,316
2026-08-31,stardust,,390,1414,8,0,163,103.8,177,177,
2026-08-31,stardust,,391,1240,5,2,,,177,248,620
2026-08-31,stardust,,392,5059,24,20,1342,108.8,115,211,253
2026-08-31,stardust,,393,2269,13,6,,,119,175,378
2026-08-31,stardust,,394,8918,91,23,2296,108.6,78,98,388
2026-08-31,stardust,,395,3229,29,8,,,87,111,404
2026-08-31,stardust,,396,3636,32,9,901,108.3,89,114,404
2026-08-31,stardust,,397,2533,29,7,1325,117.4,70,87,362
2026-08-31,stardust,,398,258,1,1,,,129,258,258
2026-08-31,stardust,,399,3930,71,2,6851,158.1,54,55,1965
2026-08-31,stardust,,400,1276,22,2,1723,145,53,58,638
2026-08-31,stardust,,401,2710,22,5,,,100,123,542
2026-08-31,stardust,,402,1325,2,5,,,189,663,265
2026-08-31,stardust,,403,5520,31,21,,,106,178,263
2026-08-31,stardust,,404,2749,2,8,,,275,1375,344
2026-08-31,stardust,,405,4370,22,16,,,115,199,273
2026-08-31,stardust,,406,0,0,0,0,,,,
2026-08-31,stardust,,407,0,0,0,0,,,,
2026-08-31,stardust,,408,0,0,0,0,,,,
2026-08-31,stardust,,409,3268,13,4,,,192,251,817
2026-08-31,stardust,,410,349,3,2,27,102.6,70,116,175
2026-08-31,stardust,,411,1112,5,0,,,222,222,
2026-08-31,stardust,,412,4758,15,32,1677,111.7,101,317,149
2026-08-31,stardust,,413,5482,12,30,1906,111.6,131,457,183
2026-08-31,stardust,,414,799,4,2,,,133,200,400
2026-08-31,stardust,,415,1901,8,4,,,158,238,475
2026-08-31,stardust,,416,7076,69,21,2335,111,79,103,337
2026-08-31,stardust,,417,3477,36,6,642,106.2,83,97,580
2026-08-31,stardust,,418,2278,15,4,,,120,152,570
2026-08-31,stardust,,419,2960,12,5,,,174,247,592
2026-08-31,stardust,,420,685,5,3,-374,81.8,86,137,228
2026-08-31,stardust,,421,1873,15,3,,,104,125,624
2026-08-31,stardust,,422,1392,7,3,,,139,199,464
2026-08-31,stardust,,423,1310,3,2,,,262,437,655
2026-08-31,stardust,,424,459,3,2,,,92,153,230
2026-08-31,stardust,,425,2409,0,6,,,402,,402
2026-08-31,stardust,,426,3217,0,6,,,536,,536
2026-08-31,stardust,,427,6305,0,25,992,105.2,252,,252
2026-08-31,stardust,,428,4933,0,6,,,822,,822
2026-08-31,stardust,,429,4280,0,13,,,329,,329
2026-08-31,stardust,,430,3822,0,14,69,100.6,273,,273
2026-08-31,stardust,,431,4888,3,15,,,272,1629,326
2026-08-31,stardust,,432,683,5,1,,,114,137,683
2026-08-31,stardust,,433,164,0,0,,,,,
2026-08-31,stardust,,434,5487,56,21,5560,133.8,71,98,261
2026-08-31,stardust,,435,492,12,2,999,167.7,35,41,246
2026-08-31,stardust,,436,1113,21,3,1340,140.1,46,53,371
2026-08-31,stardust,,437,3221,22,8,,,107,146,403
2026-08-31,stardust,,438,4137,15,19,1568,112.6,122,276,218
2026-08-31,stardust,,439,3373,8,16,3968,139.2,141,422,211
2026-08-31,stardust,,440,1848,4,6,72,101.3,185,462,308
2026-08-31,stardust,,441,2743,10,8,,,152,274,343
2026-08-31,stardust,,442,2434,10,9,,,128,243,270
2026-08-31,stardust,,443,4371,27,10,173,101.3,118,162,437
2026-08-31,stardust,,444,1588,7,4,,,144,227,397
2026-08-31,stardust,,445,4871,19,16,,,139,256,304
2026-08-31,stardust,,446,787,6,3,15,100.6,87,131,262
2026-08-31,stardust,,447,6488,17,20,,,175,382,324
2026-08-31,stardust,,448,6569,43,16,4050,120.6,111,153,411
2026-08-31,stardust,,449,2612,11,8,,,137,237,327
2026-08-31,stardust,,450,1450,9,4,316,107.3,112,161,363
2026-08-31,stardust,,451,816,4,1,,,163,204,816
2026-08-31,stardust,,452,1271,23,3,1753,146,49,55,424
2026-08-31,stardust,,453,542,8,2,413,125.4,54,68,271
2026-08-31,stardust,,454,0,0,0,0,,,,
2026-08-31,stardust,,455,2268,24,9,,,69,95,252
2026-08-31,stardust,,456,3072,50,6,3642,139.5,55,61,512
2026-08-31,stardust,,457,365,6,1,,,52,61,365
2026-08-31,stardust,,458,644,4,2,,,107,161,322
2026-08-31,stardust,,459,1820,14,4,,,101,130,455
2026-08-31,stardust,,460,890,6,2,-642,76,111,148,445
2026-08-31,stardust,,461,0,0,0,0,,,,
2026-08-31,stardust,,462,2275,13,6,1340,119.6,120,175,379
2026-08-31,stardust,,463,1224,13,13,314,108.6,47,94,94
2026-08-31,stardust,,464,2200,15,12,,,81,147,183
2026-08-31,stardust,,465,1826,8,6,,,130,228,304
2026-08-31,stardust,,466,5785,27,18,,,129,214,321
2026-08-31,stardust,,467,3651,12,15,,,135,304,243
2026-08-31,stardust,,468,2079,11,7,1487,123.8,116,189,297
2026-08-31,stardust,,469,2537,12,6,1054,113.8,141,211,423
2026-08-31,stardust,,470,954,8,4,-180,93.7,80,119,239
2026-08-31,stardust,,471,0,0,0,0,,,,
2026-08-31,stardust,,472,3599,42,39,9414,187.2,44,86,92
2026-08-31,stardust,,473,3006,24,9,1504,116.7,91,125,334
2026-08-31,stardust,,474,460,1,1,,,230,460,460
2026-08-31,stardust,L ULTRAMAN 最終決戦,475,598,5,1,,,100,120,598
2026-08-31,stardust,L邪神ちゃんドロップキック,476,7926,30,15,1769,107.4,176,264,528
2026-08-31,stardust,,477,2154,8,5,,,166,269,431
2026-08-31,stardust,,478,2684,12,7,,,141,224,383
2026-08-31,stardust,SHAKE BONUS TRIGGER,479,2846,9,12,184,102.2,136,316,237
2026-08-31,stardust,,480,2260,7,4,-258,96.2,205,323,565
2026-08-31,stardust,,481,949,3,1,,,237,316,949
2026-08-31,stardust,,482,978,2,3,,,196,489,326
2026-08-31,stardust,,483,1379,2,5,,,197,690,276
2026-08-31,stardust,,484,388,0,0,,,,,
2026-08-31,stardust,,485,3710,13,10,173,101.6,161,285,371
2026-08-31,stardust,,486,5799,40,0,,,145,145,
2026-08-31,stardust,,487,4202,38,0,3283,126,111,111,
2026-08-31,stardust,,488,4175,41,0,126,101,102,102,
2026-08-31,stardust,,489,3779,34,0,,,111,111,
2026-08-31,stardust,,490,4705,53,0,9534,167.5,89,89,
2026-08-31,stardust,,491,2406,22,5,2231,130.9,89,109,481
2026-08-31,stardust,,492,1464,7,5,,,122,209,293
2026-08-31,stardust,,493,1396,11,6,,,82,127,233
2026-08-31,stardust,,494,1830,43,5,6318,215.1,38,43,366
2026-08-31,stardust,,495,6551,53,20,341,101.7,90,124,328
2026-08-31,stardust,,496,2596,10,9,,,137,260,288
2026-08-31,stardust,,497,1872,16,5,226,104,89,117,374
2026-08-31,stardust,,498,2739,22,7,319,103.9,94,125,391
2026-08-31,stardust,,499,1674,12,4,,,105,140,419
2026-08-31,stardust,,500,7058,54,23,-1331,93.7,92,131,307
2026-08-31,stardust,,501,2318,20,8,268,103.9,83,116,290
