日付タイプ,model,延べ台日,平均差枚,勝率%
末尾:1,ネオアイムジャグラーEX,25,177.2,52.0
末尾:1,L南国育ち SPECIAL,8,467.5,50.0
末尾:1,スロット ソードアート・オンラインⅡ,157,297.7,48.4
末尾:1,スマスロ スーパーブラックジャック,168,323.4,48.2
末尾:1,Lパチスロうみねこのなく頃に2,44,131.9,47.7
末尾:1,L戦国乙女5 業火を穿つ宿焔の双刃,261,30.0,46.4
末尾:1,Lアズールレーン THE ANIMATION,96,646.1,45.8
末尾:1,L無職転生～異世界行ったら本気だす～,84,365.1,45.2
末尾:1,Lバンドリ！,120,276.3,45.0
末尾:1,L少女☆歌劇 レヴュースタァライト -The SLOT-,81,73.0,44.4
末尾:1,マイジャグラーV,95,13.8,43.2
末尾:1,Lパチスロガールズ＆パンツァー 最終章,84,313.4,42.9
末尾:1,Lソードアート・オンライン,192,424.7,42.7
末尾:1,Lパチスロ炎炎ノ消防隊2,150,106.8,42.7
末尾:1,スマスロ スーパーリオエース2,162,63.4,42.6
末尾:1,スマスロ 甲鉄城のカバネリ 海門決戦,176,-10.3,42.0
末尾:1,Lパチスロ革命機ヴァルヴレイヴ2,172,227.9,41.9
末尾:1,スマスロ 七つの魔剣が支配する,24,146.7,41.7
末尾:1,スロット ゾンビランドサガ,72,374.1,41.7
末尾:1,戦国コレクション6,60,151.8,41.7
末尾:1,スマスロ とある魔術の禁書目録2,34,-294.5,41.2
末尾:1,L ToLOVEるダークネス,504,140.4,40.9
末尾:1,真打 吉宗,98,22.2,40.8
末尾:1,L戦国乙女４　戦乱に閃く炯眼の軍師,67,502.0,40.3
末尾:1,スマスロ バイオハザードRE:3,55,203.4,40.0
末尾:1,スマスロBIRDIE WING-Golf Girls’ Story-,10,85.6,40.0
末尾:1,スマスロ ミリオンゴッド-神々の軌跡-,112,41.1,39.3
末尾:1,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,516,204.3,38.4
末尾:1,スマスロ化物語,204,143.5,38.2
末尾:1,スマスロとある科学の超電磁砲2,82,374.1,37.8
末尾:1,L虚構推理,80,-216.4,37.5
末尾:1,スマスロ シャーマンキング,24,330.9,37.5
末尾:1,スマスロ 攻殻機動隊,67,-45.9,34.3
末尾:1,スマスロ とんでもスキルで異世界放浪メシ,12,-250.5,33.3
末尾:1,スマスロモンキーターンV,75,-228.0,30.7
末尾:1,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,33,101.9,30.3
末尾:1,アニマルスロット ドッチ,24,326.4,25.0
末尾:1,スマスロ ゴッドイーター リザレクション,12,-607.3,25.0
末尾:1,Lタクトオーパス デスティニー,24,-150.8,25.0
末尾:1,L邪神ちゃんドロップキック,12,-576.0,25.0
末尾:1,Lパチスロ かぐや様は告らせたい,34,-1047.1,23.5
末尾:1,スマスロヨルムンガンド,24,-766.7,16.7
末尾:2,スマスロBIRDIE WING-Golf Girls’ Story-,10,1664.8,60.0
末尾:2,L邪神ちゃんドロップキック,12,712.5,58.3
末尾:2,アニマルスロット ドッチ,20,236.6,50.0
末尾:2,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,26,532.5,50.0
末尾:2,スマスロ スーパーブラックジャック,140,676.6,50.0
末尾:2,スロット ワールドダイスター,8,551.5,50.0
末尾:2,L戦国乙女5 業火を穿つ宿焔の双刃,232,165.2,47.0
末尾:2,L無職転生～異世界行ったら本気だす～,70,245.9,45.7
末尾:2,L虚構推理,66,709.6,45.5
末尾:2,スマスロ シャーマンキング,20,608.7,45.0
末尾:2,Lソードアート・オンライン,160,171.6,44.4
末尾:2,スマスロ化物語,170,608.4,44.1
末尾:2,L東京喰種,230,140.2,43.5
末尾:2,スマスロ 甲鉄城のカバネリ 海門決戦,147,176.9,43.5
末尾:2,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,383.7,43.0
末尾:2,L ToLOVEるダークネス,420,347.8,42.1
末尾:2,スマスロモンキーターンV,62,359.0,41.9
末尾:2,スマスロ とある魔術の禁書目録2,34,285.5,41.2
末尾:2,スマスロ 攻殻機動隊,56,161.2,41.1
末尾:2,スマスロ スーパーリオエース2,132,169.2,40.2
末尾:2,真打 吉宗,80,208.4,40.0
末尾:2,回胴式遊技機グランベルム,20,-447.1,40.0
末尾:2,Lパチスロ革命機ヴァルヴレイヴ2,141,184.1,39.7
末尾:2,L戦国乙女４　戦乱に閃く炯眼の軍師,53,308.3,39.6
末尾:2,スマスロ ミリオンゴッド-神々の軌跡-,92,219.8,39.1
末尾:2,スマスロとある科学の超電磁砲2,62,97.5,38.7
末尾:2,スロット ソードアート・オンラインⅡ,140,-241.3,38.6
末尾:2,Lバンドリ！,100,134.5,38.0
末尾:2,Lパチスロガールズ＆パンツァー 最終章,70,-44.1,37.1
末尾:2,スロット ゾンビランドサガ,60,-124.3,36.7
末尾:2,マイジャグラーV,85,-99.5,36.5
末尾:2,スマスロ バイオハザードRE:3,40,206.4,35.0
末尾:2,Lパチスロ炎炎ノ消防隊2,124,119.0,33.9
末尾:2,Lアズールレーン THE ANIMATION,80,-365.7,32.5
末尾:2,L少女☆歌劇 レヴュースタァライト -The SLOT-,66,-121.0,31.8
末尾:2,スマスロヨルムンガンド,16,144.0,31.2
末尾:2,Lパチスロうみねこのなく頃に2,36,-90.2,30.6
末尾:2,戦国コレクション6,50,-606.6,30.0
末尾:2,ネオアイムジャグラーEX,15,46.7,26.7
末尾:2,スマスロ ゴッドイーター リザレクション,8,56.0,25.0
末尾:2,Lタクトオーパス デスティニー,20,-1419.9,25.0
末尾:2,スマスロ とんでもスキルで異世界放浪メシ,12,331.0,25.0
末尾:2,Lパチスロ かぐや様は告らせたい,27,-771.7,22.2
末尾:2,スマスロ 七つの魔剣が支配する,20,-1447.4,15.0
末尾:3,Lパチスロうみねこのなく頃に2,34,465.1,55.9
末尾:3,スマスロ シャーマンキング,20,1616.1,55.0
末尾:3,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,374.7,48.1
末尾:3,ネオアイムジャグラーEX,15,989.7,46.7
末尾:3,Lパチスロガールズ＆パンツァー 最終章,70,663.6,45.7
末尾:3,L東京喰種,230,101.8,45.2
末尾:3,回胴式遊技機グランベルム,20,350.7,45.0
末尾:3,L戦国乙女5 業火を穿つ宿焔の双刃,232,270.1,44.4
末尾:3,L邪神ちゃんドロップキック,18,686.7,44.4
末尾:3,Lパチスロ かぐや様は告らせたい,25,401.2,44.0
末尾:3,スマスロヨルムンガンド,16,77.5,43.8
末尾:3,L ToLOVEるダークネス,420,347.5,43.6
末尾:3,スマスロ とある魔術の禁書目録2,51,-36.3,43.1
末尾:3,Lアズールレーン THE ANIMATION,80,624.9,42.5
末尾:3,マイジャグラーV,85,92.5,42.4
末尾:3,L虚構推理,64,19.2,42.2
末尾:3,Lパチスロ炎炎ノ消防隊2,124,307.0,41.9
末尾:3,Lソードアート・オンライン,160,228.9,41.2
末尾:3,スマスロ化物語,170,414.6,41.2
末尾:3,スマスロ 甲鉄城のカバネリ 海門決戦,147,204.7,40.8
末尾:3,スマスロ スーパーリオエース2,123,326.2,40.7
末尾:3,Lタクトオーパス デスティニー,20,-710.9,40.0
末尾:3,戦国コレクション6,50,15.6,40.0
末尾:3,Lパチスロ革命機ヴァルヴレイヴ2,138,223.5,39.1
末尾:3,スマスロ とんでもスキルで異世界放浪メシ,18,210.0,38.9
末尾:3,スマスロ スーパーブラックジャック,140,196.2,38.6
末尾:3,スロット ゾンビランドサガ,60,638.3,38.3
末尾:3,スロット ソードアート・オンラインⅡ,142,-463.9,36.6
末尾:3,真打 吉宗,78,-229.4,35.9
末尾:3,L無職転生～異世界行ったら本気だす～,70,268.7,35.7
末尾:3,スマスロ ミリオンゴッド-神々の軌跡-,88,-183.9,35.2
末尾:3,Lバンドリ！,100,-60.9,35.0
末尾:3,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,26,-15.6,34.6
末尾:3,スマスロモンキーターンV,62,-477.8,33.9
末尾:3,L戦国乙女４　戦乱に閃く炯眼の軍師,48,-39.2,33.3
末尾:3,L少女☆歌劇 レヴュースタァライト -The SLOT-,63,-154.8,33.3
末尾:3,スロット ワールドダイスター,12,-764.3,33.3
末尾:3,スマスロBIRDIE WING-Golf Girls’ Story-,10,-888.8,30.0
末尾:3,スマスロとある科学の超電磁砲2,57,-392.2,29.8
末尾:3,スマスロ バイオハザードRE:3,40,-528.1,27.5
末尾:3,スマスロ 攻殻機動隊,56,-722.1,26.8
末尾:3,スマスロ ゴッドイーター リザレクション,8,11.0,25.0
末尾:3,スマスロ 七つの魔剣が支配する,20,-1026.3,20.0
末尾:3,アニマルスロット ドッチ,20,-826.4,20.0
末尾:4,スマスロ 七つの魔剣が支配する,20,1213.6,55.0
末尾:4,スマスロ 甲鉄城のカバネリ 海門決戦,147,581.0,53.7
末尾:4,L東京喰種,230,829.5,50.9
末尾:4,回胴式遊技機グランベルム,20,363.3,50.0
末尾:4,Lソードアート・オンライン,160,700.1,50.0
末尾:4,スロット ソードアート・オンラインⅡ,142,1098.8,50.0
末尾:4,スマスロBIRDIE WING-Golf Girls’ Story-,10,825.0,50.0
末尾:4,L虚構推理,64,350.0,48.4
末尾:4,Lパチスロ かぐや様は告らせたい,25,497.2,48.0
末尾:4,スマスロ とある魔術の禁書目録2,51,69.7,45.1
末尾:4,スロット ゾンビランドサガ,60,274.1,45.0
末尾:4,L少女☆歌劇 レヴュースタァライト -The SLOT-,63,509.5,44.4
末尾:4,L戦国乙女5 業火を穿つ宿焔の双刃,232,258.2,44.4
末尾:4,スマスロ とんでもスキルで異世界放浪メシ,18,-563.7,44.4
末尾:4,スマスロとある科学の超電磁砲2,57,340.9,43.9
末尾:4,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,387.9,43.3
末尾:4,スマスロ 攻殻機動隊,56,961.8,42.9
末尾:4,Lパチスロ革命機ヴァルヴレイヴ2,138,-116.8,42.0
末尾:4,スロット ワールドダイスター,12,-1124.7,41.7
末尾:4,L ToLOVEるダークネス,420,404.2,41.0
末尾:4,スマスロ スーパーブラックジャック,140,118.6,40.7
末尾:4,スマスロ スーパーリオエース2,123,-350.6,40.7
末尾:4,Lパチスロガールズ＆パンツァー 最終章,70,258.9,40.0
末尾:4,Lアズールレーン THE ANIMATION,80,447.6,40.0
末尾:4,スマスロ シャーマンキング,20,-700.5,40.0
末尾:4,L邪神ちゃんドロップキック,18,340.3,38.9
末尾:4,スマスロモンキーターンV,62,115.0,38.7
末尾:4,スマスロ ミリオンゴッド-神々の軌跡-,88,-227.4,38.6
末尾:4,真打 吉宗,78,-139.2,38.5
末尾:4,マイジャグラーV,85,-110.6,37.6
末尾:4,スマスロ ゴッドイーター リザレクション,8,-466.0,37.5
末尾:4,Lパチスロ炎炎ノ消防隊2,124,-352.1,35.5
末尾:4,Lパチスロうみねこのなく頃に2,34,-159.5,35.3
末尾:4,スマスロ化物語,170,-28.9,35.3
末尾:4,ネオアイムジャグラーEX,15,181.0,33.3
末尾:4,Lバンドリ！,100,-197.5,33.0
末尾:4,L無職転生～異世界行ったら本気だす～,70,-469.9,31.4
末尾:4,戦国コレクション6,50,-446.6,30.0
末尾:4,L戦国乙女４　戦乱に閃く炯眼の軍師,48,61.6,27.1
末尾:4,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,26,-152.1,26.9
末尾:4,アニマルスロット ドッチ,20,-295.9,25.0
末尾:4,スマスロ バイオハザードRE:3,40,-387.5,25.0
末尾:4,スマスロヨルムンガンド,16,-748.5,25.0
末尾:4,Lタクトオーパス デスティニー,20,-999.3,25.0
末尾:5,Lパチスロうみねこのなく頃に2,34,251.7,55.9
末尾:5,マイジャグラーV,85,414.5,51.8
末尾:5,スマスロ ゴッドイーター リザレクション,8,1555.0,50.0
末尾:5,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,26,265.8,50.0
末尾:5,スマスロモンキーターンV,62,720.4,48.4
末尾:5,L少女☆歌劇 レヴュースタァライト -The SLOT-,63,447.3,47.6
末尾:5,スマスロ 甲鉄城のカバネリ 海門決戦,148,144.1,47.3
末尾:5,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,483.1,47.2
末尾:5,回胴式遊技機グランベルム,20,238.9,45.0
末尾:5,スロット ゾンビランドサガ,60,159.6,45.0
末尾:5,スマスロ 七つの魔剣が支配する,20,472.7,45.0
末尾:5,Lパチスロ革命機ヴァルヴレイヴ2,137,748.1,44.5
末尾:5,スマスロ化物語,170,235.1,44.1
末尾:5,Lパチスロ かぐや様は告らせたい,25,366.4,44.0
末尾:5,L戦国乙女４　戦乱に閃く炯眼の軍師,48,263.1,43.8
末尾:5,スロット ソードアート・オンラインⅡ,142,637.3,43.7
末尾:5,スマスロ スーパーリオエース2,123,269.9,43.1
末尾:5,L東京喰種,230,3.1,43.0
末尾:5,Lソードアート・オンライン,160,394.6,42.5
末尾:5,L虚構推理,64,121.1,42.2
末尾:5,スマスロ スーパーブラックジャック,140,443.1,42.1
末尾:5,スマスロとある科学の超電磁砲2,57,-281.0,42.1
末尾:5,Lバンドリ！,100,688.4,42.0
末尾:5,スロット ワールドダイスター,12,-601.0,41.7
末尾:5,L戦国乙女5 業火を穿つ宿焔の双刃,232,-244.8,40.9
末尾:5,L ToLOVEるダークネス,420,91.1,40.5
末尾:5,Lタクトオーパス デスティニー,20,263.5,40.0
末尾:5,アニマルスロット ドッチ,20,270.3,40.0
末尾:5,Lパチスロガールズ＆パンツァー 最終章,70,258.1,40.0
末尾:5,戦国コレクション6,50,149.0,40.0
末尾:5,スマスロ とある魔術の禁書目録2,51,-388.0,39.2
末尾:5,L邪神ちゃんドロップキック,18,1149.7,38.9
末尾:5,L無職転生～異世界行ったら本気だす～,70,388.5,38.6
末尾:5,スマスロ ミリオンゴッド-神々の軌跡-,88,-262.2,38.6
末尾:5,スマスロ 攻殻機動隊,56,780.2,37.5
末尾:5,真打 吉宗,78,-740.2,37.2
末尾:5,Lパチスロ炎炎ノ消防隊2,124,-108.5,33.9
末尾:5,スマスロ とんでもスキルで異世界放浪メシ,18,547.3,33.3
末尾:5,スマスロBIRDIE WING-Golf Girls’ Story-,10,-1240.2,30.0
末尾:5,Lアズールレーン THE ANIMATION,80,73.0,26.2
末尾:5,スマスロ バイオハザードRE:3,40,-162.1,25.0
末尾:5,スマスロ シャーマンキング,20,618.7,25.0
末尾:5,スマスロヨルムンガンド,16,-209.5,25.0
末尾:5,ネオアイムジャグラーEX,15,-646.7,6.7
末尾:6,スマスロ とある魔術の禁書目録2,51,1446.0,62.7
末尾:6,戦国コレクション6,60,1199.8,56.7
末尾:6,マイジャグラーV,85,490.1,54.1
末尾:6,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,26,335.7,50.0
末尾:6,スロット ワールドダイスター,12,779.0,50.0
末尾:6,L邪神ちゃんドロップキック,18,906.7,50.0
末尾:6,L東京喰種,230,353.0,48.7
末尾:6,スマスロ バイオハザードRE:3,35,1164.0,48.6
末尾:6,スマスロとある科学の超電磁砲2,57,315.9,47.4
末尾:6,L戦国乙女5 業火を穿つ宿焔の双刃,232,421.6,46.6
末尾:6,スマスロ スーパーブラックジャック,140,473.1,46.4
末尾:6,Lパチスロ革命機ヴァルヴレイヴ2,137,778.6,46.0
末尾:6,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,445.9,45.3
末尾:6,Lバンドリ！,100,1030.9,45.0
末尾:6,Lパチスロ かぐや様は告らせたい,20,648.5,45.0
末尾:6,スマスロ 甲鉄城のカバネリ 海門決戦,148,104.1,44.6
末尾:6,L ToLOVEるダークネス,420,408.5,43.6
末尾:6,スロット ソードアート・オンラインⅡ,142,243.4,43.0
末尾:6,真打 吉宗,78,153.5,42.3
末尾:6,L虚構推理,64,-439.7,40.6
末尾:6,スマスロモンキーターンV,62,-146.7,40.3
末尾:6,Lパチスロ炎炎ノ消防隊2,124,316.8,40.3
末尾:6,スマスロ化物語,170,122.8,40.0
末尾:6,Lソードアート・オンライン,160,365.9,40.0
末尾:6,ネオアイムジャグラーEX,15,50.7,40.0
末尾:6,スマスロ 七つの魔剣が支配する,20,314.6,40.0
末尾:6,スマスロBIRDIE WING-Golf Girls’ Story-,10,-198.2,40.0
末尾:6,スマスロ 攻殻機動隊,56,388.0,39.3
末尾:6,スマスロ とんでもスキルで異世界放浪メシ,18,384.7,38.9
末尾:6,Lパチスロガールズ＆パンツァー 最終章,70,46.5,38.6
末尾:6,L少女☆歌劇 レヴュースタァライト -The SLOT-,63,12.1,38.1
末尾:6,スマスロ ゴッドイーター リザレクション,8,-999.5,37.5
末尾:6,L戦国乙女４　戦乱に閃く炯眼の軍師,48,-198.1,37.5
末尾:6,Lアズールレーン THE ANIMATION,80,307.3,36.2
末尾:6,Lパチスロうみねこのなく頃に2,34,-349.7,35.3
末尾:6,Lタクトオーパス デスティニー,20,43.7,35.0
末尾:6,L無職転生～異世界行ったら本気だす～,70,-321.0,34.3
末尾:6,スロット ゾンビランドサガ,60,-205.8,31.7
末尾:6,スマスロ スーパーリオエース2,123,-217.2,30.9
末尾:6,回胴式遊技機グランベルム,20,-485.4,30.0
末尾:6,スマスロ ミリオンゴッド-神々の軌跡-,88,-349.5,29.5
末尾:6,スマスロヨルムンガンド,16,-40.0,25.0
末尾:6,アニマルスロット ドッチ,20,-471.4,20.0
末尾:6,スマスロ シャーマンキング,20,-1365.8,20.0
末尾:7,アニマルスロット ドッチ,20,621.6,65.0
末尾:7,スマスロBIRDIE WING-Golf Girls’ Story-,8,2522.8,62.5
末尾:7,ネオアイムジャグラーEX,15,207.0,60.0
末尾:7,スロット ワールドダイスター,12,1108.0,58.3
末尾:7,L邪神ちゃんドロップキック,18,770.7,55.6
末尾:7,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,26,1312.8,53.8
末尾:7,スロット ゾンビランドサガ,60,755.3,53.3
末尾:7,スマスロ 甲鉄城のカバネリ 海門決戦,148,531.4,52.0
末尾:7,マイジャグラーV,85,193.7,50.6
末尾:7,スマスロ 攻殻機動隊,56,620.0,50.0
末尾:7,スマスロヨルムンガンド,16,552.5,50.0
末尾:7,Lパチスロうみねこのなく頃に2,34,-117.1,50.0
末尾:7,戦国コレクション6,60,440.8,50.0
末尾:7,L東京喰種,230,331.5,47.4
末尾:7,Lソードアート・オンライン,160,349.4,46.9
末尾:7,スマスロモンキーターンV,62,479.8,46.8
末尾:7,Lアズールレーン THE ANIMATION,80,906.6,46.2
末尾:7,スロット ソードアート・オンラインⅡ,142,-120.4,45.1
末尾:7,スマスロ スーパーブラックジャック,140,365.3,45.0
末尾:7,L ToLOVEるダークネス,420,621.2,44.8
末尾:7,スマスロ化物語,170,266.3,44.7
末尾:7,Lパチスロガールズ＆パンツァー 最終章,70,309.1,44.3
末尾:7,L無職転生～異世界行ったら本気だす～,70,822.3,44.3
末尾:7,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,375.0,44.0
末尾:7,スマスロ スーパーリオエース2,123,351.0,43.9
末尾:7,L戦国乙女４　戦乱に閃く炯眼の軍師,48,531.2,43.8
末尾:7,L虚構推理,64,647.7,43.8
末尾:7,スマスロ とある魔術の禁書目録2,51,-325.3,43.1
末尾:7,L戦国乙女5 業火を穿つ宿焔の双刃,232,-49.8,41.8
末尾:7,Lバンドリ！,100,852.6,41.0
末尾:7,Lパチスロ かぐや様は告らせたい,22,-45.0,40.9
末尾:7,Lパチスロ革命機ヴァルヴレイヴ2,137,407.2,40.1
末尾:7,回胴式遊技機グランベルム,20,22.1,40.0
末尾:7,スマスロ とんでもスキルで異世界放浪メシ,18,297.0,38.9
末尾:7,Lタクトオーパス デスティニー,20,667.0,35.0
末尾:7,スマスロ 七つの魔剣が支配する,20,-2.7,35.0
末尾:7,スマスロ バイオハザードRE:3,35,-83.0,34.3
末尾:7,L少女☆歌劇 レヴュースタァライト -The SLOT-,63,112.8,33.3
末尾:7,スマスロとある科学の超電磁砲2,57,-246.5,33.3
末尾:7,Lパチスロ炎炎ノ消防隊2,124,-100.9,33.1
末尾:7,真打 吉宗,78,-441.5,32.1
末尾:7,スマスロ ミリオンゴッド-神々の軌跡-,88,-259.3,30.7
末尾:7,スマスロ シャーマンキング,20,-579.6,25.0
末尾:7,スマスロ ゴッドイーター リザレクション,8,-323.0,12.5
末尾:8,スマスロヨルムンガンド,8,1418.0,62.5
末尾:8,スマスロBIRDIE WING-Golf Girls’ Story-,10,885.8,60.0
末尾:8,L東京喰種,229,947.8,55.9
末尾:8,Lタクトオーパス デスティニー,20,2145.9,55.0
末尾:8,スマスロ とある魔術の禁書目録2,51,603.3,49.0
末尾:8,L虚構推理,64,423.6,48.4
末尾:8,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,719.9,48.4
末尾:8,L無職転生～異世界行ったら本気だす～,70,678.6,47.1
末尾:8,マイジャグラーV,85,210.6,47.1
末尾:8,L少女☆歌劇 レヴュースタァライト -The SLOT-,62,281.2,45.2
末尾:8,Lパチスロ炎炎ノ消防隊2,122,365.2,45.1
末尾:8,Lソードアート・オンライン,160,250.7,45.0
末尾:8,スロット ゾンビランドサガ,60,722.8,45.0
末尾:8,スマスロ とんでもスキルで異世界放浪メシ,18,644.3,44.4
末尾:8,Lパチスロうみねこのなく頃に2,34,-353.5,44.1
末尾:8,Lバンドリ！,100,619.0,44.0
末尾:8,L ToLOVEるダークネス,420,627.4,43.3
末尾:8,スマスロ 甲鉄城のカバネリ 海門決戦,148,111.2,42.6
末尾:8,Lパチスロ革命機ヴァルヴレイヴ2,135,55.1,42.2
末尾:8,スマスロとある科学の超電磁砲2,48,589.0,41.7
末尾:8,スロット ワールドダイスター,12,-572.0,41.7
末尾:8,スマスロ スーパーリオエース2,123,118.9,41.5
末尾:8,スマスロモンキーターンV,61,54.3,41.0
末尾:8,Lパチスロ かぐや様は告らせたい,22,359.1,40.9
末尾:8,真打 吉宗,76,206.0,40.8
末尾:8,スロット ソードアート・オンラインⅡ,159,77.4,40.3
末尾:8,ネオアイムジャグラーEX,15,-138.7,40.0
末尾:8,スマスロ スーパーブラックジャック,140,91.7,40.0
末尾:8,L戦国乙女5 業火を穿つ宿焔の双刃,261,35.7,39.5
末尾:8,スマスロ 攻殻機動隊,56,392.3,39.3
末尾:8,戦国コレクション6,60,-20.7,38.3
末尾:8,Lアズールレーン THE ANIMATION,80,359.0,37.5
末尾:8,スマスロ化物語,170,411.5,37.1
末尾:8,Lパチスロガールズ＆パンツァー 最終章,70,-243.6,35.7
末尾:8,回胴式遊技機グランベルム,20,43.7,35.0
末尾:8,スマスロ バイオハザードRE:3,35,111.1,31.4
末尾:8,スマスロ ミリオンゴッド-神々の軌跡-,88,-362.6,30.7
末尾:8,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,23,-592.7,30.4
末尾:8,L邪神ちゃんドロップキック,18,-1123.0,27.8
末尾:8,スマスロ シャーマンキング,20,43.7,25.0
末尾:8,アニマルスロット ドッチ,20,-228.6,25.0
末尾:8,L戦国乙女４　戦乱に閃く炯眼の軍師,34,-92.9,20.6
末尾:8,スマスロ 七つの魔剣が支配する,20,-502.9,20.0
末尾:9,スマスロ シャーマンキング,20,1482.8,60.0
末尾:9,L無職転生～異世界行ったら本気だす～,70,1202.7,51.4
末尾:9,スマスロ 甲鉄城のカバネリ 海門決戦,148,469.9,50.0
末尾:9,L東京喰種,230,346.1,49.6
末尾:9,マイジャグラーV,85,180.6,49.4
末尾:9,スマスロとある科学の超電磁砲2,47,-8.5,48.9
末尾:9,Lパチスロガールズ＆パンツァー 最終章,70,331.5,48.6
末尾:9,Lパチスロ炎炎ノ消防隊2,122,607.8,48.4
末尾:9,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,23,153.8,47.8
末尾:9,Lソードアート・オンライン,160,640.8,47.5
末尾:9,スロット ソードアート・オンラインⅡ,159,693.5,47.2
末尾:9,Lパチスロうみねこのなく頃に2,34,46.1,47.1
末尾:9,スマスロ とある魔術の禁書目録2,51,339.7,47.1
末尾:9,ネオアイムジャグラーEX,15,435.3,46.7
末尾:9,戦国コレクション6,60,40.8,46.7
末尾:9,L戦国乙女5 業火を穿つ宿焔の双刃,261,170.0,46.4
末尾:9,スマスロ 攻殻機動隊,57,381.9,45.6
末尾:9,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,430,286.3,45.3
末尾:9,スマスロ 七つの魔剣が支配する,20,902.0,45.0
末尾:9,アニマルスロット ドッチ,20,904.2,45.0
末尾:9,スマスロ スーパーブラックジャック,140,481.4,44.3
末尾:9,L ToLOVEるダークネス,420,260.4,42.1
末尾:9,スロット ワールドダイスター,12,-803.0,41.7
末尾:9,Lパチスロ革命機ヴァルヴレイヴ2,135,436.9,40.7
末尾:9,スマスロ スーパーリオエース2,123,393.0,40.7
末尾:9,回胴式遊技機グランベルム,20,-352.9,40.0
末尾:9,スマスロモンキーターンV,61,212.4,39.3
末尾:9,スマスロ とんでもスキルで異世界放浪メシ,18,-234.3,38.9
末尾:9,スマスロ化物語,170,58.3,38.8
末尾:9,Lバンドリ！,100,267.4,37.0
末尾:9,真打 吉宗,76,-709.8,35.5
末尾:9,L戦国乙女４　戦乱に閃く炯眼の軍師,34,-494.6,35.3
末尾:9,スマスロ ミリオンゴッド-神々の軌跡-,88,-589.7,35.2
末尾:9,スロット ゾンビランドサガ,60,-18.4,35.0
末尾:9,L少女☆歌劇 レヴュースタァライト -The SLOT-,62,-150.4,33.9
末尾:9,L邪神ちゃんドロップキック,18,-1164.7,33.3
末尾:9,L虚構推理,64,-86.8,32.8
末尾:9,Lアズールレーン THE ANIMATION,80,-516.2,31.2
末尾:9,スマスロBIRDIE WING-Golf Girls’ Story-,10,499.6,30.0
末尾:9,スマスロヨルムンガンド,8,-722.0,25.0
末尾:9,Lパチスロ かぐや様は告らせたい,22,-535.0,22.7
末尾:9,Lタクトオーパス デスティニー,20,-788.8,20.0
末尾:9,スマスロ バイオハザードRE:3,35,-621.4,17.1
