日付タイプ,model,延べ台日,平均差枚,勝率%
末尾:3,Lパチスロ彼女、お借りします,10,-524.0,30.0
末尾:3,Lスマスロ北斗の拳,48,-505.6,29.2
末尾:3,L東京喰種,62,-464.5,27.4
末尾:3,Lパチスロからくりサーカス2,48,-84.1,27.1
末尾:3,スマスロ スーパーリオエース2,24,-174.6,25.0
末尾:3,スマスロ ミリオンゴッド-神々の軌跡-,50,-615.9,24.0
末尾:3,スマスロ バイオハザードRE:3,18,13.3,22.2
末尾:3,スマスロ 攻殻機動隊,9,-236.0,22.2
末尾:3,スロット ソードアート・オンラインⅡ,40,-1065.8,17.5
末尾:3,スマスロヨルムンガンド,12,-297.0,16.7
末尾:3,スマスロ ビッグドリーム THE GOLDEN PUSHER,12,168.3,8.3
末尾:4,スマスロ ハナビ,30,304.8,56.7
末尾:4,スロット ソードアート・オンラインⅡ,40,413.0,47.5
末尾:4,L戦国乙女5 業火を穿つ宿焔の双刃,48,654.0,43.8
末尾:4,ウルトラミラクルジャグラー,32,112.6,43.8
末尾:4,Lパチスロ炎炎ノ消防隊2,26,-692.5,42.3
末尾:4,L東京喰種,62,315.5,41.9
末尾:4,スマスロ スーパーリオエース2,24,-110.9,41.7
末尾:4,ハッピージャグラーＶＩＩＩ,24,-90.9,41.7
末尾:4,スマスロBIRDIE WING-Golf Girls’ Story-,12,28.3,41.7
末尾:4,ゴーゴージャグラー３,48,45.6,39.6
末尾:4,Lパチスロからくりサーカス2,48,265.8,39.6
末尾:4,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,1004.0,37.5
末尾:4,スマスロ サンダーV,16,-251.5,37.5
末尾:4,マイジャグラーV,128,-132.8,35.9
末尾:4,スマスロ北斗の拳 転生の章2,92,20.0,34.8
末尾:4,ミスタージャグラー,32,-128.6,34.4
末尾:4,スマスロ 甲鉄城のカバネリ 海門決戦,50,-28.1,34.0
末尾:4,Lスマスロ北斗の拳,48,-231.1,33.3
末尾:4,スマスロ とある魔術の禁書目録2,30,-321.8,33.3
末尾:4,ネオアイムジャグラーEX,40,-208.2,32.5
末尾:4,真打 吉宗,40,-857.0,32.5
末尾:4,スマスロ リコリス・リコイル,16,-577.0,31.2
末尾:4,Lパチスロ彼女、お借りします,10,-326.5,30.0
末尾:4,いざ！番長,24,160.8,29.2
末尾:4,ファンキージャグラー２ＫＴ,64,-246.8,28.1
末尾:4,スマスロ バイオハザードRE:3,18,-198.3,27.8
末尾:4,スマスロ ミリオンゴッド-神々の軌跡-,52,-854.3,26.9
末尾:4,戦国コレクション6,12,-291.0,25.0
末尾:4,スマスロヨルムンガンド,8,28.0,25.0
末尾:4,ジャグラーガールズSS,32,-272.5,25.0
末尾:4,スマスロケロット5BT,12,-242.2,25.0
末尾:4,スマスロモンキーターンV,40,-810.0,25.0
末尾:4,スマスロ やじきた道中記参る！,18,-612.5,22.2
末尾:4,スロット ワールドダイスター,12,-1668.7,16.7
末尾:4,スマスロ化物語,12,-1417.7,8.3
末尾:4,スマスロ ストリートファイター6,24,-1305.5,8.3
末尾:5,スロット ワールドダイスター,10,-446.8,60.0
末尾:5,Lパチスロ炎炎ノ消防隊2,23,315.6,47.8
末尾:5,スマスロモンキーターンV,35,301.4,45.7
末尾:5,スマスロ とある魔術の禁書目録2,25,-230.4,44.0
末尾:5,スロット ソードアート・オンラインⅡ,35,534.6,42.9
末尾:5,L東京喰種,55,-118.0,41.8
末尾:5,スマスロ化物語,12,-238.3,41.7
末尾:5,マイジャグラーV,112,2.4,40.2
末尾:5,スマスロ やじきた道中記参る！,15,438.0,40.0
末尾:5,スマスロ ストリートファイター6,20,-921.0,40.0
末尾:5,ジャグラーガールズSS,28,-82.9,39.3
末尾:5,ウルトラミラクルジャグラー,28,-149.6,39.3
末尾:5,ファンキージャグラー２ＫＴ,56,-95.0,39.3
末尾:5,スマスロ 甲鉄城のカバネリ 海門決戦,45,-85.3,37.8
末尾:5,ネオアイムジャグラーEX,35,22.6,37.1
末尾:5,Lパチスロからくりサーカス2,42,-478.1,35.7
末尾:5,スマスロ サンダーV,14,-60.1,35.7
末尾:5,Lスマスロ北斗の拳,42,-39.9,35.7
末尾:5,ゴーゴージャグラー３,42,-15.4,33.3
末尾:5,スマスロ バイオハザードRE:3,18,-62.5,33.3
末尾:5,戦国コレクション6,12,69.2,33.3
末尾:5,スマスロ北斗の拳 転生の章2,82,-302.0,31.7
末尾:5,真打 吉宗,35,-1037.9,31.4
末尾:5,いざ！番長,21,52.0,28.6
末尾:5,L戦国乙女5 業火を穿つ宿焔の双刃,42,-459.6,28.6
末尾:5,スマスロヨルムンガンド,8,281.5,25.0
末尾:5,スマスロ リコリス・リコイル,8,100.0,25.0
末尾:5,スマスロ ハナビ,27,-179.9,22.2
末尾:5,スマスロ ミリオンゴッド-神々の軌跡-,45,-1017.9,22.2
末尾:5,ミスタージャグラー,28,-389.0,21.4
末尾:5,スマスロ スーパーリオエース2,21,-703.1,19.0
末尾:5,スマスロケロット5BT,12,-344.8,16.7
末尾:5,スマスロBIRDIE WING-Golf Girls’ Story-,12,-1026.2,16.7
末尾:5,ハッピージャグラーＶＩＩＩ,21,-421.1,14.3
末尾:5,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,-1097.0,12.5
末尾:6,スマスロ化物語,12,-192.0,50.0
末尾:6,ネオアイムジャグラーEX,35,105.7,48.6
末尾:6,スマスロ とある魔術の禁書目録2,25,357.8,48.0
末尾:6,ファンキージャグラー２ＫＴ,56,-70.6,44.6
末尾:6,Lスマスロ北斗の拳,42,-159.4,42.9
末尾:6,ゴーゴージャグラー３,42,-79.9,42.9
末尾:6,スマスロケロット5BT,12,111.5,41.7
末尾:6,L東京喰種,55,-262.8,40.0
末尾:6,スマスロ やじきた道中記参る！,15,-310.6,40.0
末尾:6,ウルトラミラクルジャグラー,28,-273.4,39.3
末尾:6,スマスロ ミリオンゴッド-神々の軌跡-,45,-106.4,37.8
末尾:6,スマスロ リコリス・リコイル,8,-386.0,37.5
末尾:6,スマスロ北斗の拳 転生の章2,82,12.4,36.6
末尾:6,L戦国乙女5 業火を穿つ宿焔の双刃,42,-294.6,35.7
末尾:6,スマスロ サンダーV,14,-322.7,35.7
末尾:6,スマスロ ストリートファイター6,20,177.0,35.0
末尾:6,マイジャグラーV,112,-173.6,34.8
末尾:6,真打 吉宗,35,-176.1,34.3
末尾:6,Lパチスロからくりサーカス2,42,413.6,33.3
末尾:6,スマスロ スーパーリオエース2,21,760.3,33.3
末尾:6,スマスロ 甲鉄城のカバネリ 海門決戦,45,-57.2,33.3
末尾:6,スマスロBIRDIE WING-Golf Girls’ Story-,12,239.8,33.3
末尾:6,戦国コレクション6,12,-523.3,33.3
末尾:6,ジャグラーガールズSS,28,-289.7,32.1
末尾:6,スマスロモンキーターンV,35,-151.4,31.4
末尾:6,スロット ワールドダイスター,10,-700.4,30.0
末尾:6,ハッピージャグラーＶＩＩＩ,21,-130.6,28.6
末尾:6,スロット ソードアート・オンラインⅡ,35,-1329.4,28.6
末尾:6,スマスロ バイオハザードRE:3,18,-9.0,27.8
末尾:6,スマスロヨルムンガンド,8,-116.0,25.0
末尾:6,いざ！番長,21,-88.1,23.8
末尾:6,スマスロ ハナビ,27,-421.3,22.2
末尾:6,Lパチスロ炎炎ノ消防隊2,23,-190.4,21.7
末尾:6,ミスタージャグラー,28,-414.4,21.4
末尾:6,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,-956.5,12.5
末尾:7,ハッピージャグラーＶＩＩＩ,21,40.7,52.4
末尾:7,スマスロ サンダーV,14,-51.1,50.0
末尾:7,スマスロケロット5BT,10,-84.2,50.0
末尾:7,スマスロ化物語,10,412.6,50.0
末尾:7,ネオアイムジャグラーEX,35,12.3,48.6
末尾:7,Lパチスロ炎炎ノ消防隊2,23,361.0,47.8
末尾:7,ジャグラーガールズSS,28,16.9,42.9
末尾:7,L東京喰種,54,-179.3,42.6
末尾:7,Lパチスロからくりサーカス2,42,410.7,40.5
末尾:7,真打 吉宗,35,372.6,40.0
末尾:7,スマスロ北斗の拳 転生の章2,80,690.1,40.0
末尾:7,戦国コレクション6,10,-510.0,40.0
末尾:7,Lパチスロ彼女、お借りします,10,-208.5,40.0
末尾:7,ファンキージャグラー２ＫＴ,56,-151.6,39.3
末尾:7,マイジャグラーV,112,-175.7,36.6
末尾:7,L戦国乙女5 業火を穿つ宿焔の双刃,42,186.7,35.7
末尾:7,ミスタージャグラー,28,42.4,35.7
末尾:7,ゴーゴージャグラー３,42,-125.4,35.7
末尾:7,Lスマスロ北斗の拳,42,38.7,35.7
末尾:7,スマスロ ハナビ,26,-116.0,34.6
末尾:7,スロット ソードアート・オンラインⅡ,35,-83.6,34.3
末尾:7,スマスロ 甲鉄城のカバネリ 海門決戦,44,-128.3,34.1
末尾:7,スマスロ やじきた道中記参る！,15,-238.0,33.3
末尾:7,ウルトラミラクルジャグラー,28,-137.0,32.1
末尾:7,スマスロ ストリートファイター6,20,-811.0,30.0
末尾:7,スロット ワールドダイスター,10,-150.6,30.0
末尾:7,スマスロ スーパーリオエース2,21,-215.1,28.6
末尾:7,いざ！番長,21,-504.4,28.6
末尾:7,スマスロモンキーターンV,35,-532.0,25.7
末尾:7,スマスロ リコリス・リコイル,16,-1007.0,25.0
末尾:7,スマスロ とある魔術の禁書目録2,25,-996.0,24.0
末尾:7,スマスロ ミリオンゴッド-神々の軌跡-,45,-1112.6,13.3
末尾:7,スマスロ バイオハザードRE:3,15,-583.8,13.3
末尾:7,スマスロヨルムンガンド,8,-85.5,12.5
末尾:7,スマスロBIRDIE WING-Golf Girls’ Story-,10,488.2,10.0
末尾:7,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,-943.0,0.0
末尾:8,ハッピージャグラーＶＩＩＩ,21,934.4,71.4
末尾:8,戦国コレクション6,10,2325.6,70.0
末尾:8,スマスロ とある魔術の禁書目録2,25,1169.6,64.0
末尾:8,スマスロ リコリス・リコイル,16,2042.5,62.5
末尾:8,Lスマスロ北斗の拳,42,647.6,57.1
末尾:8,ミスタージャグラー,28,487.3,57.1
末尾:8,スマスロ 甲鉄城のカバネリ 海門決戦,44,1211.9,56.8
末尾:8,ネオアイムジャグラーEX,35,349.4,54.3
末尾:8,スマスロ ミリオンゴッド-神々の軌跡-,45,1536.3,53.3
末尾:8,ゴーゴージャグラー３,42,168.7,52.4
末尾:8,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,922.5,50.0
末尾:8,スマスロBIRDIE WING-Golf Girls’ Story-,10,900.6,50.0
末尾:8,スマスロ ハナビ,26,129.6,50.0
末尾:8,スマスロケロット5BT,10,236.2,50.0
末尾:8,ウルトラミラクルジャグラー,28,372.4,50.0
末尾:8,Lパチスロ彼女、お借りします,10,-34.5,50.0
末尾:8,ファンキージャグラー２ＫＴ,56,339.9,48.2
末尾:8,マイジャグラーV,112,400.1,48.2
末尾:8,ジャグラーガールズSS,28,235.9,46.4
末尾:8,スロット ソードアート・オンラインⅡ,35,751.0,45.7
末尾:8,スマスロモンキーターンV,35,491.3,45.7
末尾:8,スマスロ サンダーV,14,256.9,42.9
末尾:8,スマスロ北斗の拳 転生の章2,80,904.5,41.2
末尾:8,スマスロ化物語,10,1065.4,40.0
末尾:8,Lパチスロからくりサーカス2,42,136.0,38.1
末尾:8,L東京喰種,54,254.5,35.2
末尾:8,スマスロ スーパーリオエース2,21,-364.0,33.3
末尾:8,L戦国乙女5 業火を穿つ宿焔の双刃,42,-14.6,33.3
末尾:8,真打 吉宗,35,-796.7,31.4
末尾:8,Lパチスロ炎炎ノ消防隊2,23,434.2,30.4
末尾:8,いざ！番長,21,-333.0,28.6
末尾:8,スマスロ バイオハザードRE:3,15,-547.2,26.7
末尾:8,スマスロヨルムンガンド,8,-521.0,25.0
末尾:8,スマスロ ストリートファイター6,20,-878.2,25.0
末尾:8,スロット ワールドダイスター,10,-910.4,20.0
末尾:8,スマスロ やじきた道中記参る！,15,-1013.0,13.3
末尾:9,Lスマスロ北斗の拳,48,827.1,60.4
末尾:9,スマスロ 攻殻機動隊,9,1410.3,55.6
末尾:9,スマスロ やじきた道中記参る！,15,1918.6,53.3
末尾:9,スマスロケロット5BT,12,2.5,50.0
末尾:9,いざ！番長,24,504.8,45.8
末尾:9,スマスロ ハナビ,30,91.1,43.3
末尾:9,スマスロモンキーターンV,40,-39.5,42.5
末尾:9,戦国コレクション6,12,-904.2,41.7
末尾:9,Lパチスロからくりサーカス2,48,-84.1,41.7
末尾:9,スマスロ 甲鉄城のカバネリ 海門決戦,52,-191.1,40.4
末尾:9,真打 吉宗,40,-221.5,40.0
末尾:9,スロット ワールドダイスター,10,-728.0,40.0
末尾:9,Lパチスロ彼女、お借りします,10,310.0,40.0
末尾:9,ネオアイムジャグラーEX,40,-102.9,37.5
末尾:9,マイジャグラーV,128,-126.5,37.5
末尾:9,スマスロ サンダーV,16,-508.6,37.5
末尾:9,ファンキージャグラー２ＫＴ,64,-108.5,35.9
末尾:9,ウルトラミラクルジャグラー,32,-130.5,34.4
末尾:9,スマスロBIRDIE WING-Golf Girls’ Story-,12,1408.5,33.3
末尾:9,Lパチスロ炎炎ノ消防隊2,27,-603.1,33.3
末尾:9,ゴーゴージャグラー３,48,-121.1,33.3
末尾:9,スマスロ バイオハザードRE:3,18,133.0,33.3
末尾:9,スマスロ北斗の拳 転生の章2,92,-54.7,31.5
末尾:9,L戦国乙女5 業火を穿つ宿焔の双刃,48,-549.5,31.2
末尾:9,スマスロ リコリス・リコイル,16,-404.5,31.2
末尾:9,スマスロ ミリオンゴッド-神々の軌跡-,50,-1128.2,30.0
末尾:9,スロット ソードアート・オンラインⅡ,40,-779.4,30.0
末尾:9,スマスロ ストリートファイター6,20,-332.0,30.0
末尾:9,L東京喰種,62,-371.6,29.0
末尾:9,ミスタージャグラー,32,-188.8,28.1
末尾:9,ジャグラーガールズSS,32,-259.0,25.0
末尾:9,ハッピージャグラーＶＩＩＩ,24,-334.0,25.0
末尾:9,スマスロ化物語,12,-704.0,25.0
末尾:9,スマスロ スーパーリオエース2,24,-274.9,25.0
末尾:9,スマスロ とある魔術の禁書目録2,25,-1340.8,24.0
末尾:9,スマスロ ビッグドリーム THE GOLDEN PUSHER,12,-222.3,16.7
末尾:9,スマスロヨルムンガンド,12,-277.7,8.3
ｲﾍﾞﾝﾄ:8のつく日,ハッピージャグラーＶＩＩＩ,21,934.4,71.4
ｲﾍﾞﾝﾄ:8のつく日,戦国コレクション6,10,2325.6,70.0
ｲﾍﾞﾝﾄ:8のつく日,スマスロ とある魔術の禁書目録2,25,1169.6,64.0
ｲﾍﾞﾝﾄ:8のつく日,スマスロ リコリス・リコイル,16,2042.5,62.5
ｲﾍﾞﾝﾄ:8のつく日,Lスマスロ北斗の拳,42,647.6,57.1
ｲﾍﾞﾝﾄ:8のつく日,ミスタージャグラー,28,487.3,57.1
ｲﾍﾞﾝﾄ:8のつく日,スマスロ 甲鉄城のカバネリ 海門決戦,44,1211.9,56.8
ｲﾍﾞﾝﾄ:8のつく日,ネオアイムジャグラーEX,35,349.4,54.3
ｲﾍﾞﾝﾄ:8のつく日,スマスロ ミリオンゴッド-神々の軌跡-,45,1536.3,53.3
ｲﾍﾞﾝﾄ:8のつく日,ゴーゴージャグラー３,42,168.7,52.4
ｲﾍﾞﾝﾄ:8のつく日,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,922.5,50.0
ｲﾍﾞﾝﾄ:8のつく日,スマスロBIRDIE WING-Golf Girls’ Story-,10,900.6,50.0
ｲﾍﾞﾝﾄ:8のつく日,スマスロ ハナビ,26,129.6,50.0
ｲﾍﾞﾝﾄ:8のつく日,スマスロケロット5BT,10,236.2,50.0
ｲﾍﾞﾝﾄ:8のつく日,ウルトラミラクルジャグラー,28,372.4,50.0
ｲﾍﾞﾝﾄ:8のつく日,Lパチスロ彼女、お借りします,10,-34.5,50.0
ｲﾍﾞﾝﾄ:8のつく日,ファンキージャグラー２ＫＴ,56,339.9,48.2
ｲﾍﾞﾝﾄ:8のつく日,マイジャグラーV,112,400.1,48.2
ｲﾍﾞﾝﾄ:8のつく日,ジャグラーガールズSS,28,235.9,46.4
ｲﾍﾞﾝﾄ:8のつく日,スロット ソードアート・オンラインⅡ,35,751.0,45.7
ｲﾍﾞﾝﾄ:8のつく日,スマスロモンキーターンV,35,491.3,45.7
ｲﾍﾞﾝﾄ:8のつく日,スマスロ サンダーV,14,256.9,42.9
ｲﾍﾞﾝﾄ:8のつく日,スマスロ北斗の拳 転生の章2,80,904.5,41.2
ｲﾍﾞﾝﾄ:8のつく日,スマスロ化物語,10,1065.4,40.0
ｲﾍﾞﾝﾄ:8のつく日,Lパチスロからくりサーカス2,42,136.0,38.1
ｲﾍﾞﾝﾄ:8のつく日,L東京喰種,54,254.5,35.2
ｲﾍﾞﾝﾄ:8のつく日,スマスロ スーパーリオエース2,21,-364.0,33.3
ｲﾍﾞﾝﾄ:8のつく日,L戦国乙女5 業火を穿つ宿焔の双刃,42,-14.6,33.3
ｲﾍﾞﾝﾄ:8のつく日,真打 吉宗,35,-796.7,31.4
ｲﾍﾞﾝﾄ:8のつく日,Lパチスロ炎炎ノ消防隊2,23,434.2,30.4
ｲﾍﾞﾝﾄ:8のつく日,いざ！番長,21,-333.0,28.6
ｲﾍﾞﾝﾄ:8のつく日,スマスロ バイオハザードRE:3,15,-547.2,26.7
ｲﾍﾞﾝﾄ:8のつく日,スマスロヨルムンガンド,8,-521.0,25.0
ｲﾍﾞﾝﾄ:8のつく日,スマスロ ストリートファイター6,20,-878.2,25.0
ｲﾍﾞﾝﾄ:8のつく日,スロット ワールドダイスター,10,-910.4,20.0
ｲﾍﾞﾝﾄ:8のつく日,スマスロ やじきた道中記参る！,15,-1013.0,13.3
