日付タイプ,model,延べ台日,平均差枚,勝率%
曜:水,スマスロとある科学の超電磁砲2,10,-278.2,0.0
曜:水,スロット ワールドダイスター,8,-1246.0,0.0
曜:火,ニューキングハナハナV‐30,42,64.1,59.5
曜:火,マイジャグラーV,672,383.9,53.3
曜:火,沖ドキ！BLACK,56,236.7,51.8
曜:火,L戦国乙女5 業火を穿つ宿焔の双刃,96,158.4,51.0
曜:火,沖ドキ！ＧＯＬＤ-30,224,-142.6,50.0
曜:火,ミスタージャグラー,42,-53.6,47.6
曜:火,Lアズールレーン THE ANIMATION,38,460.1,47.4
曜:火,ジャグラーガールズSS,70,137.2,47.1
曜:火,スマスロ 甲鉄城のカバネリ 海門決戦,196,307.0,46.4
曜:火,スマスロ やじきた道中記参る！,16,274.8,43.8
曜:火,ネオアイムジャグラーEX,364,103.9,42.3
曜:火,ゴーゴージャグラー３,196,103.9,41.3
曜:火,沖ドキ!ゴージャス 30Φ,98,-255.1,40.8
曜:火,スマスロモンキーターンV,108,429.1,40.7
曜:火,A-SLOT+ ディスクアップ ULTRAREMIX,20,-181.1,40.0
曜:火,ファンキージャグラー２ＫＴ,111,-16.5,39.6
曜:火,ウルトラミラクルジャグラー,56,11.4,39.3
曜:火,沖ドキ！ＧＯＬＤ,18,-478.5,38.9
曜:火,スロット ソードアート・オンラインⅡ,92,22.7,38.0
曜:火,Lスマスロ北斗の拳,88,44.0,37.5
曜:火,Lパチスロ革命機ヴァルヴレイヴ2,48,-45.4,37.5
曜:火,スマスロ ストリートファイター6,16,253.8,37.5
曜:火,スマスロ北斗の拳 転生の章2,172,20.9,36.6
曜:火,スマート沖スロ ニューキングハナハナV,69,96.1,36.2
曜:火,L東京喰種,244,32.0,36.1
曜:火,スマスロ ゴッドイーター リザレクション,42,121.9,35.7
曜:火,L ToLOVEるダークネス TRANCE ver.8.7,42,-149.3,35.7
曜:火,ハッピージャグラーＶＩＩＩ,57,80.0,35.1
曜:火,Lパチスロ炎炎ノ消防隊2,84,311.7,34.5
曜:火,スマスロ モンスターハンターライズ,42,248.9,33.3
曜:火,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,84,201.2,33.3
曜:火,Lパチスロからくりサーカス2,72,-461.6,33.3
曜:火,L南国育ち SPECIAL,24,-66.5,33.3
曜:火,キングハナハナ-30,140,-50.6,32.9
曜:火,スマスロ スーパーブラックジャック,28,243.4,32.1
曜:火,スマスロ 攻殻機動隊,56,412.4,32.1
曜:火,Lパチスロ かぐや様は告らせたい,28,285.5,32.1
曜:火,スマスロ ハナビ,48,-7.3,31.2
曜:火,スマスロ化物語,66,30.7,30.3
曜:火,Lパチスロうみねこのなく頃に2,20,-147.5,30.0
曜:火,プリズムナナ,10,143.8,30.0
曜:火,真打 吉宗,84,-390.6,29.8
曜:火,戦国コレクション6,24,-438.5,29.2
曜:火,チバリヨ2,42,-298.6,28.6
曜:火,Lラブ嬢3～Wご指名はいかがですか?～,28,42.9,28.6
曜:火,スマスロ 沖ドキ!DUO アンコール,50,-665.9,28.0
曜:火,Lパチスロからくりサーカス,18,-69.7,27.8
曜:火,L主役は銭形5,30,-110.1,26.7
曜:火,L戦国乙女４　戦乱に閃く炯眼の軍師,50,289.7,26.0
曜:火,スマスロ スーパーリオエース2,54,-334.6,25.9
曜:火,アレックス ブライト,20,-291.9,25.0
曜:火,スマスロ ミリオンゴッド-神々の軌跡-,140,-725.6,25.0
曜:火,スマスロBIRDIE WING-Golf Girls’ Story-,12,-560.8,25.0
曜:火,ローティス,8,-694.0,25.0
曜:火,スロット ワールドダイスター,8,-1682.8,25.0
曜:火,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,50,197.2,24.0
曜:火,スマスロ ビッグドリーム THE GOLDEN PUSHER,26,-90.2,23.1
曜:火,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,22,-231.6,22.7
曜:火,スマスロ シャーマンキング,18,394.2,22.2
曜:火,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,42,-480.5,21.4
曜:火,いざ！番長,42,-406.0,21.4
曜:火,ヤバチバ,24,-1376.8,20.8
曜:火,Lソードアート・オンライン,10,121.5,20.0
曜:火,スマスロ とある魔術の禁書目録2,20,-1991.8,20.0
曜:火,スマスロ新鬼武者3,16,-208.5,18.8
曜:火,スマスロ バイオハザードRE:3,54,-637.2,16.7
曜:火,スマスロ 東京リベンジャーズ,42,156.1,14.3
曜:火,スマスロとある科学の超電磁砲2,10,362.4,10.0
曜:火,スマスロヨルムンガンド,12,-205.5,8.3
曜:火,スマスロ鉄拳6,8,-724.0,0.0
曜:金,A-SLOT+ ディスクアップ ULTRAREMIX,22,931.6,72.7
曜:金,沖ドキ！ＧＯＬＤ,21,335.6,71.4
曜:金,マイジャグラーV,720,326.1,54.7
曜:金,L ToLOVEるダークネス TRANCE ver.8.7,45,284.0,46.7
曜:金,ファンキージャグラー２ＫＴ,118,26.9,45.8
曜:金,沖ドキ!ゴージャス 30Φ,105,-120.1,45.7
曜:金,ネオアイムジャグラーEX,390,164.7,45.4
曜:金,スマスロ とある魔術の禁書目録2,20,413.8,45.0
曜:金,Lスマスロ北斗の拳,96,-33.0,44.8
曜:金,ゴーゴージャグラー３,210,88.2,44.3
曜:金,スマスロ ハナビ,52,227.6,44.2
曜:金,沖ドキ！ＧＯＬＤ-30,240,-315.9,43.8
曜:金,L戦国乙女5 業火を穿つ宿焔の双刃,96,-227.9,43.8
曜:金,沖ドキ！BLACK,60,-282.5,43.3
曜:金,Lパチスロからくりサーカス,21,460.6,42.9
曜:金,スマート沖スロ ニューキングハナハナV,73,260.4,42.5
曜:金,ウルトラミラクルジャグラー,60,262.8,41.7
曜:金,Lパチスロからくりサーカス2,72,-165.0,41.7
曜:金,戦国コレクション6,24,-495.6,41.7
曜:金,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,53,439.3,41.5
曜:金,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,90,277.6,41.1
曜:金,アレックス ブライト,22,150.0,40.9
曜:金,ミスタージャグラー,45,-32.8,40.0
曜:金,ジャグラーガールズSS,75,96.5,40.0
曜:金,スマスロ 甲鉄城のカバネリ 海門決戦,208,-14.0,39.9
曜:金,スマスロ北斗の拳 転生の章2,189,304.6,39.2
曜:金,Lパチスロ革命機ヴァルヴレイヴ2,52,172.7,38.5
曜:金,スマスロ 攻殻機動隊,60,209.1,38.3
曜:金,スマスロモンキーターンV,120,-0.6,38.3
曜:金,チバリヨ2,45,449.3,37.8
曜:金,ニューキングハナハナV‐30,45,32.7,37.8
曜:金,ローティス,8,905.8,37.5
曜:金,Lパチスロ炎炎ノ消防隊2,90,-118.5,36.7
曜:金,Lアズールレーン THE ANIMATION,41,440.2,36.6
曜:金,L東京喰種,262,24.5,36.3
曜:金,スマスロヨルムンガンド,14,898.0,35.7
曜:金,キングハナハナ-30,150,-124.2,34.0
曜:金,スマスロ 沖ドキ!DUO アンコール,53,-293.8,34.0
曜:金,ハッピージャグラーＶＩＩＩ,62,11.9,33.9
曜:金,スマスロとある科学の超電磁砲2,12,311.3,33.3
曜:金,スマスロ モンスターハンターライズ,45,7.3,33.3
曜:金,ヤバチバ,24,-144.6,33.3
曜:金,スマスロ ビッグドリーム THE GOLDEN PUSHER,29,-122.8,31.0
曜:金,真打 吉宗,90,-245.1,30.0
曜:金,Lソードアート・オンライン,10,560.5,30.0
曜:金,いざ！番長,45,46.4,28.9
曜:金,スマスロ ゴッドイーター リザレクション,45,302.1,28.9
曜:金,スロット ソードアート・オンラインⅡ,92,-1315.5,28.3
曜:金,Lパチスロうみねこのなく頃に2,22,-96.1,27.3
曜:金,スマスロ 東京リベンジャーズ,45,-25.1,26.7
曜:金,Lラブ嬢3～Wご指名はいかがですか?～,30,-464.4,26.7
曜:金,スマスロ バイオハザードRE:3,63,-104.5,25.4
曜:金,プリズムナナ,12,195.2,25.0
曜:金,スロット ワールドダイスター,8,1.2,25.0
曜:金,スマスロ ストリートファイター6,16,-1240.8,25.0
曜:金,スマスロ ミリオンゴッド-神々の軌跡-,150,-664.3,24.0
曜:金,スマスロ スーパーブラックジャック,30,-109.6,23.3
曜:金,スマスロ化物語,73,341.1,23.3
曜:金,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,9,-220.7,22.2
曜:金,L主役は銭形5,33,-59.7,21.2
曜:金,Lパチスロ かぐや様は告らせたい,28,-164.0,17.9
曜:金,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,45,-453.4,17.8
曜:金,スマスロ スーパーリオエース2,59,-426.1,16.9
曜:金,スマスロ鉄拳6,12,796.0,16.7
曜:金,スマスロ新鬼武者3,18,-40.8,16.7
曜:金,L南国育ち SPECIAL,24,-920.1,16.7
曜:金,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,22,-220.6,13.6
曜:金,L戦国乙女４　戦乱に閃く炯眼の軍師,53,-225.9,9.4
曜:金,スマスロBIRDIE WING-Golf Girls’ Story-,12,-635.8,8.3
曜:金,スマスロ やじきた道中記参る！,16,-1083.5,6.2
曜:金,スマスロ シャーマンキング,18,-800.3,5.6
末尾:0,沖ドキ！ＧＯＬＤ,12,323.5,58.3
末尾:0,アレックス ブライト,14,217.9,57.1
末尾:0,マイジャグラーV,432,454.2,56.2
末尾:0,スマスロ 甲鉄城のカバネリ 海門決戦,126,596.8,50.0
末尾:0,A-SLOT+ ディスクアップ ULTRAREMIX,14,757.7,50.0
末尾:0,スマスロ ストリートファイター6,8,-122.0,50.0
末尾:0,L ToLOVEるダークネス TRANCE ver.8.7,27,758.9,48.1
末尾:0,ファンキージャグラー２ＫＴ,71,215.5,47.9
末尾:0,Lパチスロからくりサーカス2,46,308.3,47.8
末尾:0,戦国コレクション6,15,-41.8,46.7
末尾:0,L戦国乙女5 業火を穿つ宿焔の双刃,64,292.2,45.3
末尾:0,Lスマスロ北斗の拳,56,103.5,44.6
末尾:0,ニューキングハナハナV‐30,27,172.3,44.4
末尾:0,Lアズールレーン THE ANIMATION,25,373.0,44.0
末尾:0,Lパチスロうみねこのなく頃に2,14,-123.9,42.9
末尾:0,沖ドキ！BLACK,36,-537.2,41.7
末尾:0,ネオアイムジャグラーEX,234,63.8,41.5
末尾:0,ゴーゴージャグラー３,126,-20.0,39.7
末尾:0,沖ドキ!ゴージャス 30Φ,63,-265.1,39.7
末尾:0,スロット ソードアート・オンラインⅡ,58,-215.9,39.7
末尾:0,沖ドキ！ＧＯＬＤ-30,144,-417.6,39.6
末尾:0,スマスロ 沖ドキ!DUO アンコール,33,280.8,39.4
末尾:0,スマスロ 攻殻機動隊,36,-81.1,38.9
末尾:0,スマスロ ハナビ,31,-187.4,38.7
末尾:0,スマスロ ゴッドイーター リザレクション,27,424.9,37.0
末尾:0,スマスロモンキーターンV,68,90.8,36.8
末尾:0,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,33,33.3,36.4
末尾:0,キングハナハナ-30,90,-34.9,35.6
末尾:0,ハッピージャグラーＶＩＩＩ,37,-112.2,35.1
末尾:0,Lパチスロからくりサーカス,12,165.0,33.3
末尾:0,ミスタージャグラー,27,-268.7,33.3
末尾:0,チバリヨ2,27,-761.8,33.3
末尾:0,ジャグラーガールズSS,45,-311.0,33.3
末尾:0,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-414.0,33.3
末尾:0,スマート沖スロ ニューキングハナハナV,44,-175.4,31.8
末尾:0,スマスロ北斗の拳 転生の章2,115,-221.8,30.4
末尾:0,スマスロBIRDIE WING-Golf Girls’ Story-,10,198.4,30.0
末尾:0,スマスロ とある魔術の禁書目録2,10,-634.0,30.0
末尾:0,スマスロ 東京リベンジャーズ,27,-24.7,29.6
末尾:0,L東京喰種,157,-510.7,29.3
末尾:0,ウルトラミラクルジャグラー,36,-196.1,27.8
末尾:0,スマスロ ミリオンゴッド-神々の軌跡-,90,-548.0,27.8
末尾:0,ヤバチバ,15,-507.0,26.7
末尾:0,L南国育ち SPECIAL,15,-516.2,26.7
末尾:0,スマスロ化物語,42,455.2,26.2
末尾:0,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,27,-655.8,25.9
末尾:0,スマスロ モンスターハンターライズ,27,-281.4,25.9
末尾:0,いざ！番長,27,100.2,25.9
末尾:0,Lパチスロ炎炎ノ消防隊2,54,-333.9,25.9
末尾:0,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,12,-363.5,25.0
末尾:0,スマスロ やじきた道中記参る！,8,106.0,25.0
末尾:0,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,54,-158.4,24.1
末尾:0,Lパチスロ革命機ヴァルヴレイヴ2,31,-409.6,22.6
末尾:0,Lラブ嬢3～Wご指名はいかがですか?～,18,-500.0,22.2
末尾:0,L戦国乙女４　戦乱に閃く炯眼の軍師,33,57.8,21.2
末尾:0,真打 吉宗,54,-720.1,20.4
末尾:0,スマスロ バイオハザードRE:3,33,-667.0,18.2
末尾:0,スマスロ スーパーリオエース2,35,-294.3,17.1
末尾:0,スマスロ スーパーブラックジャック,18,-149.2,16.7
末尾:0,L主役は銭形5,21,-357.7,14.3
末尾:0,スマスロヨルムンガンド,8,315.0,12.5
末尾:0,スマスロ新鬼武者3,11,-532.0,9.1
末尾:0,スマスロ シャーマンキング,12,-570.7,8.3
末尾:0,Lパチスロ かぐや様は告らせたい,20,-753.1,5.0
末尾:1,ゴーゴージャグラー３,168,513.7,60.7
末尾:1,ネオアイムジャグラーEX,312,602.4,59.0
末尾:1,ファンキージャグラー２ＫＴ,94,130.5,56.4
末尾:1,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,1432.1,56.2
末尾:1,A-SLOT+ ディスクアップ ULTRAREMIX,20,20.7,55.0
末尾:1,アレックス ブライト,20,-83.7,55.0
末尾:1,キングハナハナ-30,120,296.1,54.2
末尾:1,マイジャグラーV,576,252.8,52.8
末尾:1,L東京喰種,210,703.2,51.0
末尾:1,スマスロモンキーターンV,99,674.8,50.5
末尾:1,スマスロとある科学の超電磁砲2,10,1224.4,50.0
末尾:1,ジャグラーガールズSS,60,240.6,50.0
末尾:1,沖ドキ！ＧＯＬＤ,18,189.5,50.0
末尾:1,ハッピージャグラーＶＩＩＩ,50,300.0,50.0
末尾:1,ミスタージャグラー,36,294.8,50.0
末尾:1,沖ドキ！BLACK,48,-105.0,50.0
末尾:1,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,72,366.5,48.6
末尾:1,L戦国乙女5 業火を穿つ宿焔の双刃,72,464.1,48.6
末尾:1,スマート沖スロ ニューキングハナハナV,58,371.2,48.3
末尾:1,スマスロ ハナビ,42,124.6,47.6
末尾:1,ニューキングハナハナV‐30,36,174.4,47.2
末尾:1,L主役は銭形5,30,907.7,46.7
末尾:1,沖ドキ！ＧＯＬＤ-30,192,-254.3,46.4
末尾:1,Lパチスロうみねこのなく頃に2,20,180.6,45.0
末尾:1,L南国育ち SPECIAL,18,7.3,44.4
末尾:1,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,43,1125.8,44.2
末尾:1,スマスロ北斗の拳 転生の章2,161,467.4,43.5
末尾:1,Lパチスロ かぐや様は告らせたい,23,855.9,43.5
末尾:1,スマスロ 甲鉄城のカバネリ 海門決戦,164,21.9,42.7
末尾:1,Lスマスロ北斗の拳,78,116.6,42.3
末尾:1,チバリヨ2,36,942.9,41.7
末尾:1,Lパチスロ炎炎ノ消防隊2,72,253.4,41.7
末尾:1,スマスロヨルムンガンド,12,-418.8,41.7
末尾:1,スマスロ とある魔術の禁書目録2,10,-226.5,40.0
末尾:1,ウルトラミラクルジャグラー,48,25.7,39.6
末尾:1,スマスロ 攻殻機動隊,48,560.2,39.6
末尾:1,Lパチスロからくりサーカス2,56,-587.3,39.3
末尾:1,真打 吉宗,72,-390.2,38.9
末尾:1,スマスロ モンスターハンターライズ,36,707.3,38.9
末尾:1,スマスロ化物語,60,550.0,38.3
末尾:1,Lアズールレーン THE ANIMATION,34,392.2,38.2
末尾:1,Lラブ嬢3～Wご指名はいかがですか?～,24,-275.8,37.5
末尾:1,スマスロ ミリオンゴッド-神々の軌跡-,120,273.8,37.5
末尾:1,スマスロ スーパーリオエース2,48,120.8,37.5
末尾:1,スマスロBIRDIE WING-Golf Girls’ Story-,8,154.8,37.5
末尾:1,ローティス,8,-534.8,37.5
末尾:1,スマスロ ストリートファイター6,8,390.5,37.5
末尾:1,沖ドキ!ゴージャス 30Φ,84,-544.5,36.9
末尾:1,スマスロ ゴッドイーター リザレクション,36,156.3,36.1
末尾:1,スマスロ 沖ドキ!DUO アンコール,43,-844.5,34.9
末尾:1,スマスロ新鬼武者3,15,-197.1,33.3
末尾:1,ヤバチバ,18,-1467.2,33.3
末尾:1,スマスロ バイオハザードRE:3,54,-120.9,31.5
末尾:1,Lパチスロ革命機ヴァルヴレイヴ2,42,-106.6,31.0
末尾:1,スマスロ ビッグドリーム THE GOLDEN PUSHER,26,-1014.3,30.8
末尾:1,いざ！番長,36,151.9,30.6
末尾:1,L ToLOVEるダークネス TRANCE ver.8.7,36,-406.3,30.6
末尾:1,L戦国乙女４　戦乱に閃く炯眼の軍師,43,81.9,30.2
末尾:1,スマスロ スーパーブラックジャック,24,-131.8,29.2
末尾:1,スマスロ 東京リベンジャーズ,36,-21.3,25.0
末尾:1,スロット ソードアート・オンラインⅡ,68,-1362.8,25.0
末尾:1,スマスロ やじきた道中記参る！,8,-394.5,25.0
末尾:1,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,36,-738.5,22.2
末尾:1,プリズムナナ,10,1125.2,20.0
末尾:1,スマスロ鉄拳6,12,-315.0,16.7
末尾:1,Lパチスロからくりサーカス,18,-701.3,16.7
末尾:1,スマスロ シャーマンキング,14,-1224.1,14.3
末尾:1,戦国コレクション6,18,-1877.2,11.1
末尾:1,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,9,-693.0,0.0
末尾:2,スマスロ ストリートファイター6,8,832.0,62.5
末尾:2,沖ドキ！ＧＯＬＤ,15,-17.4,60.0
末尾:2,A-SLOT+ ディスクアップ ULTRAREMIX,16,536.8,50.0
末尾:2,Lソードアート・オンライン,10,4.5,50.0
末尾:2,Lスマスロ北斗の拳,64,153.6,46.9
末尾:2,L ToLOVEるダークネス TRANCE ver.8.7,30,649.4,46.7
末尾:2,ネオアイムジャグラーEX,260,149.7,46.5
末尾:2,沖ドキ！BLACK,40,-316.6,45.0
末尾:2,Lパチスロうみねこのなく頃に2,16,34.8,43.8
末尾:2,Lパチスロからくりサーカス2,46,356.8,43.5
末尾:2,ミスタージャグラー,30,292.0,43.3
末尾:2,沖ドキ！ＧＯＬＤ-30,160,-394.9,43.1
末尾:2,マイジャグラーV,480,68.1,42.9
末尾:2,スマスロ シャーマンキング,12,879.8,41.7
末尾:2,ハッピージャグラーＶＩＩＩ,41,111.6,41.5
末尾:2,ゴーゴージャグラー３,140,118.5,40.7
末尾:2,スマスロ 東京リベンジャーズ,30,353.9,40.0
末尾:2,Lパチスロからくりサーカス,15,8.2,40.0
末尾:2,チバリヨ2,30,950.8,40.0
末尾:2,スマスロ 攻殻機動隊,40,651.8,40.0
末尾:2,スマスロ スーパーブラックジャック,20,420.2,40.0
末尾:2,戦国コレクション6,15,-349.8,40.0
末尾:2,スマスロ とある魔術の禁書目録2,10,-15.0,40.0
末尾:2,スマスロ 甲鉄城のカバネリ 海門決戦,138,229.9,39.9
末尾:2,Lアズールレーン THE ANIMATION,28,1130.5,39.3
末尾:2,スマスロモンキーターンV,80,80.5,38.8
末尾:2,ジャグラーガールズSS,50,225.2,38.0
末尾:2,アレックス ブライト,16,46.5,37.5
末尾:2,スマスロとある科学の超電磁砲2,8,791.2,37.5
末尾:2,スマスロ ハナビ,35,7.7,37.1
末尾:2,真打 吉宗,60,61.9,36.7
末尾:2,スマスロ ゴッドイーター リザレクション,30,634.8,36.7
末尾:2,Lパチスロ炎炎ノ消防隊2,60,248.5,36.7
末尾:2,スロット ソードアート・オンラインⅡ,60,-501.6,36.7
末尾:2,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,36,337.9,36.1
末尾:2,スマスロ 沖ドキ!DUO アンコール,36,-708.2,36.1
末尾:2,スマート沖スロ ニューキングハナハナV,49,-189.0,34.7
末尾:2,スマスロ化物語,49,238.2,34.7
末尾:2,キングハナハナ-30,100,-37.5,34.0
末尾:2,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,-13.1,33.3
末尾:2,いざ！番長,30,578.9,33.3
末尾:2,L南国育ち SPECIAL,15,-137.4,33.3
末尾:2,ファンキージャグラー２ＫＴ,79,-277.6,32.9
末尾:2,沖ドキ!ゴージャス 30Φ,70,-555.5,32.9
末尾:2,ウルトラミラクルジャグラー,40,-45.7,32.5
末尾:2,スマスロ北斗の拳 転生の章2,127,21.7,32.3
末尾:2,L東京喰種,175,-244.0,30.3
末尾:2,Lラブ嬢3～Wご指名はいかがですか?～,20,-442.6,30.0
末尾:2,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,850.0,30.0
末尾:2,L戦国乙女5 業火を穿つ宿焔の双刃,64,-1271.8,29.7
末尾:2,L主役は銭形5,24,-132.5,29.2
末尾:2,Lパチスロ革命機ヴァルヴレイヴ2,35,-567.4,28.6
末尾:2,スマスロ バイオハザードRE:3,42,-153.5,28.6
末尾:2,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,14,318.4,28.6
末尾:2,ニューキングハナハナV‐30,30,-344.3,26.7
末尾:2,ヤバチバ,15,-1957.8,26.7
末尾:2,スマスロ スーパーリオエース2,40,-40.6,25.0
末尾:2,L戦国乙女４　戦乱に閃く炯眼の軍師,36,-28.0,25.0
末尾:2,スマスロBIRDIE WING-Golf Girls’ Story-,8,-517.8,25.0
末尾:2,スマスロ やじきた道中記参る！,8,-710.0,25.0
末尾:2,スマスロ モンスターハンターライズ,30,-313.4,23.3
末尾:2,スマスロ新鬼武者3,13,-395.2,23.1
末尾:2,スマスロ ミリオンゴッド-神々の軌跡-,100,-812.3,22.0
末尾:2,スマスロヨルムンガンド,10,562.4,20.0
末尾:2,スマスロ ビッグドリーム THE GOLDEN PUSHER,21,-599.9,19.0
末尾:2,Lパチスロ かぐや様は告らせたい,20,-196.9,15.0
末尾:2,スマスロ鉄拳6,8,1153.0,12.5
末尾:2,プリズムナナ,8,-371.2,12.5
末尾:3,A-SLOT+ ディスクアップ ULTRAREMIX,14,1629.3,78.6
末尾:3,戦国コレクション6,15,758.2,66.7
末尾:3,スマスロ鉄拳6,8,1121.5,62.5
末尾:3,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,654.2,56.7
末尾:3,スマスロBIRDIE WING-Golf Girls’ Story-,8,1144.0,50.0
末尾:3,沖ドキ！ＧＯＬＤ-30,160,-261.2,48.8
末尾:3,マイジャグラーV,480,178.7,47.1
末尾:3,ファンキージャグラー２ＫＴ,79,173.5,46.8
末尾:3,ニューキングハナハナV‐30,30,204.2,46.7
末尾:3,L ToLOVEるダークネス TRANCE ver.8.7,30,-78.2,46.7
末尾:3,Lパチスロからくりサーカス,15,128.0,46.7
末尾:3,沖ドキ!ゴージャス 30Φ,70,-403.0,44.3
末尾:3,アレックス ブライト,14,290.3,42.9
末尾:3,スマスロ ストリートファイター6,12,-541.0,41.7
末尾:3,スマスロ やじきた道中記参る！,12,-526.0,41.7
末尾:3,ネオアイムジャグラーEX,260,28.8,40.8
末尾:3,L東京喰種,175,389.3,40.6
末尾:3,ジャグラーガールズSS,50,-23.0,40.0
末尾:3,スロット ソードアート・オンラインⅡ,62,137.7,38.7
末尾:3,ゴーゴージャグラー３,140,13.6,38.6
末尾:3,スマスロ 攻殻機動隊,40,269.7,37.5
末尾:3,ウルトラミラクルジャグラー,40,-42.5,37.5
末尾:3,沖ドキ！BLACK,40,-588.7,37.5
末尾:3,キングハナハナ-30,100,121.5,37.0
末尾:3,真打 吉宗,60,-31.5,36.7
末尾:3,スマスロ 甲鉄城のカバネリ 海門決戦,139,72.5,36.7
末尾:3,チバリヨ2,30,787.1,36.7
末尾:3,スマスロ北斗の拳 転生の章2,123,240.0,35.8
末尾:3,スマスロモンキーターンV,80,142.9,35.0
末尾:3,Lスマスロ北斗の拳,64,10.7,34.4
末尾:3,L戦国乙女４　戦乱に閃く炯眼の軍師,35,470.3,34.3
末尾:3,ハッピージャグラーＶＩＩＩ,41,-18.4,34.1
末尾:3,Lアズールレーン THE ANIMATION,27,498.1,33.3
末尾:3,ミスタージャグラー,30,42.7,33.3
末尾:3,ヤバチバ,15,233.0,33.3
末尾:3,スマスロ とある魔術の禁書目録2,15,-1189.3,33.3
末尾:3,L戦国乙女5 業火を穿つ宿焔の双刃,64,-430.1,32.8
末尾:3,Lパチスロ革命機ヴァルヴレイヴ2,35,-228.5,31.4
末尾:3,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,128.6,31.2
末尾:3,いざ！番長,30,197.8,30.0
末尾:3,スマスロ モンスターハンターライズ,30,307.8,30.0
末尾:3,Lパチスロ炎炎ノ消防隊2,60,-243.9,30.0
末尾:3,Lパチスロからくりサーカス2,44,-247.3,29.5
末尾:3,Lパチスロうみねこのなく頃に2,14,-132.0,28.6
末尾:3,スマスロ ハナビ,35,-146.0,28.6
末尾:3,沖ドキ！ＧＯＬＤ,15,-717.4,26.7
末尾:3,L南国育ち SPECIAL,15,-856.4,26.7
末尾:3,Lパチスロ かぐや様は告らせたい,19,125.3,26.3
末尾:3,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,35,-38.0,25.7
末尾:3,スマスロ 沖ドキ!DUO アンコール,35,-683.5,25.7
末尾:3,スマート沖スロ ニューキングハナハナV,49,-310.4,24.5
末尾:3,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,-254.0,23.3
末尾:3,スマスロ ミリオンゴッド-神々の軌跡-,100,-776.8,22.0
末尾:3,スマスロ バイオハザードRE:3,42,-306.6,21.4
末尾:3,スマスロ ビッグドリーム THE GOLDEN PUSHER,19,-924.4,21.1
末尾:3,スマスロ化物語,49,-332.0,20.4
末尾:3,スマスロ スーパーブラックジャック,20,207.9,20.0
末尾:3,スマスロヨルムンガンド,10,-457.8,20.0
末尾:3,スマスロ スーパーリオエース2,40,-436.2,20.0
末尾:3,Lラブ嬢3～Wご指名はいかがですか?～,20,-780.2,20.0
末尾:3,Lソードアート・オンライン,10,0.5,20.0
末尾:3,L主役は銭形5,21,-63.1,19.0
末尾:3,スマスロ ゴッドイーター リザレクション,30,-86.3,16.7
末尾:3,スマスロ 東京リベンジャーズ,30,-619.4,13.3
末尾:3,スマスロとある科学の超電磁砲2,8,91.5,12.5
末尾:3,プリズムナナ,8,-409.5,12.5
末尾:3,スマスロ シャーマンキング,12,-455.0,8.3
末尾:3,スマスロ新鬼武者3,13,-652.7,7.7
末尾:4,マイジャグラーV,480,447.8,59.2
末尾:4,ヤバチバ,15,1553.4,53.3
末尾:4,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,35,692.8,51.4
末尾:4,L戦国乙女４　戦乱に閃く炯眼の軍師,35,850.1,51.4
末尾:4,Lソードアート・オンライン,10,-265.5,50.0
末尾:4,スマスロ 甲鉄城のカバネリ 海門決戦,139,457.9,49.6
末尾:4,ネオアイムジャグラーEX,260,143.1,47.7
末尾:4,沖ドキ！ＧＯＬＤ-30,160,-313.2,47.5
末尾:4,ゴーゴージャグラー３,140,170.5,47.1
末尾:4,ニューキングハナハナV‐30,30,52.5,46.7
末尾:4,ミスタージャグラー,30,12.1,46.7
末尾:4,戦国コレクション6,15,618.8,46.7
末尾:4,ウルトラミラクルジャグラー,40,192.1,45.0
