日付タイプ,model,延べ台日,平均差枚,勝率%
曜:日,スロット ソードアート・オンラインⅡ,126,0.0,38.1
曜:日,Lマジカルハロウィン8,21,-0.1,38.1
曜:日,Lアズールレーン THE ANIMATION,37,-0.2,37.8
曜:日,プリズムナナ,64,218.8,37.5
曜:日,アニマルスロット ドッチ,16,-0.2,37.5
曜:日,スマスロ スーパーリオエース2,59,-0.3,37.3
曜:日,Lタクトオーパス デスティニー,35,-0.3,37.1
曜:日,L虚構推理,46,0.0,37.0
曜:日,L邪神ちゃんドロップキック,19,-0.3,36.8
曜:日,SHAKE BONUS TRIGGER,49,246.1,36.7
曜:日,Lパチスロからくりサーカス2,93,-0.2,36.6
曜:日,スマスロ 攻殻機動隊,63,-0.3,36.5
曜:日,スマスロ ストリートファイター6,11,0.0,36.4
曜:日,Lパチスロ喰霊-零-Re,14,-0.5,35.7
曜:日,スマスロ化物語,79,-0.1,35.4
曜:日,L南国育ち SPECIAL,34,99.2,35.3
曜:日,Lラブ嬢3～Wご指名はいかがですか?～,33,-0.1,33.3
曜:日,ヤバチバ,12,116.0,33.3
曜:日,からくりサーカス2,15,335.0,33.3
曜:日,スマスロモンキーターンV,70,-0.3,32.9
曜:日,真打 吉宗,40,-0.3,32.5
曜:日,Lパチスロガールズ＆パンツァー 最終章,21,-0.3,28.6
曜:日,この素晴らしい世界に祝福を！,21,-0.4,28.6
曜:日,A-SLOT+ この素晴らしい世界に祝福を！,22,-0.5,27.3
曜:日,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,19,-0.4,26.3
曜:日,Lアクダマドライブ,12,-0.2,25.0
曜:日,スマスロ ミリオンゴッド-神々の軌跡-,78,-0.7,23.1
曜:日,スロット ゾンビランドサガ,14,-0.6,21.4
曜:日,スマスロ ビッグドリーム THE GOLDEN PUSHER,20,-0.8,20.0
曜:日,ローティス,8,-0.8,12.5
曜:日,スマスロヨルムンガンド,8,-0.8,12.5
曜:日,スマスロ とんでもスキルで異世界放浪メシ,9,-0.7,11.1
曜:日,L ULTRAMAN 最終決戦,10,-0.8,10.0
曜:日,ＳＬＯＴまどか前後編,10,-0.8,10.0
曜:日,スマート沖スロ ダークハイビ,14,-0.9,7.1
曜:日,L D4DJ Pachi-Slot Mix,14,-1.0,0.0
曜:月,化物語,9,2453.0,100.0
曜:月,ガールズ&パンツァー 最終章,9,893.3,88.9
曜:月,うみねこのなく頃に2,24,410.5,62.5
曜:月,L邪神ちゃんドロップキック,20,0.0,60.0
曜:月,ミスタージャグラー,24,0.3,58.3
曜:月,ヤバチバ,12,388.2,58.3
曜:月,東京喰種,15,967.0,53.3
曜:月,L南国育ち SPECIAL,34,290.9,52.9
曜:月,SHAKE BONUS TRIGGER,38,54.7,52.6
曜:月,スマスロ ハナビ,30,0.2,50.0
曜:月,A-SLOT+ ディスクアップ ULTRAREMIX,18,0.0,50.0
曜:月,ワールドダイスター,24,1155.3,50.0
曜:月,L青春ブタ野郎はバニーガール先輩の夢を見ない,18,0.0,50.0
曜:月,ToLOVEるダークネス TRANCE ver.8.7,27,472.3,48.1
曜:月,ソードアート・オンラインII,36,1594.0,47.2
曜:月,マギアレコード 魔法少女まどか☆マギカ外伝,60,354.5,46.7
曜:月,ソードアート・オンライン,15,850.7,46.7
曜:月,モンキーターンV,30,297.0,46.7
曜:月,プリズムナナ,43,0.0,46.5
曜:月,アレックス ブライト,38,185.3,44.7
曜:月,スマスロ とんでもスキルで異世界放浪メシ,9,-0.3,44.4
曜:月,スーパーリオエース2,9,430.0,44.4
曜:月,戦国コレクション6,104,194.9,43.3
曜:月,甲鉄城のカバネリ 海門(うなと)決戦,30,551.0,43.3
曜:月,戦国乙女5 業火を穿つ宿焔の双刃,74,467.5,43.2
曜:月,Lパチスロうみねこのなく頃に2,72,-0.2,43.1
曜:月,ストリートファイター6,14,479.5,42.9
曜:月,L戦国乙女5 業火を穿つ宿焔の双刃,220,0.0,42.3
曜:月,Lバンドリ！,72,-0.2,41.7
曜:月,邪神ちゃんドロップキック,12,1438.5,41.7
曜:月,バンドリ！,12,605.0,41.7
曜:月,戦国†恋姫,24,229.5,41.7
曜:月,スロット ソードアート・オンラインⅡ,108,0.0,40.7
曜:月,パチスロ戦国恋姫,72,-0.2,40.3
曜:月,Lパチスロ革命機ヴァルヴレイヴ2,30,0.0,40.0
曜:月,とある魔術の禁書目録2,30,207.0,40.0
曜:月,からくりサーカス2,15,230.0,40.0
曜:月,タクトオーパス デスティニー,10,862.5,40.0
曜:月,A-SLOT+ この素晴らしい世界に祝福を！,18,-0.2,38.9
曜:月,Lパチスロガールズ＆パンツァー 最終章,18,0.0,38.9
曜:月,ネオアイムジャグラーEX,18,-0.3,38.9
曜:月,スロット ワールドダイスター,24,-0.7,37.5
曜:月,A-SLOT+異世界かるてっとBT,35,-0.3,37.1
曜:月,スマスロ サンダーV,35,125.7,37.1
曜:月,ミリオンゴッド‐神々の軌跡‐,36,612.3,36.1
曜:月,Lパチスロからくりサーカス2,84,-0.2,35.7
曜:月,翔べ！ハーレムエース,14,214.4,35.7
曜:月,スマスロ 甲鉄城のカバネリ 海門決戦,171,0.0,35.1
曜:月,Lアズールレーン THE ANIMATION,32,-0.3,34.4
曜:月,L東京喰種,90,-0.2,33.3
曜:月,Lラブ嬢3～Wご指名はいかがですか?～,27,-0.2,33.3
曜:月,スマスロ ゴッドイーター リザレクション,15,-0.3,33.3
曜:月,スマスロ バイオハザードRE:3,21,0.0,33.3
曜:月,スマスロBIRDIE WING-Golf Girls’ Story-,18,-0.2,33.3
曜:月,パチスロ　ツインエンジェルＰＡＲＴＹ,15,0.0,33.3
曜:月,スマスロケロット5BT,12,-0.3,33.3
曜:月,スロット ゾンビランドサガ,12,0.0,33.3
曜:月,スマート沖スロ ニューキングハナハナV,12,-0.3,33.3
曜:月,スマスロ リコリス・リコイル,30,0.0,33.3
曜:月,真打 吉宗,37,465.2,32.4
曜:月,L ToLOVEるダークネス TRANCE ver.8.7,54,-0.3,31.5
曜:月,スマスロ ストリートファイター6,16,-0.1,31.2
曜:月,Lソードアート・オンライン,29,-0.5,31.0
曜:月,スマスロモンキーターンV,60,-0.5,30.0
曜:月,Lひぐらしのなく頃に業,30,-0.2,30.0
曜:月,L ULTRAMAN 最終決戦,10,-0.4,30.0
曜:月,ＳＬＯＴまどか前後編,10,-0.2,30.0
曜:月,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,10,850.0,30.0
曜:月,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,24,-0.3,29.2
曜:月,この素晴らしい世界に祝福を！,24,121.9,29.2
曜:月,アニマルスロット ドッチ,14,-0.4,28.6
曜:月,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,180,0.0,27.8
曜:月,スマスロ 攻殻機動隊,54,-0.5,27.8
曜:月,Lマジカルハロウィン8,18,-0.3,27.8
曜:月,ウルトラミラクルジャグラー,18,-0.5,27.8
曜:月,Lパチスロ炎炎ノ消防隊2,41,-0.2,26.8
曜:月,スマスロ とある魔術の禁書目録2,45,0.0,26.7
曜:月,スマスロ化物語,68,0.0,26.5
曜:月,マイジャグラーV,72,-0.3,25.0
曜:月,L D4DJ Pachi-Slot Mix,12,-0.5,25.0
曜:月,L無職転生～異世界行ったら本気だす～,12,-0.5,25.0
曜:月,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,12,-0.3,25.0
曜:月,L戦国乙女４　戦乱に閃く炯眼の軍師,25,-0.4,24.0
曜:月,スマスロとある科学の超電磁砲2,21,-0.1,23.8
曜:月,Lタクトオーパス デスティニー,30,-0.7,23.3
曜:月,Lアクダマドライブ,9,0.0,22.2
曜:月,スマスロ やじきた道中記参る！,19,-0.6,21.1
曜:月,L虚構推理,39,-0.3,20.5
曜:月,スマスロ スーパーリオエース2,53,-0.4,18.9
曜:月,スマスロ ミリオンゴッド-神々の軌跡-,70,-0.8,17.1
曜:月,スマート沖スロ ダークハイビ,12,-0.7,16.7
曜:月,ゴーゴージャグラー３,12,-0.7,16.7
曜:月,スマスロ ビッグドリーム THE GOLDEN PUSHER,15,-0.3,13.3
曜:月,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,16,-0.6,12.5
曜:月,L少女☆歌劇 レヴュースタァライト -The SLOT-,60,-0.8,10.0
曜:月,回胴式遊技機グランベルム,12,-0.8,8.3
曜:木,Lパチスロうみねこのなく頃に2,72,0.5,66.7
曜:木,モンキーターンV,10,280.0,60.0
曜:木,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,12,0.3,58.3
曜:木,邪神ちゃんドロップキック,12,820.5,58.3
曜:木,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,16,0.1,56.2
曜:木,A-SLOT+ ディスクアップ ULTRAREMIX,18,0.2,55.6
曜:木,A‐SLOT+ 異世界かるてっと,18,550.7,55.6
曜:木,とある魔術の禁書目録2,15,1401.0,53.3
曜:木,パチスロ戦国恋姫,72,0.0,51.4
曜:木,パチスロ　ツインエンジェルＰＡＲＴＹ,12,0.0,50.0
曜:木,L D4DJ Pachi-Slot Mix,12,0.2,50.0
曜:木,ワールドダイスター,16,965.0,50.0
曜:木,タクトオーパス デスティニー,10,866.0,50.0
曜:木,スマスロ リコリス・リコイル,60,0.0,50.0
曜:木,スマスロ ストリートファイター6,11,0.2,45.5
曜:木,スマスロ ハナビ,40,218.4,45.0
曜:木,SHAKE BONUS TRIGGER,38,70.9,44.7
曜:木,Lバンドリ！,72,0.0,44.4
曜:木,スマスロ とんでもスキルで異世界放浪メシ,9,0.0,44.4
曜:木,化物語,9,460.0,44.4
曜:木,戦国†恋姫,36,298.7,44.4
